"Status","Year","Parent_department","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Office of Rail and Road","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","London","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Scotland","Outside London","Female","635","[c]","34450","28990"
"Leaver CS","2022","Scottish Government","Scotland","Outside London","Male","780","[c]","36310","33070"
"Leaver CS","2022","Scottish Government","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","London","London","Female","40","[c]","31130","28460"
"Leaver CS","2022","The National Archives","London","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","London","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","London","London","Male","35","[c]","52400","47000"
"Leaver CS","2022","UK Statistics Authority","London","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","London","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","South East (England)","Outside London","Female","155","[c]","25100","20350"
"Leaver CS","2022","UK Statistics Authority","South East (England)","Outside London","Male","160","[c]","25340","20350"
"Leaver CS","2022","UK Statistics Authority","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Wales","Outside London","Female","85","[c]","29300","24240"
"Leaver CS","2022","UK Statistics Authority","Wales","Outside London","Male","130","[c]","31840","30130"
"Leaver CS","2022","UK Supreme Court","London","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","London","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","West Midlands (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","West Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Wales","Outside London","Female","135","[c]","40860","34750"
"Leaver CS","2022","Welsh Government","Wales","Outside London","Male","115","[c]","44610","37790"
"Leaver Dept.","2022","Attorney General's Departments","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","London","London","Female","140","[c]","45750","41280"
"Leaver Dept.","2022","Attorney General's Departments","London","London","Male","75","[c]","45010","39750"
"Leaver Dept.","2022","Attorney General's Departments","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","North West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","South East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Yorkshire and The Humber","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","East of England","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","London","London","Female","745","[c]","43660","34550"
"Leaver Dept.","2022","Cabinet Office","London","London","Male","570","[c]","44020","34550"
"Leaver Dept.","2022","Cabinet Office","North East (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","North East (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","North West (England)","Outside London","Female","30","[c]","39890","37300"
"Leaver Dept.","2022","Cabinet Office","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","South East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","South East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","South West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","South West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Unknown","Unknown","Female","165","[c]","39500","32000"
"Leaver Dept.","2022","Cabinet Office","Unknown","Unknown","Male","125","[c]","41200","33250"
"Leaver Dept.","2022","Cabinet Office","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Wales","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Yorkshire and The Humber","Outside London","Female","30","[c]","36290","33300"
"Leaver Dept.","2022","Cabinet Office","Yorkshire and The Humber","Outside London","Male","35","[c]","37220","33300"
"Leaver Dept.","2022","Chancellor's other departments","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","North West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","London","London","Female","255","[c]","45140","40050"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","London","London","Male","240","[c]","47700","41210"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","Male","30","[c]","49120","51710"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","Outside London","Female","50","[c]","37540","35160"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","Outside London","Male","40","[c]","34570","31900"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","London","Female","100","[c]","41970","34280"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","London","Male","100","[c]","47830","51730"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East of England","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","London","Female","135","[c]","47430","45250"
"Leaver Dept.","2022","Department for Education","London","London","Male","85","[c]","47090","40720"
"Leaver Dept.","2022","Department for Education","North East (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North West (England)","Outside London","Female","55","[c]","37490","36640"
"Leaver Dept.","2022","Department for Education","North West (England)","Outside London","Male","40","[c]","37360","36780"
"Leaver Dept.","2022","Department for Education","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","Outside London","Female","35","[c]","37790","33190"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Yorkshire and The Humber","Outside London","Female","35","[c]","38640","36780"
"Leaver Dept.","2022","Department for Education","Yorkshire and The Humber","Outside London","Male","30","[c]","42570","39590"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","London","Female","135","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","London","Male","105","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","London","Female","125","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","London","Male","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","London","Female","140","[c]","41590","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","London","Male","115","[c]","43540","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","North West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","North West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Wales","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Wales","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","East Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","East Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","London","Female","135","[c]","42630","36070"
"Leaver Dept.","2022","Department for Transport","London","London","Male","150","[c]","44600","42470"
"Leaver Dept.","2022","Department for Transport","North East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","North East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","South East (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","South West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","South West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","Unknown","Female","85","[c]","28210","26130"
"Leaver Dept.","2022","Department for Transport","Unknown","Unknown","Male","70","[c]","29870","27080"
"Leaver Dept.","2022","Department for Transport","Wales","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Wales","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","West Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Yorkshire and The Humber","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Midlands (England)","Outside London","Female","65","[c]","28290","27570"
"Leaver Dept.","2022","Department for Work and Pensions","East Midlands (England)","Outside London","Male","55","[c]","27440","27570"
"Leaver Dept.","2022","Department for Work and Pensions","East of England","Outside London","Female","40","[c]","30440","29290"
"Leaver Dept.","2022","Department for Work and Pensions","East of England","Outside London","Male","40","[c]","29880","29290"
"Leaver Dept.","2022","Department for Work and Pensions","London","London","Female","280","[c]","35900","31060"
"Leaver Dept.","2022","Department for Work and Pensions","London","London","Male","200","[c]","37430","31060"
"Leaver Dept.","2022","Department for Work and Pensions","North East (England)","Outside London","Female","225","[c]","27380","27570"
"Leaver Dept.","2022","Department for Work and Pensions","North East (England)","Outside London","Male","140","[c]","30040","27570"
"Leaver Dept.","2022","Department for Work and Pensions","North West (England)","Outside London","Female","315","[c]","29170","27570"
"Leaver Dept.","2022","Department for Work and Pensions","North West (England)","Outside London","Male","225","[c]","30500","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Scotland","Outside London","Female","300","[c]","26300","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Scotland","Outside London","Male","170","[c]","26150","27570"
"Leaver Dept.","2022","Department for Work and Pensions","South East (England)","Outside London","Female","70","[c]","28380","27570"
"Leaver Dept.","2022","Department for Work and Pensions","South East (England)","Outside London","Male","40","[c]","27900","27570"
"Leaver Dept.","2022","Department for Work and Pensions","South West (England)","Outside London","Female","85","[c]","27470","27570"
"Leaver Dept.","2022","Department for Work and Pensions","South West (England)","Outside London","Male","45","[c]","29680","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Wales","Outside London","Female","95","[c]","27710","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Wales","Outside London","Male","65","[c]","27530","27570"
"Leaver Dept.","2022","Department for Work and Pensions","West Midlands (England)","Outside London","Female","165","[c]","27700","27570"
"Leaver Dept.","2022","Department for Work and Pensions","West Midlands (England)","Outside London","Male","115","[c]","27950","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Yorkshire and The Humber","Outside London","Female","190","[c]","31870","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Yorkshire and The Humber","Outside London","Male","150","[c]","33080","27570"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","Outside London","Female","125","[c]","39400","35610"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","Outside London","Male","40","[c]","45270","36330"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","Outside London","Female","255","[c]","39960","35200"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","Outside London","Male","100","[c]","48860","38200"
