"Status","Year","Age","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","AO","Female","Undeclared","45","[c]","21080","20990"
"Leaver Dept.","2022","20-29","AO","Female","Unknown","245","[c]","21750","21260"
"Leaver Dept.","2022","20-29","AO","Male","Heterosexual / straight","250","[c]","21540","21260"
"Leaver Dept.","2022","20-29","AO","Male","LGBO","40","[c]","21590","21260"
"Leaver Dept.","2022","20-29","AO","Male","Undeclared","40","[c]","21960","21470"
"Leaver Dept.","2022","20-29","AO","Male","Unknown","170","[c]","21190","21050"
"Leaver Dept.","2022","20-29","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","EO","Female","Heterosexual / straight","850","[c]","26900","27500"
"Leaver Dept.","2022","20-29","EO","Female","LGBO","95","[c]","27040","27520"
"Leaver Dept.","2022","20-29","EO","Female","Undeclared","125","[c]","26510","27150"
"Leaver Dept.","2022","20-29","EO","Female","Unknown","185","[c]","27390","27570"
"Leaver Dept.","2022","20-29","EO","Male","Heterosexual / straight","505","[c]","26960","27540"
"Leaver Dept.","2022","20-29","EO","Male","LGBO","75","[c]","27560","27570"
"Leaver Dept.","2022","20-29","EO","Male","Undeclared","75","[c]","26310","27050"
"Leaver Dept.","2022","20-29","EO","Male","Unknown","155","[c]","27380","27570"
"Leaver Dept.","2022","20-29","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G6","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G6","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G7","Female","Heterosexual / straight","125","[c]","53370","53420"
"Leaver Dept.","2022","20-29","G7","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G7","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G7","Female","Unknown","50","[c]","53910","54700"
"Leaver Dept.","2022","20-29","G7","Male","Heterosexual / straight","95","[c]","53960","53600"
"Leaver Dept.","2022","20-29","G7","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G7","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G7","Male","Unknown","55","[c]","54450","54700"
"Leaver Dept.","2022","20-29","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HEO","Female","Heterosexual / straight","705","[c]","32340","32330"
"Leaver Dept.","2022","20-29","HEO","Female","LGBO","95","[c]","32470","32650"
"Leaver Dept.","2022","20-29","HEO","Female","Undeclared","145","[c]","32450","32330"
"Leaver Dept.","2022","20-29","HEO","Female","Unknown","445","[c]","31870","32000"
"Leaver Dept.","2022","20-29","HEO","Male","Heterosexual / straight","420","[c]","32670","33000"
"Leaver Dept.","2022","20-29","HEO","Male","LGBO","85","[c]","32750","33000"
"Leaver Dept.","2022","20-29","HEO","Male","Undeclared","110","[c]","32350","32490"
"Leaver Dept.","2022","20-29","HEO","Male","Unknown","355","[c]","32140","32000"
"Leaver Dept.","2022","20-29","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SEO","Female","Heterosexual / straight","295","[c]","39940","40070"
"Leaver Dept.","2022","20-29","SEO","Female","LGBO","40","[c]","39190","40070"
"Leaver Dept.","2022","20-29","SEO","Female","Undeclared","60","[c]","40090","40070"
"Leaver Dept.","2022","20-29","SEO","Female","Unknown","55","[c]","39490","40050"
"Leaver Dept.","2022","20-29","SEO","Male","Heterosexual / straight","140","[c]","40120","40070"
"Leaver Dept.","2022","20-29","SEO","Male","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SEO","Male","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SEO","Male","Unknown","60","[c]","40510","40580"
"Leaver Dept.","2022","20-29","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","AA","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","AA","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","AA","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","AO","Female","Heterosexual / straight","265","[c]","21510","21260"
"Leaver Dept.","2022","30-39","AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","AO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","AO","Female","Unknown","125","[c]","22020","21260"
"Leaver Dept.","2022","30-39","AO","Male","Heterosexual / straight","175","[c]","21740","21260"
"Leaver Dept.","2022","30-39","AO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","AO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","AO","Male","Unknown","125","[c]","21370","21130"
"Leaver Dept.","2022","30-39","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","EO","Female","Heterosexual / straight","545","[c]","26870","27570"
"Leaver Dept.","2022","30-39","EO","Female","LGBO","35","[c]","27830","27570"
"Leaver Dept.","2022","30-39","EO","Female","Undeclared","60","[c]","26830","27570"
"Leaver Dept.","2022","30-39","EO","Female","Unknown","165","[c]","27160","27570"
"Leaver Dept.","2022","30-39","EO","Male","Heterosexual / straight","395","[c]","26950","27570"
"Leaver Dept.","2022","30-39","EO","Male","LGBO","50","[c]","26760","27200"
"Leaver Dept.","2022","30-39","EO","Male","Undeclared","45","[c]","26830","27570"
"Leaver Dept.","2022","30-39","EO","Male","Unknown","125","[c]","27680","27570"
"Leaver Dept.","2022","30-39","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","G6","Female","Heterosexual / straight","130","[c]","67880","66230"
"Leaver Dept.","2022","30-39","G6","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","G6","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","G6","Female","Unknown","45","[c]","65870","64500"
"Leaver Dept.","2022","30-39","G6","Male","Heterosexual / straight","95","[c]","67780","65310"
"Leaver Dept.","2022","30-39","G6","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","G6","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","G6","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","G7","Female","Heterosexual / straight","410","[c]","53470","53500"
"Leaver Dept.","2022","30-39","G7","Female","LGBO","35","[c]","53370","53380"
"Leaver Dept.","2022","30-39","G7","Female","Undeclared","85","[c]","53020","53380"
"Leaver Dept.","2022","30-39","G7","Female","Unknown","140","[c]","53700","54260"
"Leaver Dept.","2022","30-39","G7","Male","Heterosexual / straight","265","[c]","53720","53600"
"Leaver Dept.","2022","30-39","G7","Male","LGBO","45","[c]","53920","54070"
"Leaver Dept.","2022","30-39","G7","Male","Undeclared","75","[c]","54170","53600"
"Leaver Dept.","2022","30-39","G7","Male","Unknown","135","[c]","55180","54700"
"Leaver Dept.","2022","30-39","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HEO","Female","Heterosexual / straight","490","[c]","32150","32330"
"Leaver Dept.","2022","30-39","HEO","Female","LGBO","35","[c]","32270","32330"
"Leaver Dept.","2022","30-39","HEO","Female","Undeclared","85","[c]","32190","32330"
"Leaver Dept.","2022","30-39","HEO","Female","Unknown","190","[c]","32680","32000"
"Leaver Dept.","2022","30-39","HEO","Male","Heterosexual / straight","355","[c]","32960","32330"
"Leaver Dept.","2022","30-39","HEO","Male","LGBO","55","[c]","32710","32870"
"Leaver Dept.","2022","30-39","HEO","Male","Undeclared","80","[c]","33460","32650"
"Leaver Dept.","2022","30-39","HEO","Male","Unknown","205","[c]","32740","32000"
"Leaver Dept.","2022","30-39","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","SCS level","Female","Heterosexual / straight","45","[c]","83470","83010"
"Leaver Dept.","2022","30-39","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","SCS level","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","SCS level","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","SCS level","Male","Heterosexual / straight","45","[c]","81860","75550"
"Leaver Dept.","2022","30-39","SCS level","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","SCS level","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","SEO","Female","Heterosexual / straight","510","[c]","39890","40070"
"Leaver Dept.","2022","30-39","SEO","Female","LGBO","45","[c]","40030","39840"
"Leaver Dept.","2022","30-39","SEO","Female","Undeclared","85","[c]","39660","40070"
"Leaver Dept.","2022","30-39","SEO","Female","Unknown","125","[c]","40130","40240"
"Leaver Dept.","2022","30-39","SEO","Male","Heterosexual / straight","315","[c]","40140","40070"
"Leaver Dept.","2022","30-39","SEO","Male","LGBO","40","[c]","40480","40070"
"Leaver Dept.","2022","30-39","SEO","Male","Undeclared","65","[c]","41080","40600"
"Leaver Dept.","2022","30-39","SEO","Male","Unknown","100","[c]","40960","40600"
"Leaver Dept.","2022","30-39","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","AA","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","AA","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","AA","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","AA","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","AO","Female","Heterosexual / straight","195","[c]","21440","21260"
"Leaver Dept.","2022","40-49","AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","AO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","AO","Female","Unknown","100","[c]","21920","21470"
"Leaver Dept.","2022","40-49","AO","Male","Heterosexual / straight","110","[c]","22000","21260"
"Leaver Dept.","2022","40-49","AO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","AO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","AO","Male","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","EO","Female","Heterosexual / straight","420","[c]","27090","27570"
"Leaver Dept.","2022","40-49","EO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","EO","Female","Undeclared","55","[c]","26970","27570"
"Leaver Dept.","2022","40-49","EO","Female","Unknown","115","[c]","27500","27570"
"Leaver Dept.","2022","40-49","EO","Male","Heterosexual / straight","210","[c]","27250","27570"
"Leaver Dept.","2022","40-49","EO","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","EO","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","EO","Male","Unknown","65","[c]","27300","27570"
"Leaver Dept.","2022","40-49","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","G6","Female","Heterosexual / straight","145","[c]","68620","66440"
"Leaver Dept.","2022","40-49","G6","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","G6","Female","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","G6","Female","Unknown","70","[c]","67070","65310"
"Leaver Dept.","2022","40-49","G6","Male","Heterosexual / straight","115","[c]","69230","66330"
"Leaver Dept.","2022","40-49","G6","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","G6","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","G6","Male","Unknown","55","[c]","68970","68420"
"Leaver Dept.","2022","40-49","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","G7","Female","Heterosexual / straight","360","[c]","53730","53130"
"Leaver Dept.","2022","40-49","G7","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","G7","Female","Undeclared","75","[c]","53090","51940"
"Leaver Dept.","2022","40-49","G7","Female","Unknown","145","[c]","54100","53140"
"Leaver Dept.","2022","40-49","G7","Male","Heterosexual / straight","245","[c]","54310","53600"
"Leaver Dept.","2022","40-49","G7","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","G7","Male","Undeclared","60","[c]","53350","52610"
"Leaver Dept.","2022","40-49","G7","Male","Unknown","100","[c]","54390","53020"
"Leaver Dept.","2022","40-49","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HEO","Female","Heterosexual / straight","360","[c]","32440","32180"
"Leaver Dept.","2022","40-49","HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HEO","Female","Undeclared","65","[c]","32250","32180"
"Leaver Dept.","2022","40-49","HEO","Female","Unknown","105","[c]","33250","33250"
"Leaver Dept.","2022","40-49","HEO","Male","Heterosexual / straight","180","[c]","32660","32010"
"Leaver Dept.","2022","40-49","HEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HEO","Male","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HEO","Male","Unknown","70","[c]","33670","32000"
"Leaver Dept.","2022","40-49","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","SCS level","Female","Heterosexual / straight","125","[c]","90500","93000"
"Leaver Dept.","2022","40-49","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","SCS level","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","SCS level","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","SCS level","Male","Heterosexual / straight","80","[c]","93010","89610"
"Leaver Dept.","2022","40-49","SCS level","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","SCS level","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","SCS level","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","SEO","Female","Heterosexual / straight","355","[c]","40200","40070"
"Leaver Dept.","2022","40-49","SEO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","SEO","Female","Undeclared","75","[c]","39800","40030"
"Leaver Dept.","2022","40-49","SEO","Female","Unknown","120","[c]","40740","40560"
"Leaver Dept.","2022","40-49","SEO","Male","Heterosexual / straight","215","[c]","40410","40470"
"Leaver Dept.","2022","40-49","SEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","SEO","Male","Undeclared","45","[c]","40850","40980"
"Leaver Dept.","2022","40-49","SEO","Male","Unknown","85","[c]","41790","41260"
"Leaver Dept.","2022","40-49","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","AA","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","AA","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","AA","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","AO","Female","Heterosexual / straight","160","[c]","21410","21260"
"Leaver Dept.","2022","50-59","AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","AO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","AO","Female","Unknown","80","[c]","22280","22020"
"Leaver Dept.","2022","50-59","AO","Male","Heterosexual / straight","75","[c]","21880","21260"
"Leaver Dept.","2022","50-59","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","AO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","AO","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","EO","Female","Heterosexual / straight","310","[c]","27110","27570"
"Leaver Dept.","2022","50-59","EO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","EO","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","EO","Female","Unknown","90","[c]","27910","27570"
"Leaver Dept.","2022","50-59","EO","Male","Heterosexual / straight","145","[c]","27310","27570"
"Leaver Dept.","2022","50-59","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","EO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","EO","Male","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","G6","Female","Heterosexual / straight","105","[c]","68540","66830"
"Leaver Dept.","2022","50-59","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","G6","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","G6","Female","Unknown","45","[c]","71320","69820"
"Leaver Dept.","2022","50-59","G6","Male","Heterosexual / straight","85","[c]","69920","68390"
"Leaver Dept.","2022","50-59","G6","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","G6","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","G6","Male","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","G7","Female","Heterosexual / straight","230","[c]","53370","52750"
"Leaver Dept.","2022","50-59","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","G7","Female","Undeclared","50","[c]","54670","54280"
"Leaver Dept.","2022","50-59","G7","Female","Unknown","80","[c]","53450","52610"
"Leaver Dept.","2022","50-59","G7","Male","Heterosexual / straight","160","[c]","54850","54310"
"Leaver Dept.","2022","50-59","G7","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","G7","Male","Undeclared","50","[c]","54030","54160"
