"Status","Year","Profession_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Finance","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","HEO","Female","Heterosexual / straight","40","[c]","32050","32080"
"Leaver Dept.","2022","Finance","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","HEO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","HEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","HEO","Male","Heterosexual / straight","40","[c]","32950","32320"
"Leaver Dept.","2022","Finance","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","HEO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO","Female","Heterosexual / straight","50","[c]","40040","40450"
"Leaver Dept.","2022","Finance","SEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO","Male","Heterosexual / straight","45","[c]","40410","40540"
"Leaver Dept.","2022","Finance","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","SEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","EO","Female","Heterosexual / straight","80","[c]","26770","26880"
"Leaver Dept.","2022","Human Resources","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","EO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","EO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","EO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G7","Female","Heterosexual / straight","55","[c]","52920","52610"
"Leaver Dept.","2022","Human Resources","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","HEO","Female","Heterosexual / straight","95","[c]","31900","32330"
"Leaver Dept.","2022","Human Resources","HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","HEO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","HEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","HEO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","HEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO","Female","Heterosexual / straight","60","[c]","39950","40060"
"Leaver Dept.","2022","Human Resources","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","EO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","HEO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","HEO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6","Male","LGBO","[c]","[c]","[c]","[c]"
