"Status","Year","Disability","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Debt","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Debt","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Debt","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Debt","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Grants Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Grants Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Female","Heterosexual / straight","50","[c]","41310","36330"
"Leaver Dept.","2022","Declared disabled","Human Resources","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Female","Heterosexual / straight","540","[c]","34860","31060"
"Leaver Dept.","2022","Declared disabled","No function","Female","LGBO","105","[c]","32420","28590"
"Leaver Dept.","2022","Declared disabled","No function","Female","Undeclared","60","[c]","34530","29330"
"Leaver Dept.","2022","Declared disabled","No function","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Male","Heterosexual / straight","300","[c]","35710","28590"
"Leaver Dept.","2022","Declared disabled","No function","Male","LGBO","80","[c]","32820","28450"
"Leaver Dept.","2022","Declared disabled","No function","Male","Undeclared","45","[c]","33630","28610"
"Leaver Dept.","2022","Declared disabled","No function","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Female","Heterosexual / straight","35","[c]","35750","33930"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Female","Heterosexual / straight","60","[c]","36950","29720"
"Leaver Dept.","2022","Declared disabled","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Female","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Male","Heterosexual / straight","55","[c]","34460","30310"
"Leaver Dept.","2022","Declared disabled","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Male","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Female","Heterosexual / straight","100","[c]","41870","38340"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Male","Heterosexual / straight","105","[c]","46070","40310"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Female","Heterosexual / straight","90","[c]","41420","38790"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Male","Heterosexual / straight","70","[c]","45670","41410"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Female","Heterosexual / straight","130","[c]","40490","36560"
"Leaver Dept.","2022","Declared non-disabled","Communications","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Male","Heterosexual / straight","75","[c]","44500","37290"
"Leaver Dept.","2022","Declared non-disabled","Communications","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Female","Heterosexual / straight","40","[c]","32150","27570"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Male","Heterosexual / straight","35","[c]","33360","27610"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Female","Heterosexual / straight","160","[c]","41450","36810"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Male","Heterosexual / straight","185","[c]","43220","38880"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Female","Heterosexual / straight","145","[c]","41070","36330"
"Leaver Dept.","2022","Declared non-disabled","Finance","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Male","Heterosexual / straight","130","[c]","42110","39170"
"Leaver Dept.","2022","Declared non-disabled","Finance","Male","LGBO","5","[c]","[c]","[c]"
