"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Female","Heterosexual / straight","80","[c]","27950","22040"
"Leaver CS","2022","Valuation Office Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Female","Unknown","55","[c]","25720","22010"
"Leaver CS","2022","Valuation Office Agency","Male","Heterosexual / straight","60","[c]","33080","26030"
"Leaver CS","2022","Valuation Office Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Male","Unknown","45","[c]","31820","26000"
"Leaver CS","2022","Valuation Office Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Female","Heterosexual / straight","110","[c]","39360","36080"
"Leaver CS","2022","Welsh Government (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Male","Heterosexual / straight","90","[c]","45370","37410"
"Leaver CS","2022","Welsh Government (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Female","Heterosexual / straight","475","[c]","46320","40600"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Female","LGBO","40","[c]","40420","35070"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Female","Undeclared","45","[c]","43050","34810"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Female","Unknown","450","[c]","37130","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Male","Heterosexual / straight","335","[c]","45250","37300"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Male","LGBO","50","[c]","43830","40580"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Male","Undeclared","50","[c]","42490","34640"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Male","Unknown","375","[c]","39260","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Criminal Injuries Compensation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Commercial Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Office and Procurator Fiscal Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Female","Heterosexual / straight","55","[c]","33430","26970"
"Leaver Dept.","2022","Crown Prosecution Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Crown Prosecution Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Female","Heterosexual / straight","140","[c]","32240","29780"
"Leaver Dept.","2022","Defence Equipment and Support","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Male","Heterosexual / straight","190","[c]","35660","33540"
"Leaver Dept.","2022","Defence Equipment and Support","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Male","Undeclared","35","[c]","38780","37000"
"Leaver Dept.","2022","Defence Equipment and Support","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Heterosexual / straight","210","[c]","45740","40050"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Heterosexual / straight","185","[c]","47720","41630"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","LGBO","40","[c]","45220","40050"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Undeclared","30","[c]","44080","40220"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Unknown","35","[c]","45080","40050"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","80","[c]","41680","34360"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","75","[c]","48270","51730"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Female","Heterosexual / straight","175","[c]","41670","36780"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Female","Unknown","40","[c]","47090","41990"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Male","Heterosexual / straight","110","[c]","43900","40370"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Male","Unknown","30","[c]","43970","40510"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Heterosexual / straight","155","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Heterosexual / straight","110","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Female","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","Heterosexual / straight","130","[c]","39500","35200"
