"Status","Year","Age","Disability","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","AA/AO","Heterosexual / straight","65","[c]","21670","21260"
"Leaver Dept.","2022","20-29","Declared disabled","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","EO","Heterosexual / straight","115","[c]","27480","27570"
"Leaver Dept.","2022","20-29","Declared disabled","EO","LGBO","40","[c]","27210","27570"
"Leaver Dept.","2022","20-29","Declared disabled","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","SEO/HEO","Heterosexual / straight","125","[c]","33820","33210"
"Leaver Dept.","2022","20-29","Declared disabled","SEO/HEO","LGBO","45","[c]","33460","32870"
"Leaver Dept.","2022","20-29","Declared disabled","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","AA/AO","Heterosexual / straight","650","[c]","21460","21260"
"Leaver Dept.","2022","20-29","Declared non-disabled","AA/AO","LGBO","65","[c]","21260","21260"
"Leaver Dept.","2022","20-29","Declared non-disabled","AA/AO","Undeclared","60","[c]","21260","21220"
"Leaver Dept.","2022","20-29","Declared non-disabled","AA/AO","Unknown","135","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","EO","Heterosexual / straight","1125","[c]","26850","27500"
"Leaver Dept.","2022","20-29","Declared non-disabled","EO","LGBO","115","[c]","27080","27500"
"Leaver Dept.","2022","20-29","Declared non-disabled","EO","Undeclared","80","[c]","26190","26950"
"Leaver Dept.","2022","20-29","Declared non-disabled","EO","Unknown","85","[c]","26980","27570"
"Leaver Dept.","2022","20-29","Declared non-disabled","G6/G7","Heterosexual / straight","190","[c]","54010","53510"
"Leaver Dept.","2022","20-29","Declared non-disabled","G6/G7","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","SEO/HEO","Heterosexual / straight","1270","[c]","34730","34020"
"Leaver Dept.","2022","20-29","Declared non-disabled","SEO/HEO","LGBO","170","[c]","34830","34550"
"Leaver Dept.","2022","20-29","Declared non-disabled","SEO/HEO","Undeclared","105","[c]","34390","32790"
"Leaver Dept.","2022","20-29","Declared non-disabled","SEO/HEO","Unknown","100","[c]","34720","35310"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","EO","Heterosexual / straight","45","[c]","27390","27570"
"Leaver Dept.","2022","20-29","Undeclared","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SEO/HEO","Heterosexual / straight","40","[c]","35700","34280"
"Leaver Dept.","2022","20-29","Undeclared","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SEO/HEO","Undeclared","40","[c]","35700","34590"
"Leaver Dept.","2022","20-29","Undeclared","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","Heterosexual / straight","40","[c]","22430","22200"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","Unknown","295","[c]","21370","21170"
"Leaver Dept.","2022","20-29","Unknown","EO","Heterosexual / straight","65","[c]","26840","27100"
"Leaver Dept.","2022","20-29","Unknown","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","EO","Undeclared","90","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","EO","Unknown","240","[c]","27460","27570"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","Undeclared","55","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","Unknown","90","[c]","54950","54700"
"Leaver Dept.","2022","20-29","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","Heterosexual / straight","130","[c]","34820","33610"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","Undeclared","195","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","Unknown","790","[c]","32860","32000"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","AA/AO","Heterosexual / straight","40","[c]","21310","21260"
"Leaver Dept.","2022","30-39","Declared disabled","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","EO","Heterosexual / straight","80","[c]","27070","27570"
"Leaver Dept.","2022","30-39","Declared disabled","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","G6/G7","Heterosexual / straight","65","[c]","55610","53960"
"Leaver Dept.","2022","30-39","Declared disabled","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SEO/HEO","Heterosexual / straight","130","[c]","35710","35710"
"Leaver Dept.","2022","30-39","Declared disabled","SEO/HEO","LGBO","35","[c]","35650","36140"
"Leaver Dept.","2022","30-39","Declared disabled","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","AA/AO","Heterosexual / straight","400","[c]","21480","21260"
"Leaver Dept.","2022","30-39","Declared non-disabled","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","AA/AO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","AA/AO","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","EO","Heterosexual / straight","780","[c]","26850","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","EO","LGBO","60","[c]","27860","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","EO","Undeclared","50","[c]","26650","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","EO","Unknown","110","[c]","27290","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","G6/G7","Heterosexual / straight","765","[c]","57350","54700"
"Leaver Dept.","2022","30-39","Declared non-disabled","G6/G7","LGBO","75","[c]","56060","54260"
"Leaver Dept.","2022","30-39","Declared non-disabled","G6/G7","Undeclared","60","[c]","56410","54070"
"Leaver Dept.","2022","30-39","Declared non-disabled","G6/G7","Unknown","95","[c]","55370","54400"
"Leaver Dept.","2022","30-39","Declared non-disabled","SCS level","Heterosexual / straight","75","[c]","82480","77080"
"Leaver Dept.","2022","30-39","Declared non-disabled","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","SEO/HEO","Heterosexual / straight","1355","[c]","36270","36330"
"Leaver Dept.","2022","30-39","Declared non-disabled","SEO/HEO","LGBO","110","[c]","36150","36340"
"Leaver Dept.","2022","30-39","Declared non-disabled","SEO/HEO","Undeclared","115","[c]","35700","35060"
"Leaver Dept.","2022","30-39","Declared non-disabled","SEO/HEO","Unknown","145","[c]","37380","37290"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","EO","Heterosexual / straight","35","[c]","27160","27570"
"Leaver Dept.","2022","30-39","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","G6/G7","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SEO/HEO","Heterosexual / straight","50","[c]","35690","36560"
"Leaver Dept.","2022","30-39","Undeclared","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SEO/HEO","Undeclared","55","[c]","38490","39790"
"Leaver Dept.","2022","30-39","Undeclared","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","Unknown","150","[c]","21390","21130"
"Leaver Dept.","2022","30-39","Unknown","EO","Heterosexual / straight","45","[c]","27610","26880"
"Leaver Dept.","2022","30-39","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","EO","Unknown","160","[c]","27320","27570"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","Heterosexual / straight","50","[c]","55250","54040"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","Undeclared","115","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","Unknown","240","[c]","57650","54710"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","Heterosexual / straight","135","[c]","36850","37010"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","Undeclared","125","[c]","37490","39750"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","Unknown","440","[c]","35460","34520"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
