"Status","Year","Age","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","AA/AO","Male","Undeclared","80","[c]","24830","21260"
"Leaver CS","2022","50-59","AA/AO","Male","Unknown","435","[c]","22910","21300"
"Leaver CS","2022","50-59","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","EO","Female","Heterosexual / straight","710","[c]","27680","27570"
"Leaver CS","2022","50-59","EO","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","EO","Female","Undeclared","105","[c]","27640","27570"
"Leaver CS","2022","50-59","EO","Female","Unknown","335","[c]","27950","27570"
"Leaver CS","2022","50-59","EO","Male","Heterosexual / straight","555","[c]","28750","27570"
"Leaver CS","2022","50-59","EO","Male","LGBO","45","[c]","27810","27570"
"Leaver CS","2022","50-59","EO","Male","Undeclared","90","[c]","28480","27570"
"Leaver CS","2022","50-59","EO","Male","Unknown","250","[c]","28790","27570"
"Leaver CS","2022","50-59","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","G6/G7","Female","Heterosexual / straight","350","[c]","59880","58390"
"Leaver CS","2022","50-59","G6/G7","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","G6/G7","Female","Undeclared","55","[c]","61690","57880"
"Leaver CS","2022","50-59","G6/G7","Female","Unknown","140","[c]","61370","57190"
"Leaver CS","2022","50-59","G6/G7","Male","Heterosexual / straight","270","[c]","62190","60500"
"Leaver CS","2022","50-59","G6/G7","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","G6/G7","Male","Undeclared","55","[c]","61770","62930"
"Leaver CS","2022","50-59","G6/G7","Male","Unknown","170","[c]","61870","60640"
"Leaver CS","2022","50-59","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SCS level","Female","Heterosexual / straight","60","[c]","93190","93120"
"Leaver CS","2022","50-59","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SCS level","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SCS level","Female","Unknown","45","[c]","115280","103500"
"Leaver CS","2022","50-59","SCS level","Male","Heterosexual / straight","80","[c]","96120","94820"
"Leaver CS","2022","50-59","SCS level","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SCS level","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SCS level","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","Female","Heterosexual / straight","495","[c]","37960","37410"
"Leaver CS","2022","50-59","SEO/HEO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","Female","Undeclared","90","[c]","39200","39030"
"Leaver CS","2022","50-59","SEO/HEO","Female","Unknown","205","[c]","38480","37730"
"Leaver CS","2022","50-59","SEO/HEO","Male","Heterosexual / straight","495","[c]","38540","38100"
"Leaver CS","2022","50-59","SEO/HEO","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","Male","Undeclared","105","[c]","40300","39400"
"Leaver CS","2022","50-59","SEO/HEO","Male","Unknown","220","[c]","38530","38530"
"Leaver CS","2022","50-59","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Female","Heterosexual / straight","135","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Female","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Male","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Male","Unknown","55","[c]","39240","34310"
"Leaver CS","2022","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Female","Heterosexual / straight","565","[c]","21360","21260"
"Leaver CS","2022","60-64","AA/AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Female","Undeclared","105","[c]","21450","21380"
"Leaver CS","2022","60-64","AA/AO","Female","Unknown","475","[c]","21250","21260"
"Leaver CS","2022","60-64","AA/AO","Male","Heterosexual / straight","435","[c]","23120","21260"
"Leaver CS","2022","60-64","AA/AO","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Male","Undeclared","95","[c]","24290","21280"
"Leaver CS","2022","60-64","AA/AO","Male","Unknown","265","[c]","23040","21260"
"Leaver CS","2022","60-64","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","EO","Female","Heterosexual / straight","500","[c]","27780","27570"
"Leaver CS","2022","60-64","EO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","EO","Female","Undeclared","110","[c]","27600","27570"
"Leaver CS","2022","60-64","EO","Female","Unknown","260","[c]","27850","27570"
"Leaver CS","2022","60-64","EO","Male","Heterosexual / straight","395","[c]","29010","27570"
"Leaver CS","2022","60-64","EO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","EO","Male","Undeclared","90","[c]","29450","27570"
"Leaver CS","2022","60-64","EO","Male","Unknown","190","[c]","30110","29200"
"Leaver CS","2022","60-64","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Female","Heterosexual / straight","180","[c]","61460","59470"
"Leaver CS","2022","60-64","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Female","Unknown","100","[c]","60260","59610"
"Leaver CS","2022","60-64","G6/G7","Male","Heterosexual / straight","235","[c]","64290","62170"
"Leaver CS","2022","60-64","G6/G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Male","Undeclared","45","[c]","62630","61750"
"Leaver CS","2022","60-64","G6/G7","Male","Unknown","150","[c]","61730","60820"
"Leaver CS","2022","60-64","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS level","Female","Heterosexual / straight","35","[c]","99020","96400"
"Leaver CS","2022","60-64","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS level","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS level","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS level","Male","Heterosexual / straight","65","[c]","105640","107660"
"Leaver CS","2022","60-64","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS level","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS level","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Female","Heterosexual / straight","400","[c]","37980","36460"
"Leaver CS","2022","60-64","SEO/HEO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Female","Undeclared","55","[c]","38440","37880"
"Leaver CS","2022","60-64","SEO/HEO","Female","Unknown","190","[c]","38110","36130"
"Leaver CS","2022","60-64","SEO/HEO","Male","Heterosexual / straight","470","[c]","40360","40000"
"Leaver CS","2022","60-64","SEO/HEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Male","Undeclared","110","[c]","39440","39420"
"Leaver CS","2022","60-64","SEO/HEO","Male","Unknown","260","[c]","39910","39370"
"Leaver CS","2022","60-64","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Female","Heterosexual / straight","105","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Male","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Male","Unknown","70","[c]","44520","39040"
"Leaver CS","2022","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","AA/AO","Female","Heterosexual / straight","645","[c]","21230","21260"
"Leaver CS","2022","65+","AA/AO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","AA/AO","Female","Undeclared","145","[c]","21090","21260"
"Leaver CS","2022","65+","AA/AO","Female","Unknown","410","[c]","21290","21260"
"Leaver CS","2022","65+","AA/AO","Male","Heterosexual / straight","555","[c]","21800","21260"
"Leaver CS","2022","65+","AA/AO","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","AA/AO","Male","Undeclared","95","[c]","21830","21250"
"Leaver CS","2022","65+","AA/AO","Male","Unknown","305","[c]","22010","21260"
"Leaver CS","2022","65+","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","EO","Female","Heterosexual / straight","370","[c]","27680","27570"
"Leaver CS","2022","65+","EO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","EO","Female","Undeclared","75","[c]","27980","27570"
"Leaver CS","2022","65+","EO","Female","Unknown","215","[c]","27890","27570"
"Leaver CS","2022","65+","EO","Male","Heterosexual / straight","340","[c]","28360","27570"
"Leaver CS","2022","65+","EO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","EO","Male","Undeclared","75","[c]","27870","27570"
"Leaver CS","2022","65+","EO","Male","Unknown","170","[c]","28660","27570"
"Leaver CS","2022","65+","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","G6/G7","Female","Heterosexual / straight","55","[c]","61770","61140"
"Leaver CS","2022","65+","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","G6/G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","G6/G7","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","G6/G7","Male","Heterosexual / straight","130","[c]","64710","63180"
"Leaver CS","2022","65+","G6/G7","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","G6/G7","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","G6/G7","Male","Unknown","75","[c]","62720","62170"
"Leaver CS","2022","65+","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","SCS level","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","SCS level","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","SCS level","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","SEO/HEO","Female","Heterosexual / straight","180","[c]","37350","36130"
"Leaver CS","2022","65+","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","SEO/HEO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","SEO/HEO","Female","Unknown","80","[c]","38330","36880"
"Leaver CS","2022","65+","SEO/HEO","Male","Heterosexual / straight","300","[c]","38860","37960"
"Leaver CS","2022","65+","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","SEO/HEO","Male","Undeclared","55","[c]","38380","36460"
"Leaver CS","2022","65+","SEO/HEO","Male","Unknown","160","[c]","40500","38510"
"Leaver CS","2022","65+","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Female","Heterosexual / straight","85","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Male","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","AA/AO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","AA/AO","Female","Heterosexual / straight","495","[c]","21600","21260"
"Leaver Dept.","2022","20-29","AA/AO","Female","LGBO","50","[c]","21090","21260"
"Leaver Dept.","2022","20-29","AA/AO","Female","Undeclared","50","[c]","20960","20970"
"Leaver Dept.","2022","20-29","AA/AO","Female","Unknown","260","[c]","21510","21260"
"Leaver Dept.","2022","20-29","AA/AO","Male","Heterosexual / straight","275","[c]","21420","21260"
"Leaver Dept.","2022","20-29","AA/AO","Male","LGBO","40","[c]","21530","21260"
"Leaver Dept.","2022","20-29","AA/AO","Male","Undeclared","40","[c]","21830","21260"
"Leaver Dept.","2022","20-29","AA/AO","Male","Unknown","180","[c]","21060","21050"
"Leaver Dept.","2022","20-29","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","EO","Female","Heterosexual / straight","850","[c]","26900","27500"
"Leaver Dept.","2022","20-29","EO","Female","LGBO","95","[c]","27040","27520"
"Leaver Dept.","2022","20-29","EO","Female","Undeclared","125","[c]","26510","27150"
"Leaver Dept.","2022","20-29","EO","Female","Unknown","185","[c]","27390","27570"
"Leaver Dept.","2022","20-29","EO","Male","Heterosexual / straight","505","[c]","26960","27540"
"Leaver Dept.","2022","20-29","EO","Male","LGBO","75","[c]","27560","27570"
"Leaver Dept.","2022","20-29","EO","Male","Undeclared","75","[c]","26310","27050"
"Leaver Dept.","2022","20-29","EO","Male","Unknown","155","[c]","27380","27570"
"Leaver Dept.","2022","20-29","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G6/G7","Female","Heterosexual / straight","135","[c]","54010","53420"
"Leaver Dept.","2022","20-29","G6/G7","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G6/G7","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G6/G7","Female","Unknown","50","[c]","54250","54700"
"Leaver Dept.","2022","20-29","G6/G7","Male","Heterosexual / straight","100","[c]","54140","53600"
"Leaver Dept.","2022","20-29","G6/G7","Male","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G6/G7","Male","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G6/G7","Male","Unknown","60","[c]","55130","54700"
"Leaver Dept.","2022","20-29","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SEO/HEO","Female","Heterosexual / straight","1000","[c]","34700","34000"
"Leaver Dept.","2022","20-29","SEO/HEO","Female","LGBO","135","[c]","34620","34550"
"Leaver Dept.","2022","20-29","SEO/HEO","Female","Undeclared","205","[c]","35150","34550"
"Leaver Dept.","2022","20-29","SEO/HEO","Female","Unknown","495","[c]","32630","32000"
"Leaver Dept.","2022","20-29","SEO/HEO","Male","Heterosexual / straight","560","[c]","34670","34020"
"Leaver Dept.","2022","20-29","SEO/HEO","Male","LGBO","120","[c]","34720","33970"
"Leaver Dept.","2022","20-29","SEO/HEO","Male","Undeclared","150","[c]","34480","33570"
"Leaver Dept.","2022","20-29","SEO/HEO","Male","Unknown","420","[c]","33320","32000"
"Leaver Dept.","2022","20-29","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Male","Heterosexual / straight","20","[c]","[c]","[c]"
