"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","16-19","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","No function","10","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Analysis","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Communications","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Digital, Data & Technology","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Finance","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Human Resources","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Legal","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","No function","560","[c]","29310","27570"
"Leaver Dept.","2022","20-29","Asian","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","115","[c]","29300","28670"
"Leaver Dept.","2022","20-29","Black","Analysis","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","No function","220","[c]","29500","27800"
"Leaver Dept.","2022","20-29","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Analysis","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","No function","175","[c]","32000","31060"
"Leaver Dept.","2022","20-29","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","No function","40","[c]","30410","28880"
"Leaver Dept.","2022","20-29","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Analysis","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","No function","120","[c]","31450","29250"
"Leaver Dept.","2022","20-29","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Analysis","45","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Commercial","45","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Digital, Data & Technology","45","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","50","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Grants Management","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","45","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Legal","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","No function","1065","[c]","31600","32000"
"Leaver Dept.","2022","20-29","Unknown","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Property","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Security","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","405","[c]","31970","29290"
"Leaver Dept.","2022","20-29","White","Analysis","145","[c]","35960","33980"
"Leaver Dept.","2022","20-29","White","Commercial","40","[c]","31390","29520"
"Leaver Dept.","2022","20-29","White","Communications","60","[c]","34020","33400"
"Leaver Dept.","2022","20-29","White","Counter Fraud","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Debt","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Digital, Data & Technology","90","[c]","34730","34550"
"Leaver Dept.","2022","20-29","White","Finance","45","[c]","34060","33210"
"Leaver Dept.","2022","20-29","White","Grants Management","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","145","[c]","30780","28000"
"Leaver Dept.","2022","20-29","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Legal","30","[c]","27770","26950"
"Leaver Dept.","2022","20-29","White","No function","2390","[c]","30240","27570"
"Leaver Dept.","2022","20-29","White","Project Delivery","145","[c]","29930","27570"
"Leaver Dept.","2022","20-29","White","Property","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Security","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","585","[c]","30500","27400"
"Leaver Dept.","2022","30-39","Asian","Analysis","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Digital, Data & Technology","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Finance","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Human Resources","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","No function","490","[c]","34190","29730"
"Leaver Dept.","2022","30-39","Asian","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","145","[c]","33370","28850"
"Leaver Dept.","2022","30-39","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Human Resources","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","No function","240","[c]","34320","31060"
"Leaver Dept.","2022","30-39","Black","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","No function","145","[c]","39810","34550"
"Leaver Dept.","2022","30-39","Mixed","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","No function","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Analysis","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","No function","180","[c]","39000","37070"
"Leaver Dept.","2022","30-39","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","40","[c]","35200","31990"
"Leaver Dept.","2022","30-39","Unknown","Analysis","50","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Commercial","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Communications","50","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Counter Fraud","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Digital, Data & Technology","50","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Finance","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Grants Management","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Human Resources","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Legal","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","No function","630","[c]","38750","32170"
"Leaver Dept.","2022","30-39","Unknown","Project Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Security","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","280","[c]","35410","30820"
"Leaver Dept.","2022","30-39","White","Analysis","75","[c]","45380","42920"
"Leaver Dept.","2022","30-39","White","Commercial","65","[c]","39000","38190"
"Leaver Dept.","2022","30-39","White","Communications","90","[c]","41500","37290"
"Leaver Dept.","2022","30-39","White","Counter Fraud","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Debt","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Digital, Data & Technology","130","[c]","40330","37910"
"Leaver Dept.","2022","30-39","White","Finance","75","[c]","43360","38760"
"Leaver Dept.","2022","30-39","White","Grants Management","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Human Resources","125","[c]","38810","32330"
"Leaver Dept.","2022","30-39","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Legal","45","[c]","44860","51250"
"Leaver Dept.","2022","30-39","White","No function","2370","[c]","38310","34550"
"Leaver Dept.","2022","30-39","White","Project Delivery","115","[c]","38470","35700"
"Leaver Dept.","2022","30-39","White","Property","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Security","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","675","[c]","36810","30830"
"Leaver Dept.","2022","40-49","Asian","Analysis","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Digital, Data & Technology","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Finance","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Legal","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","No function","350","[c]","40710","32330"
"Leaver Dept.","2022","40-49","Asian","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","80","[c]","35290","29080"
"Leaver Dept.","2022","40-49","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","No function","220","[c]","38250","33780"
"Leaver Dept.","2022","40-49","Black","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Analysis","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","No function","65","[c]","43650","40900"
"Leaver Dept.","2022","40-49","Mixed","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","No function","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","No function","200","[c]","45330","40980"
"Leaver Dept.","2022","40-49","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Analysis","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Commercial","50","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Communications","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Debt","[c]","[c]","[c]","[c]"
