"Status","Year","Function_of_post","Region_ITL1","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","West Midlands (England)","Outside London","Unknown","265","255","40090","36500"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Heterosexual / straight","1040","1005","42110","38480"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","LGBO","60","60","40560","36500"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Undeclared","140","135","40400","37640"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Unknown","305","300","42020","38470"
"In post","2022","Finance","East Midlands (England)","Outside London","Heterosexual / straight","230","220","36490","33370"
"In post","2022","Finance","East Midlands (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","Outside London","Unknown","35","35","34490","33270"
"In post","2022","Finance","East of England","Outside London","Heterosexual / straight","240","230","38250","35480"
"In post","2022","Finance","East of England","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Finance","East of England","Outside London","Undeclared","35","30","37570","34910"
"In post","2022","Finance","East of England","Outside London","Unknown","50","45","31280","26590"
"In post","2022","Finance","London","London","Heterosexual / straight","2040","1995","48880","43810"
"In post","2022","Finance","London","London","LGBO","115","115","49330","43920"
"In post","2022","Finance","London","London","Undeclared","345","335","47460","42790"
"In post","2022","Finance","London","London","Unknown","495","480","47390","42430"
"In post","2022","Finance","North East (England)","Outside London","Heterosexual / straight","615","580","39160","35310"
"In post","2022","Finance","North East (England)","Outside London","LGBO","30","30","38670","35590"
"In post","2022","Finance","North East (England)","Outside London","Undeclared","65","60","39760","33370"
"In post","2022","Finance","North East (England)","Outside London","Unknown","165","155","35930","33080"
"In post","2022","Finance","North West (England)","Outside London","Heterosexual / straight","990","940","37660","35310"
"In post","2022","Finance","North West (England)","Outside London","LGBO","60","60","36610","33370"
"In post","2022","Finance","North West (England)","Outside London","Undeclared","105","100","35380","33370"
"In post","2022","Finance","North West (England)","Outside London","Unknown","230","210","34790","32990"
"In post","2022","Finance","Northern Ireland","Outside London","Heterosexual / straight","35","35","39760","36740"
"In post","2022","Finance","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Finance","Overseas","Overseas","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Finance","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2022","Finance","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Scotland","Outside London","Heterosexual / straight","625","550","30080","26590"
"In post","2022","Finance","Scotland","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","Finance","Scotland","Outside London","Undeclared","80","65","27760","22080"
"In post","2022","Finance","Scotland","Outside London","Unknown","305","275","29200","22080"
"In post","2022","Finance","South East (England)","Outside London","Heterosexual / straight","725","695","37610","33300"
"In post","2022","Finance","South East (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Finance","South East (England)","Outside London","Undeclared","115","110","37920","35000"
"In post","2022","Finance","South East (England)","Outside London","Unknown","160","150","32770","29230"
"In post","2022","Finance","South West (England)","Outside London","Heterosexual / straight","985","940","39000","34290"
"In post","2022","Finance","South West (England)","Outside London","LGBO","40","35","35000","28870"
"In post","2022","Finance","South West (England)","Outside London","Undeclared","115","110","40180","36460"
"In post","2022","Finance","South West (England)","Outside London","Unknown","115","105","38180","36740"
"In post","2022","Finance","Unknown","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wales","Outside London","Heterosexual / straight","315","295","35800","31990"
"In post","2022","Finance","Wales","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Finance","Wales","Outside London","Undeclared","50","45","35090","31850"
"In post","2022","Finance","Wales","Outside London","Unknown","80","75","34420","30210"
"In post","2022","Finance","West Midlands (England)","Outside London","Heterosexual / straight","585","565","38600","36500"
"In post","2022","Finance","West Midlands (England)","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","Finance","West Midlands (England)","Outside London","Undeclared","70","70","39170","35310"
"In post","2022","Finance","West Midlands (England)","Outside London","Unknown","180","175","37440","36500"
"In post","2022","Finance","Yorkshire and The Humber","Outside London","Heterosexual / straight","1120","1045","37340","34290"
"In post","2022","Finance","Yorkshire and The Humber","Outside London","LGBO","70","70","36700","32590"
"In post","2022","Finance","Yorkshire and The Humber","Outside London","Undeclared","210","200","35820","31660"
"In post","2022","Finance","Yorkshire and The Humber","Outside London","Unknown","360","320","31350","26820"
"In post","2022","Grants Management","East Midlands (England)","Outside London","Heterosexual / straight","35","30","25500","24920"
"In post","2022","Grants Management","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Midlands (England)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Grants Management","East Midlands (England)","Outside London","Unknown","60","55","24150","21300"
"In post","2022","Grants Management","East of England","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Grants Management","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East of England","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Grants Management","East of England","Outside London","Unknown","35","35","23850","21300"
"In post","2022","Grants Management","London","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","London","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","London","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North East (England)","Outside London","Heterosexual / straight","195","180","24990","21300"
"In post","2022","Grants Management","North East (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Grants Management","North East (England)","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2022","Grants Management","North East (England)","Outside London","Unknown","175","165","23930","21300"
"In post","2022","Grants Management","North West (England)","Outside London","Heterosexual / straight","385","335","24840","21300"
"In post","2022","Grants Management","North West (England)","Outside London","LGBO","30","25","[c]","[c]"
"In post","2022","Grants Management","North West (England)","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2022","Grants Management","North West (England)","Outside London","Unknown","450","410","23460","21300"
"In post","2022","Grants Management","South East (England)","Outside London","Heterosexual / straight","95","90","30820","26520"
"In post","2022","Grants Management","South East (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Grants Management","South East (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Grants Management","South East (England)","Outside London","Unknown","70","70","26580","21300"
"In post","2022","Grants Management","South West (England)","Outside London","Heterosexual / straight","140","125","26880","25720"
"In post","2022","Grants Management","South West (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Grants Management","South West (England)","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2022","Grants Management","South West (England)","Outside London","Unknown","100","90","26220","24920"
"In post","2022","Grants Management","Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","West Midlands (England)","Outside London","Heterosexual / straight","65","60","25160","24920"
"In post","2022","Grants Management","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","West Midlands (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","West Midlands (England)","Outside London","Unknown","95","90","25080","21300"
"In post","2022","Grants Management","Yorkshire and The Humber","Outside London","Heterosexual / straight","100","95","28510","25390"
"In post","2022","Grants Management","Yorkshire and The Humber","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Grants Management","Yorkshire and The Humber","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Grants Management","Yorkshire and The Humber","Outside London","Unknown","130","120","24180","21300"
"In post","2022","Human Resources","East Midlands (England)","Outside London","Heterosexual / straight","430","410","38080","33370"
"In post","2022","Human Resources","East Midlands (England)","Outside London","LGBO","25","25","[c]","[c]"
