"Status","Year","Age","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","International Trade","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Knowledge and Information Management","London","G6/G7","15","[c]","59900","57460"
"Leaver CS","2022","50-59","Knowledge and Information Management","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Knowledge and Information Management","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Knowledge and Information Management","Outside London","EO","35","[c]","25710","25080"
"Leaver CS","2022","50-59","Knowledge and Information Management","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Knowledge and Information Management","Outside London","SEO/HEO","25","[c]","35610","36330"
"Leaver CS","2022","50-59","Legal","London","G6/G7","25","[c]","62030","57520"
"Leaver CS","2022","50-59","Legal","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Outside London","G6/G7","40","[c]","58500","55610"
"Leaver CS","2022","50-59","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Outside London","SEO/HEO","20","[c]","40090","38550"
"Leaver CS","2022","50-59","Medicine","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Medicine","London","SCS level","15","[c]","98740","95710"
"Leaver CS","2022","50-59","Medicine","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Medicine","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Medicine","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Medicine","Outside London","G6/G7","15","[c]","74730","75970"
"Leaver CS","2022","50-59","Medicine","Outside London","SCS level","25","[c]","104790","107720"
"Leaver CS","2022","50-59","Medicine","Outside London","SEO/HEO","15","[c]","40700","39030"
"Leaver CS","2022","50-59","Medicine","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Medicine","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Medicine","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Medicine","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Delivery","London","AA/AO","130","[c]","23230","23720"
"Leaver CS","2022","50-59","Operational Delivery","London","EO","180","[c]","30210","31060"
"Leaver CS","2022","50-59","Operational Delivery","London","G6/G7","120","[c]","60760","60630"
"Leaver CS","2022","50-59","Operational Delivery","London","SCS level","25","[c]","105430","96340"
"Leaver CS","2022","50-59","Operational Delivery","London","SEO/HEO","115","[c]","38500","37990"
"Leaver CS","2022","50-59","Operational Delivery","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Delivery","Outside London","AA/AO","1430","[c]","21170","21260"
"Leaver CS","2022","50-59","Operational Delivery","Outside London","EO","1190","[c]","27810","27570"
"Leaver CS","2022","50-59","Operational Delivery","Outside London","G6/G7","145","[c]","58380","55930"
"Leaver CS","2022","50-59","Operational Delivery","Outside London","SCS level","20","[c]","93980","96810"
"Leaver CS","2022","50-59","Operational Delivery","Outside London","SEO/HEO","395","[c]","36940","35070"
"Leaver CS","2022","50-59","Operational Delivery","Outside London","Unknown","210","[c]","28920","29200"
"Leaver CS","2022","50-59","Operational Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Delivery","Unknown","AA/AO","30","[c]","20690","21590"
"Leaver CS","2022","50-59","Operational Delivery","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Delivery","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Operational Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","London","EO","25","[c]","29320","31060"
"Leaver CS","2022","50-59","Other","London","G6/G7","20","[c]","64200","62790"
"Leaver CS","2022","50-59","Other","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","London","SEO/HEO","15","[c]","36500","36650"
"Leaver CS","2022","50-59","Other","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Outside London","AA/AO","225","[c]","21090","21070"
"Leaver CS","2022","50-59","Other","Outside London","EO","90","[c]","27600","27570"
"Leaver CS","2022","50-59","Other","Outside London","G6/G7","10","[c]","64300","64660"
"Leaver CS","2022","50-59","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Outside London","SEO/HEO","85","[c]","35890","34680"
"Leaver CS","2022","50-59","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Overseas","SEO/HEO","10","[c]","44900","46600"
"Leaver CS","2022","50-59","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other","Unknown","Unknown","35","[c]","37880","34310"
"Leaver CS","2022","50-59","Planning","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning Inspectors","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning Inspectors","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning Inspectors","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","London","G6/G7","50","[c]","62100","59730"
"Leaver CS","2022","50-59","Policy","London","SCS level","20","[c]","90950","89360"
"Leaver CS","2022","50-59","Policy","London","SEO/HEO","40","[c]","39280","38460"
"Leaver CS","2022","50-59","Policy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Outside London","G6/G7","35","[c]","58180","57600"
"Leaver CS","2022","50-59","Policy","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Outside London","SEO/HEO","25","[c]","36600","35900"
"Leaver CS","2022","50-59","Policy","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Policy","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","London","G6/G7","10","[c]","62130","64110"
"Leaver CS","2022","50-59","Project Delivery","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","London","SEO/HEO","10","[c]","40420","41600"
"Leaver CS","2022","50-59","Project Delivery","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Outside London","EO","10","[c]","27510","27570"
"Leaver CS","2022","50-59","Project Delivery","Outside London","G6/G7","40","[c]","57380","54540"
"Leaver CS","2022","50-59","Project Delivery","Outside London","SEO/HEO","60","[c]","37430","38040"
"Leaver CS","2022","50-59","Project Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Outside London","AA/AO","15","[c]","19230","18880"
"Leaver CS","2022","50-59","Property","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Outside London","G6/G7","15","[c]","58670","57150"
"Leaver CS","2022","50-59","Property","Outside London","SEO/HEO","35","[c]","39530","40580"
"Leaver CS","2022","50-59","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Psychology","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","London","G6/G7","20","[c]","55360","53220"
"Leaver CS","2022","50-59","Science and Engineering","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","London","SEO/HEO","30","[c]","37790","39540"
"Leaver CS","2022","50-59","Science and Engineering","Outside London","AA/AO","15","[c]","21140","20870"
"Leaver CS","2022","50-59","Science and Engineering","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Outside London","G6/G7","55","[c]","59940","54540"
"Leaver CS","2022","50-59","Science and Engineering","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Science and Engineering","Outside London","SEO/HEO","90","[c]","40670","40560"
"Leaver CS","2022","50-59","Science and Engineering","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Outside London","AA/AO","125","[c]","31030","39070"
"Leaver CS","2022","50-59","Security","Outside London","EO","25","[c]","37460","43920"
"Leaver CS","2022","50-59","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Outside London","SEO/HEO","25","[c]","41490","37000"
"Leaver CS","2022","50-59","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Research","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Statistics","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Statistics","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Statistics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Statistics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Tax","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","London","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","London","EO","55","[c]","30110","31060"
"Leaver CS","2022","50-59","Unknown","London","G6/G7","65","[c]","64380","64500"
"Leaver CS","2022","50-59","Unknown","London","SCS level","35","[c]","104010","93980"
"Leaver CS","2022","50-59","Unknown","London","SEO/HEO","45","[c]","38110","36880"
"Leaver CS","2022","50-59","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Outside London","AA/AO","640","[c]","22190","21260"
"Leaver CS","2022","50-59","Unknown","Outside London","EO","315","[c]","28000","27570"
"Leaver CS","2022","50-59","Unknown","Outside London","G6/G7","125","[c]","66550","64500"
"Leaver CS","2022","50-59","Unknown","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Outside London","SEO/HEO","245","[c]","39220","38540"
"Leaver CS","2022","50-59","Unknown","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","G6/G7","15","[c]","67570","71000"
"Leaver CS","2022","50-59","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinarian","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Outside London","EO","10","[c]","27130","26670"
"Leaver CS","2022","60-64","Commercial","Outside London","G6/G7","10","[c]","60860","58840"
"Leaver CS","2022","60-64","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Outside London","SEO/HEO","30","[c]","38450","40260"
"Leaver CS","2022","60-64","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Corporate Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Outside London","AA/AO","20","[c]","21380","21260"
"Leaver CS","2022","60-64","Counter Fraud","Outside London","EO","45","[c]","27500","27570"
"Leaver CS","2022","60-64","Counter Fraud","Outside London","SEO/HEO","15","[c]","35890","34290"
"Leaver CS","2022","60-64","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Outside London","EO","20","[c]","29400","29200"
"Leaver CS","2022","60-64","Digital, Data and Technology","Outside London","G6/G7","25","[c]","59820","59300"
"Leaver CS","2022","60-64","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Outside London","SEO/HEO","55","[c]","38670","38230"
"Leaver CS","2022","60-64","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data and Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Outside London","AA/AO","15","[c]","21940","21830"
"Leaver CS","2022","60-64","Finance","Outside London","EO","20","[c]","27500","26670"
"Leaver CS","2022","60-64","Finance","Outside London","G6/G7","25","[c]","55330","54540"
"Leaver CS","2022","60-64","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Outside London","SEO/HEO","50","[c]","38540","36460"
"Leaver CS","2022","60-64","Finance","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Geography","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Geography","Outside London","SEO/HEO","10","[c]","38680","38520"
"Leaver CS","2022","60-64","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","London","SEO/HEO","15","[c]","41000","42200"
"Leaver CS","2022","60-64","Human Resources","Outside London","AA/AO","10","[c]","21810","21380"
"Leaver CS","2022","60-64","Human Resources","Outside London","EO","15","[c]","26580","26800"
"Leaver CS","2022","60-64","Human Resources","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Human Resources","Outside London","SEO/HEO","30","[c]","37620","36680"
"Leaver CS","2022","60-64","Inspector of Education and Training","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","Outside London","G6/G7","15","[c]","76040","75500"
"Leaver CS","2022","60-64","Inspector of Education and Training","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Inspector of Education and Training","Outside London","SEO/HEO","15","[c]","51050","51360"
"Leaver CS","2022","60-64","Intelligence Analysis","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intelligence Analysis","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","International Trade","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","Outside London","EO","25","[c]","26090","26170"
"Leaver CS","2022","60-64","Knowledge and Information Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Knowledge and Information Management","Outside London","SEO/HEO","10","[c]","36570","37300"
"Leaver CS","2022","60-64","Knowledge and Information Management","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","London","G6/G7","20","[c]","68510","66240"
"Leaver CS","2022","60-64","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Outside London","G6/G7","40","[c]","59760","59570"
"Leaver CS","2022","60-64","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","London","SCS level","15","[c]","109650","114000"
"Leaver CS","2022","60-64","Medicine","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Outside London","SCS level","10","[c]","113680","114000"
"Leaver CS","2022","60-64","Medicine","Outside London","SEO/HEO","10","[c]","40400","39030"
"Leaver CS","2022","60-64","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicine","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","London","AA/AO","70","[c]","24090","24310"
"Leaver CS","2022","60-64","Operational Delivery","London","EO","120","[c]","30620","30960"
"Leaver CS","2022","60-64","Operational Delivery","London","G6/G7","55","[c]","63300","60400"
"Leaver CS","2022","60-64","Operational Delivery","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","London","SEO/HEO","80","[c]","39360","37660"
"Leaver CS","2022","60-64","Operational Delivery","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Outside London","AA/AO","930","[c]","21040","21010"
"Leaver CS","2022","60-64","Operational Delivery","Outside London","EO","800","[c]","28070","27570"
"Leaver CS","2022","60-64","Operational Delivery","Outside London","G6/G7","80","[c]","59670","60380"
"Leaver CS","2022","60-64","Operational Delivery","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Outside London","SEO/HEO","340","[c]","37800","35980"
"Leaver CS","2022","60-64","Operational Delivery","Outside London","Unknown","150","[c]","28850","28200"
"Leaver CS","2022","60-64","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Unknown","AA/AO","40","[c]","20990","21720"
"Leaver CS","2022","60-64","Operational Delivery","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Delivery","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Operational Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","London","AA/AO","10","[c]","23660","23800"
"Leaver CS","2022","60-64","Other","London","EO","15","[c]","28820","29730"
"Leaver CS","2022","60-64","Other","London","G6/G7","15","[c]","62940","57460"
"Leaver CS","2022","60-64","Other","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other","London","SEO/HEO","10","[c]","38580","38440"
"Leaver CS","2022","60-64","Other","Outside London","AA/AO","235","[c]","21090","21170"
"Leaver CS","2022","60-64","Other","Outside London","EO","115","[c]","27140","26930"
