"Status","Year","Age","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Unknown","Ministry of Justice","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Ministry of Justice","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Ministry of Justice","Wales","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Ministry of Justice","West Midlands (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Ministry of Justice","Yorkshire and The Humber","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","National Crime Agency","London","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","National Crime Agency","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","National Crime Agency","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Scottish Government","Scotland","85","[c]","36260","31540"
"Leaver CS","2022","40-49","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","UK Statistics Authority","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Cabinet Office","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Levelling Up, Housing and Communities","London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions","East of England","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions","London","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions","North East (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions","North West (England)","65","[c]","26070","25810"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions","Scotland","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions","South East (England)","35","[c]","27150","27570"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions","Wales","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department for Work and Pensions","Yorkshire and The Humber","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department of Health and Social Care","London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Estyn","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office","London","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Land Registry","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Revenue and Customs","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Revenue and Customs","East of England","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Revenue and Customs","North East (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Revenue and Customs","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Revenue and Customs","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Revenue and Customs","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Revenue and Customs","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Revenue and Customs","Wales","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Revenue and Customs","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Revenue and Customs","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Home Office","London","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Home Office","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Home Office","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Home Office","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","East of England","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","South East (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","South West (England)","50","[c]","36220","33460"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Justice","East Midlands (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Justice","East of England","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Justice","London","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Justice","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Justice","North West (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Justice","South East (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Justice","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Justice","Wales","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Justice","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Ministry of Justice","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Scottish Government","Scotland","30","[c]","35700","35000"
"Leaver CS","2022","50-59","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Welsh Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Attorney General's Departments","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Attorney General's Departments","East of England","5","[c]","[c]","[c]"
