"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Property","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Property","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Corporate Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Corporate Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Economics","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Economics","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Economics","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Economics","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Economics","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Economics","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Policy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Policy","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Policy","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Policy","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Policy","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Policy","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Policy","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Project Delivery","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Project Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Project Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Project Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Project Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Science and Engineering","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Science and Engineering","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Communications","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Communications","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Policy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Policy","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Policy","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Digital, Data and Technology","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Digital, Data and Technology","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Digital, Data and Technology","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Digital, Data and Technology","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Economics","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Economics","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Economics","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Economics","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Legal","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Legal","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Legal","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Legal","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Policy","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Policy","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Policy","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Policy","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Policy","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Policy","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Science and Engineering","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Science and Engineering","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Operational Delivery","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Operational Delivery","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Operational Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Operational Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Operational Delivery","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Operational Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Other","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Other","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Policy","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Policy","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Policy","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Policy","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Commercial","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Commercial","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Commercial","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Communications","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Communications","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Digital, Data and Technology","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Digital, Data and Technology","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Digital, Data and Technology","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Digital, Data and Technology","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Digital, Data and Technology","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Finance","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Human Resources","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Human Resources","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Legal","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Legal","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Legal","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Legal","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Legal","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Legal","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Operational Delivery","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Operational Delivery","AA","Male","20","[c]","[c]","[c]"
