"Status","Year","Disability","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Female","Heterosexual / straight","60","[c]","36710","32170"
"Leaver CS","2022","Unknown","Scotland","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Female","Unknown","510","[c]","30110","26900"
"Leaver CS","2022","Unknown","Scotland","Male","Heterosexual / straight","125","[c]","36600","35000"
"Leaver CS","2022","Unknown","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Male","Unknown","560","[c]","32840","28990"
"Leaver CS","2022","Unknown","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Female","Heterosexual / straight","70","[c]","29220","21840"
"Leaver CS","2022","Unknown","South East (England)","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Female","Unknown","350","[c]","27320","23280"
"Leaver CS","2022","Unknown","South East (England)","Male","Heterosexual / straight","120","[c]","29470","23680"
"Leaver CS","2022","Unknown","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Male","Unknown","350","[c]","28980","25660"
"Leaver CS","2022","Unknown","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Female","Heterosexual / straight","65","[c]","35000","31530"
"Leaver CS","2022","Unknown","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Female","Unknown","265","[c]","29400","24500"
"Leaver CS","2022","Unknown","South West (England)","Male","Heterosexual / straight","80","[c]","35560","33630"
"Leaver CS","2022","Unknown","South West (England)","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Male","Unknown","290","[c]","30130","26580"
"Leaver CS","2022","Unknown","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Unknown","255","[c]","31070","21840"
"Leaver CS","2022","Unknown","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Unknown","355","[c]","36570","32700"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Female","Unknown","195","[c]","26710","22170"
"Leaver CS","2022","Unknown","Wales","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Male","Unknown","230","[c]","28670","24890"
"Leaver CS","2022","Unknown","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Female","Heterosexual / straight","45","[c]","33730","30770"
"Leaver CS","2022","Unknown","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Female","Unknown","270","[c]","29800","22460"
"Leaver CS","2022","Unknown","West Midlands (England)","Male","Heterosexual / straight","45","[c]","37730","31610"
"Leaver CS","2022","Unknown","West Midlands (England)","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Male","Unknown","255","[c]","30920","25850"
"Leaver CS","2022","Unknown","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Female","Heterosexual / straight","55","[c]","31260","30450"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Female","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Female","Unknown","320","[c]","28260","26130"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Male","Heterosexual / straight","55","[c]","36910","36500"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Male","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Male","Unknown","345","[c]","32920","27570"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Female","Heterosexual / straight","305","[c]","41420","37000"
"Leaver Dept.","2022","Declared disabled","London","Female","LGBO","65","[c]","36500","33570"
"Leaver Dept.","2022","Declared disabled","London","Female","Undeclared","40","[c]","42600","38320"
"Leaver Dept.","2022","Declared disabled","London","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Male","Heterosexual / straight","160","[c]","45510","38380"
"Leaver Dept.","2022","Declared disabled","London","Male","LGBO","50","[c]","40930","36330"
"Leaver Dept.","2022","Declared disabled","London","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","Female","Heterosexual / straight","40","[c]","29660","27570"
"Leaver Dept.","2022","Declared disabled","North East (England)","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","Female","Heterosexual / straight","100","[c]","30990","27830"
"Leaver Dept.","2022","Declared disabled","North West (England)","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","Male","Heterosexual / straight","50","[c]","34570","28080"
"Leaver Dept.","2022","Declared disabled","North West (England)","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","Female","Heterosexual / straight","40","[c]","27540","27570"
"Leaver Dept.","2022","Declared disabled","Scotland","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","Female","Heterosexual / straight","70","[c]","33330","28940"
"Leaver Dept.","2022","Declared disabled","South West (England)","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","Male","Heterosexual / straight","45","[c]","34800","31950"
"Leaver Dept.","2022","Declared disabled","South West (England)","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Female","Heterosexual / straight","55","[c]","32030","27570"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Female","Heterosexual / straight","55","[c]","35460","31920"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Male","Heterosexual / straight","45","[c]","31670","28590"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Female","Heterosexual / straight","215","[c]","31820","27570"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Male","Heterosexual / straight","105","[c]","31040","27570"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Female","Heterosexual / straight","230","[c]","35280","30460"
"Leaver Dept.","2022","Declared non-disabled","East of England","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Male","Heterosexual / straight","140","[c]","38360","29290"
"Leaver Dept.","2022","Declared non-disabled","East of England","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
