"Status","Year","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Defence Equipment and Support","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Equipment and Support","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","45","[c]","39680","38070"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Defence Science and Technology Laboratory","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","310","[c]","47640","40220"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","55","[c]","43680","40050"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Undeclared","45","[c]","45710","41970"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","50","[c]","46130","40140"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Heterosexual / straight","40","[c]","36660","31840"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Heterosexual / straight","45","[c]","48960","51710"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","150","[c]","45110","38310"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","London","Heterosexual / straight","120","[c]","47010","40940"
"Leaver Dept.","2022","Department for Education (excl. agencies)","London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","London","Unknown","45","[c]","48970","44570"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Outside London","Heterosexual / straight","165","[c]","39270","36780"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education (excl. agencies)","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Heterosexual / straight","160","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Heterosexual / straight","105","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","Heterosexual / straight","110","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Heterosexual / straight","180","[c]","42060","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Unknown","35","[c]","43970","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Heterosexual / straight","45","[c]","35690","30870"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","London","Heterosexual / straight","145","[c]","45960","42890"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","London","LGBO","30","[c]","39630","35060"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","London","Unknown","90","[c]","41660","36160"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Heterosexual / straight","335","[c]","35230","31060"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Unknown","85","[c]","41360","36650"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Outside London","Heterosexual / straight","1795","[c]","28320","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Outside London","LGBO","155","[c]","27890","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Outside London","Undeclared","185","[c]","29030","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Outside London","Unknown","400","[c]","29330","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","155","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","London","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","London","Undeclared","580","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Outside London","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Outside London","Undeclared","260","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Unknown","Undeclared","160","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","100","[c]","29100","26470"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Licensing Agency","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Outside London","Heterosexual / straight","85","[c]","31480","28800"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Driver and Vehicle Standards Agency","Outside London","Unknown","35","[c]","27940","26470"
"Leaver Dept.","2022","Education and Skills Funding Agency","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Outside London","Heterosexual / straight","30","[c]","33980","30200"
"Leaver Dept.","2022","Education and Skills Funding Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Education and Skills Funding Agency","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","FCDO Services","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","London","Unknown","285","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Heterosexual / straight","45","[c]","41620","39630"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Forestry and Land Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Actuary's Department","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Internal Audit Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","London","Heterosexual / straight","65","[c]","49500","51250"
"Leaver Dept.","2022","Government Legal Department","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Legal Department","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Government Property Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Outside London","Heterosexual / straight","40","[c]","38200","35910"
"Leaver Dept.","2022","Health and Safety Executive","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Health and Safety Executive","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Courts and Tribunals Service","London","Heterosexual / straight","110","[c]","32780","28310"
"Leaver Dept.","2022","HM Courts and Tribunals Service","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Courts and Tribunals Service","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Courts and Tribunals Service","London","Unknown","40","[c]","25360","23720"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Outside London","Heterosexual / straight","255","[c]","24810","20970"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Outside London","Unknown","65","[c]","21990","20370"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Crown Prosecution Service Inspectorate","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Crown Prosecution Service Inspectorate","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Crown Prosecution Service Inspectorate","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","London","Heterosexual / straight","100","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Outside London","Heterosexual / straight","315","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","London","Unknown","230","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","1090","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","London","Heterosexual / straight","135","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","London","Heterosexual / straight","460","[c]","44990","41970"
"Leaver Dept.","2022","Home Office","London","LGBO","35","[c]","45360","41970"
"Leaver Dept.","2022","Home Office","London","Undeclared","60","[c]","42980","41970"
"Leaver Dept.","2022","Home Office","London","Unknown","120","[c]","38290","35050"
"Leaver Dept.","2022","Home Office","Outside London","Heterosexual / straight","545","[c]","27520","24890"
"Leaver Dept.","2022","Home Office","Outside London","LGBO","40","[c]","28310","24890"
"Leaver Dept.","2022","Home Office","Outside London","Undeclared","45","[c]","29260","25310"
"Leaver Dept.","2022","Home Office","Outside London","Unknown","80","[c]","29710","24880"
"Leaver Dept.","2022","Home Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Outside London","Heterosexual / straight","30","[c]","28050","25120"
"Leaver Dept.","2022","Legal Aid Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Outside London","Heterosexual / straight","30","[c]","31420","26840"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Met Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","120","[c]","46370","40640"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Outside London","Heterosexual / straight","300","[c]","33480","33000"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Outside London","Undeclared","40","[c]","34010","33250"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Outside London","Unknown","35","[c]","33010","30520"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
