"Status","Year","Age","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Analysis","Statistics","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Analysis","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Commercial","55","[c]","45280","38910"
"Leaver CS","2022","40-49","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Commercial","Unknown","35","[c]","79110","74000"
"Leaver CS","2022","40-49","Communications","Communications","55","[c]","50100","49130"
"Leaver CS","2022","40-49","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Counter Fraud","20","[c]","37570","31400"
"Leaver CS","2022","40-49","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Debt","Other","25","[c]","21750","21260"
"Leaver CS","2022","40-49","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Digital, Data and Technology","220","[c]","45950","40630"
"Leaver CS","2022","40-49","Digital, Data & Technology","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Policy","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Digital, Data & Technology","Unknown","35","[c]","70180","65480"
"Leaver CS","2022","40-49","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Finance","75","[c]","45950","40510"
"Leaver CS","2022","40-49","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Grants Management","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Grants Management","Operational Delivery","20","[c]","25250","25310"
"Leaver CS","2022","40-49","Human Resources","Human Resources","85","[c]","40620","36780"
"Leaver CS","2022","40-49","Human Resources","Operational Delivery","10","[c]","29800","27570"
"Leaver CS","2022","40-49","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","Internal Audit","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Legal","105","[c]","62140","57520"
"Leaver CS","2022","40-49","Legal","Operational Delivery","10","[c]","24640","22200"
"Leaver CS","2022","40-49","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Inspector of Education and Training","20","[c]","60520","51360"
"Leaver CS","2022","40-49","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","International Trade","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Knowledge and Information Management","85","[c]","40580","37460"
"Leaver CS","2022","40-49","No function","Medicine","40","[c]","81400","87210"
"Leaver CS","2022","40-49","No function","Operational Delivery","2585","[c]","30980","27570"
"Leaver CS","2022","40-49","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Other","90","[c]","42040","31060"
"Leaver CS","2022","40-49","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Policy","140","[c]","55850","53600"
"Leaver CS","2022","40-49","No function","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Psychology","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Science and Engineering","140","[c]","45250","40070"
"Leaver CS","2022","40-49","No function","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","No function","Unknown","165","[c]","55290","54760"
"Leaver CS","2022","40-49","No function","Veterinarian","10","[c]","39500","38210"
"Leaver CS","2022","40-49","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Operational Delivery","15","[c]","36940","34210"
"Leaver CS","2022","40-49","Project Delivery","Other","15","[c]","29970","28500"
"Leaver CS","2022","40-49","Project Delivery","Policy","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Project Delivery","90","[c]","45230","40580"
"Leaver CS","2022","40-49","Project Delivery","Science and Engineering","20","[c]","40350","42480"
"Leaver CS","2022","40-49","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Operational Delivery","20","[c]","21550","21880"
"Leaver CS","2022","40-49","Property","Other","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Property","40","[c]","36970","33150"
"Leaver CS","2022","40-49","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Security","70","[c]","30310","26610"
"Leaver CS","2022","40-49","Security","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Digital, Data and Technology","30","[c]","58420","60070"
"Leaver CS","2022","40-49","Unknown","Finance","15","[c]","37550","33300"
"Leaver CS","2022","40-49","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Intelligence Analysis","10","[c]","26770","27370"
"Leaver CS","2022","40-49","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Medicine","65","[c]","40150","39030"
"Leaver CS","2022","40-49","Unknown","Operational Delivery","180","[c]","27390","25040"
"Leaver CS","2022","40-49","Unknown","Other","170","[c]","30400","25890"
"Leaver CS","2022","40-49","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Policy","30","[c]","49550","52280"
"Leaver CS","2022","40-49","Unknown","Project Delivery","10","[c]","61140","58510"
"Leaver CS","2022","40-49","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Science and Engineering","20","[c]","30560","27990"
"Leaver CS","2022","40-49","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","835","[c]","31270","27570"
"Leaver CS","2022","50-59","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Statistics","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Commercial","60","[c]","44250","40510"
"Leaver CS","2022","50-59","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Unknown","45","[c]","93090","73500"
"Leaver CS","2022","50-59","Communications","Communications","30","[c]","46440","40580"
"Leaver CS","2022","50-59","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Counter Fraud","60","[c]","29190","27570"
"Leaver CS","2022","50-59","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Debt","Other","35","[c]","22940","21260"
"Leaver CS","2022","50-59","Digital, Data & Technology","Digital, Data and Technology","180","[c]","45810","40830"
"Leaver CS","2022","50-59","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Finance","85","[c]","44740","41040"
"Leaver CS","2022","50-59","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Security","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Grants Management","Operational Delivery","30","[c]","25570","21860"
"Leaver CS","2022","50-59","Human Resources","Human Resources","95","[c]","42850","39570"
"Leaver CS","2022","50-59","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Operational Delivery","15","[c]","29260","27570"
"Leaver CS","2022","50-59","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Unknown","10","[c]","47010","50190"
"Leaver CS","2022","50-59","Internal Audit","Internal Audit","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Legal","100","[c]","59480","55610"
"Leaver CS","2022","50-59","Legal","Operational Delivery","35","[c]","26870","23770"
"Leaver CS","2022","50-59","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Inspector of Education and Training","45","[c]","66040","75500"
"Leaver CS","2022","50-59","No function","International Trade","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Knowledge and Information Management","85","[c]","34570","29470"
"Leaver CS","2022","50-59","No function","Medicine","45","[c]","99750","101430"
"Leaver CS","2022","50-59","No function","Operational Delivery","3550","[c]","30980","27570"
"Leaver CS","2022","50-59","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Other","120","[c]","40500","31060"
"Leaver CS","2022","50-59","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Policy","135","[c]","58520","56000"
"Leaver CS","2022","50-59","No function","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Psychology","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Science and Engineering","160","[c]","49090","45840"
"Leaver CS","2022","50-59","No function","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","No function","Unknown","200","[c]","54000","54790"
"Leaver CS","2022","50-59","No function","Veterinarian","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Operational Delivery","20","[c]","38900","36110"
"Leaver CS","2022","50-59","Project Delivery","Other","35","[c]","31350","27670"
"Leaver CS","2022","50-59","Project Delivery","Policy","15","[c]","66880","70410"
"Leaver CS","2022","50-59","Project Delivery","Project Delivery","130","[c]","46470","40600"
"Leaver CS","2022","50-59","Project Delivery","Science and Engineering","35","[c]","42560","40920"
"Leaver CS","2022","50-59","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Operational Delivery","40","[c]","23290","22010"
"Leaver CS","2022","50-59","Property","Other","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Property","80","[c]","36420","34610"
"Leaver CS","2022","50-59","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Intelligence Analysis","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Security","Security","180","[c]","34090","39070"
"Leaver CS","2022","50-59","Security","Unknown","25","[c]","34250","33300"
"Leaver CS","2022","50-59","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Digital, Data and Technology","15","[c]","62920","57430"
"Leaver CS","2022","50-59","Unknown","Finance","40","[c]","38870","33300"
"Leaver CS","2022","50-59","Unknown","Human Resources","10","[c]","41460","31170"
"Leaver CS","2022","50-59","Unknown","Intelligence Analysis","20","[c]","27480","27370"
"Leaver CS","2022","50-59","Unknown","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Medicine","45","[c]","50050","39950"
"Leaver CS","2022","50-59","Unknown","Operational Delivery","345","[c]","31160","27370"
"Leaver CS","2022","50-59","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Other","350","[c]","28740","22330"
"Leaver CS","2022","50-59","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Policy","50","[c]","49470","45570"
"Leaver CS","2022","50-59","Unknown","Project Delivery","15","[c]","45040","41950"
"Leaver CS","2022","50-59","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Science and Engineering","35","[c]","38620","36460"
"Leaver CS","2022","50-59","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","1355","[c]","33360","27570"
"Leaver CS","2022","60-64","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Statistics","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Commercial","45","[c]","41370","40420"
"Leaver CS","2022","60-64","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Commercial","Unknown","15","[c]","77900","70930"
"Leaver CS","2022","60-64","Communications","Communications","10","[c]","38530","30700"
"Leaver CS","2022","60-64","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Counter Fraud","85","[c]","27840","27570"
"Leaver CS","2022","60-64","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Operational Delivery","15","[c]","31420","28920"
"Leaver CS","2022","60-64","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Counter Fraud","Tax","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Debt","Other","30","[c]","23510","21260"
"Leaver CS","2022","60-64","Digital, Data & Technology","Digital, Data and Technology","130","[c]","42980","40670"
"Leaver CS","2022","60-64","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Finance","80","[c]","42290","40740"
"Leaver CS","2022","60-64","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Finance","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Grants Management","Operational Delivery","30","[c]","26900","26080"
"Leaver CS","2022","60-64","Human Resources","Human Resources","75","[c]","39850","35990"
"Leaver CS","2022","60-64","Human Resources","Operational Delivery","15","[c]","29900","27570"
"Leaver CS","2022","60-64","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Internal Audit","Internal Audit","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Legal","70","[c]","62980","62590"
"Leaver CS","2022","60-64","Legal","Operational Delivery","25","[c]","26220","26450"
"Leaver CS","2022","60-64","Legal","Other","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Geography","10","[c]","35440","33990"
"Leaver CS","2022","60-64","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Inspector of Education and Training","30","[c]","66450","51360"
"Leaver CS","2022","60-64","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","International Trade","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Knowledge and Information Management","40","[c]","31460","26580"
"Leaver CS","2022","60-64","No function","Medicine","25","[c]","110510","114000"
"Leaver CS","2022","60-64","No function","Operational Delivery","2300","[c]","29990","27570"
"Leaver CS","2022","60-64","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Other","95","[c]","36980","31060"
"Leaver CS","2022","60-64","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Policy","90","[c]","49450","50710"
"Leaver CS","2022","60-64","No function","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","No function","Science and Engineering","75","[c]","46570","44000"
"Leaver CS","2022","60-64","No function","Tax","15","[c]","39160","35530"
"Leaver CS","2022","60-64","No function","Unknown","160","[c]","51130","45990"
"Leaver CS","2022","60-64","No function","Veterinarian","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Other","40","[c]","34090","26710"
"Leaver CS","2022","60-64","Project Delivery","Policy","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Project Delivery","95","[c]","45760","40580"
"Leaver CS","2022","60-64","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Science and Engineering","35","[c]","44400","42880"
"Leaver CS","2022","60-64","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Operational Delivery","15","[c]","21810","21750"
"Leaver CS","2022","60-64","Property","Other","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Property","Property","95","[c]","40040","36350"
"Leaver CS","2022","60-64","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Intelligence Analysis","10","[c]","37310","34750"
"Leaver CS","2022","60-64","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Security","Security","125","[c]","36980","39070"
"Leaver CS","2022","60-64","Security","Unknown","15","[c]","31520","29200"
"Leaver CS","2022","60-64","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Finance","50","[c]","41490","33300"
"Leaver CS","2022","60-64","Unknown","Human Resources","10","[c]","43080","39960"
"Leaver CS","2022","60-64","Unknown","Intelligence Analysis","15","[c]","29280","27370"
"Leaver CS","2022","60-64","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Medicine","35","[c]","48770","39030"
"Leaver CS","2022","60-64","Unknown","Operational Delivery","295","[c]","30850","27370"
