"Status","Year","Age","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Commercial","Male","90","[c]","60650","56590"
"New entrant CS","2022","40-49","Communications","Female","110","[c]","36170","29760"
"New entrant CS","2022","40-49","Communications","Male","95","[c]","33190","26590"
"New entrant CS","2022","40-49","Counter Fraud","Female","130","[c]","27320","27570"
"New entrant CS","2022","40-49","Counter Fraud","Male","130","[c]","28260","27570"
"New entrant CS","2022","40-49","Debt","Female","100","[c]","21860","21250"
"New entrant CS","2022","40-49","Debt","Male","45","[c]","21510","21250"
"New entrant CS","2022","40-49","Digital, Data & Technology","Female","220","[c]","40440","37450"
"New entrant CS","2022","40-49","Digital, Data & Technology","Male","360","[c]","44870","41870"
"New entrant CS","2022","40-49","Finance","Female","125","[c]","38390","36500"
"New entrant CS","2022","40-49","Finance","Male","85","[c]","38730","36050"
"New entrant CS","2022","40-49","Grants Management","Female","55","[c]","21700","21300"
"New entrant CS","2022","40-49","Grants Management","Male","35","[c]","21960","21300"
"New entrant CS","2022","40-49","Human Resources","Female","200","[c]","36500","33000"
"New entrant CS","2022","40-49","Human Resources","Male","65","[c]","39870","32790"
"New entrant CS","2022","40-49","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Legal","Female","135","[c]","47080","50500"
"New entrant CS","2022","40-49","Legal","Male","60","[c]","48670","50500"
"New entrant CS","2022","40-49","No function","Female","4185","[c]","30340","27570"
"New entrant CS","2022","40-49","No function","Male","2505","[c]","31790","27570"
"New entrant CS","2022","40-49","Project Delivery","Female","180","[c]","39370","36780"
"New entrant CS","2022","40-49","Project Delivery","Male","210","[c]","41190","39130"
"New entrant CS","2022","40-49","Property","Female","100","[c]","33310","26350"
"New entrant CS","2022","40-49","Property","Male","130","[c]","40860","38360"
"New entrant CS","2022","40-49","Security","Female","40","[c]","28430","25000"
"New entrant CS","2022","40-49","Security","Male","105","[c]","33610","26350"
"New entrant CS","2022","40-49","Unknown","Female","975","[c]","33200","27570"
"New entrant CS","2022","40-49","Unknown","Male","725","[c]","34840","28650"
"New entrant CS","2022","50-59","Analysis","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Female","60","[c]","50430","43810"
"New entrant CS","2022","50-59","Commercial","Male","65","[c]","62060","61710"
"New entrant CS","2022","50-59","Communications","Female","70","[c]","31910","26820"
"New entrant CS","2022","50-59","Communications","Male","45","[c]","35570","32670"
"New entrant CS","2022","50-59","Counter Fraud","Female","90","[c]","25920","26360"
"New entrant CS","2022","50-59","Counter Fraud","Male","105","[c]","28950","27570"
"New entrant CS","2022","50-59","Debt","Female","70","[c]","22000","21260"
"New entrant CS","2022","50-59","Debt","Male","30","[c]","21810","21260"
"New entrant CS","2022","50-59","Digital, Data & Technology","Female","95","[c]","40670","37300"
"New entrant CS","2022","50-59","Digital, Data & Technology","Male","230","[c]","45620","42510"
"New entrant CS","2022","50-59","Finance","Female","80","[c]","38110","33950"
"New entrant CS","2022","50-59","Finance","Male","55","[c]","43150","42330"
"New entrant CS","2022","50-59","Grants Management","Female","45","[c]","21460","21300"
"New entrant CS","2022","50-59","Grants Management","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","Female","125","[c]","38970","33180"
"New entrant CS","2022","50-59","Human Resources","Male","50","[c]","40780","37000"
"New entrant CS","2022","50-59","Internal Audit","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal","Female","40","[c]","44250","48080"
"New entrant CS","2022","50-59","Legal","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","No function","Female","3460","[c]","29280","26710"
"New entrant CS","2022","50-59","No function","Male","2290","[c]","30530","27570"
"New entrant CS","2022","50-59","Project Delivery","Female","100","[c]","35120","31960"
"New entrant CS","2022","50-59","Project Delivery","Male","210","[c]","46430","42000"
"New entrant CS","2022","50-59","Property","Female","65","[c]","31010","22010"
"New entrant CS","2022","50-59","Property","Male","120","[c]","37990","33000"
"New entrant CS","2022","50-59","Security","Female","35","[c]","31070","26740"
"New entrant CS","2022","50-59","Security","Male","135","[c]","30400","25380"
"New entrant CS","2022","50-59","Unknown","Female","740","[c]","32390","27570"
"New entrant CS","2022","50-59","Unknown","Male","750","[c]","33960","30450"
"New entrant CS","2022","60-64","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Analysis","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Debt","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Debt","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Digital, Data & Technology","Male","35","[c]","42820","38240"
"New entrant CS","2022","60-64","Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Grants Management","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Grants Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","No function","Female","840","[c]","28090","26310"
"New entrant CS","2022","60-64","No function","Male","640","[c]","30840","27890"
"New entrant CS","2022","60-64","Project Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Project Delivery","Male","35","[c]","44340","43250"
"New entrant CS","2022","60-64","Property","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Property","Male","30","[c]","34310","33000"
"New entrant CS","2022","60-64","Security","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Security","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Unknown","Female","90","[c]","28600","24880"
"New entrant CS","2022","60-64","Unknown","Male","140","[c]","33270","31540"
"New entrant CS","2022","65+","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Digital, Data & Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","No function","Female","225","[c]","30470","27420"
"New entrant CS","2022","65+","No function","Male","240","[c]","31100","28200"
"New entrant CS","2022","65+","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Property","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","65+","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","No function","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Home Office, Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
