"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Mixed","Human Resources","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Legal","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Geography","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Medicine","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Operational Delivery","Heterosexual / straight","335","[c]","28230","27570"
"Leaver CS","2022","Mixed","No function","Operational Delivery","LGBO","45","[c]","27240","27570"
"Leaver CS","2022","Mixed","No function","Operational Delivery","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Other","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Policy","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Policy","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Policy","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Science and Engineering","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Science and Engineering","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","No function","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Project Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Property","Other","LGBO","[c]","[c]","[c]","[c]"
