"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","EO","Female","40","[c]","27350","27570"
"Leaver Dept.","2022","20-29","Undeclared","EO","Male","35","[c]","27420","27570"
"Leaver Dept.","2022","20-29","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HEO","Female","45","[c]","33120","33460"
"Leaver Dept.","2022","20-29","Undeclared","HEO","Male","40","[c]","32840","33210"
"Leaver Dept.","2022","20-29","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AO","Female","195","[c]","21850","21260"
"Leaver Dept.","2022","20-29","Unknown","AO","Male","125","[c]","21600","21130"
"Leaver Dept.","2022","20-29","Unknown","EO","Female","235","[c]","27330","27570"
"Leaver Dept.","2022","20-29","Unknown","EO","Male","170","[c]","27300","27550"
"Leaver Dept.","2022","20-29","Unknown","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G7","Female","65","[c]","53850","54620"
"Leaver Dept.","2022","20-29","Unknown","G7","Male","75","[c]","54580","54700"
"Leaver Dept.","2022","20-29","Unknown","HEO","Female","525","[c]","31880","32000"
"Leaver Dept.","2022","20-29","Unknown","HEO","Male","425","[c]","32290","32000"
"Leaver Dept.","2022","20-29","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO","Female","100","[c]","39820","40070"
"Leaver Dept.","2022","20-29","Unknown","SEO","Male","85","[c]","40290","40150"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","EO","Female","60","[c]","27280","27570"
"Leaver Dept.","2022","30-39","Declared disabled","EO","Male","65","[c]","26630","27570"
"Leaver Dept.","2022","30-39","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","G7","Female","50","[c]","52350","53380"
"Leaver Dept.","2022","30-39","Declared disabled","G7","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","HEO","Female","70","[c]","32200","32330"
"Leaver Dept.","2022","30-39","Declared disabled","HEO","Male","50","[c]","32720","32000"
"Leaver Dept.","2022","30-39","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SEO","Female","55","[c]","39710","40070"
"Leaver Dept.","2022","30-39","Declared disabled","SEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","AA","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","AA","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","AO","Female","290","[c]","21600","21260"
"Leaver Dept.","2022","30-39","Declared non-disabled","AO","Male","205","[c]","21750","21260"
"Leaver Dept.","2022","30-39","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","EO","Female","555","[c]","26890","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","EO","Male","440","[c]","26970","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","G6","Female","130","[c]","68020","66230"
"Leaver Dept.","2022","30-39","Declared non-disabled","G6","Male","100","[c]","67570","65310"
"Leaver Dept.","2022","30-39","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","G7","Female","435","[c]","53600","53500"
"Leaver Dept.","2022","30-39","Declared non-disabled","G7","Male","325","[c]","53950","53790"
"Leaver Dept.","2022","30-39","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","HEO","Female","490","[c]","32040","32310"
"Leaver Dept.","2022","30-39","Declared non-disabled","HEO","Male","400","[c]","32950","32650"
"Leaver Dept.","2022","30-39","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","SCS level","Female","50","[c]","82400","80100"
"Leaver Dept.","2022","30-39","Declared non-disabled","SCS level","Male","50","[c]","81850","75600"
"Leaver Dept.","2022","30-39","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","SEO","Female","505","[c]","39890","40070"
"Leaver Dept.","2022","30-39","Declared non-disabled","SEO","Male","325","[c]","40340","40470"
"Leaver Dept.","2022","30-39","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","EO","Female","40","[c]","27220","27570"
"Leaver Dept.","2022","30-39","Undeclared","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","HEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AO","Female","85","[c]","22080","21590"
"Leaver Dept.","2022","30-39","Unknown","AO","Male","80","[c]","21440","21130"
"Leaver Dept.","2022","30-39","Unknown","EO","Female","145","[c]","27070","27500"
"Leaver Dept.","2022","30-39","Unknown","EO","Male","85","[c]","27780","27570"
"Leaver Dept.","2022","30-39","Unknown","G6","Female","60","[c]","66180","64500"
"Leaver Dept.","2022","30-39","Unknown","G6","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G7","Female","165","[c]","53490","53460"
"Leaver Dept.","2022","30-39","Unknown","G7","Male","145","[c]","54800","54700"
"Leaver Dept.","2022","30-39","Unknown","HEO","Female","210","[c]","32840","32330"
"Leaver Dept.","2022","30-39","Unknown","HEO","Male","205","[c]","32910","32000"
"Leaver Dept.","2022","30-39","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO","Female","170","[c]","39970","40200"
"Leaver Dept.","2022","30-39","Unknown","SEO","Male","125","[c]","40770","40250"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","EO","Female","60","[c]","27010","27570"
"Leaver Dept.","2022","40-49","Declared disabled","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","G7","Female","45","[c]","54960","53140"
"Leaver Dept.","2022","40-49","Declared disabled","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","HEO","Female","60","[c]","32440","32220"
"Leaver Dept.","2022","40-49","Declared disabled","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","SEO","Female","45","[c]","39330","38940"
"Leaver Dept.","2022","40-49","Declared disabled","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","AA","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","AO","Female","225","[c]","21400","21260"
"Leaver Dept.","2022","40-49","Declared non-disabled","AO","Male","130","[c]","22060","21260"
"Leaver Dept.","2022","40-49","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","EO","Female","425","[c]","27150","27570"
"Leaver Dept.","2022","40-49","Declared non-disabled","EO","Male","230","[c]","27190","27570"
"Leaver Dept.","2022","40-49","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","G6","Female","150","[c]","68510","66380"
"Leaver Dept.","2022","40-49","Declared non-disabled","G6","Male","135","[c]","68820","66230"
"Leaver Dept.","2022","40-49","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","G7","Female","350","[c]","53870","53380"
"Leaver Dept.","2022","40-49","Declared non-disabled","G7","Male","270","[c]","54260","53620"
"Leaver Dept.","2022","40-49","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","HEO","Female","330","[c]","32420","32010"
"Leaver Dept.","2022","40-49","Declared non-disabled","HEO","Male","180","[c]","32630","32170"
"Leaver Dept.","2022","40-49","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","SCS level","Female","120","[c]","90250","93000"
"Leaver Dept.","2022","40-49","Declared non-disabled","SCS level","Male","85","[c]","92670","92500"
"Leaver Dept.","2022","40-49","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","SEO","Female","335","[c]","40300","40070"
"Leaver Dept.","2022","40-49","Declared non-disabled","SEO","Male","210","[c]","40670","40510"
"Leaver Dept.","2022","40-49","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","AO","Female","55","[c]","22200","22100"
"Leaver Dept.","2022","40-49","Unknown","AO","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","EO","Female","105","[c]","27290","27570"
"Leaver Dept.","2022","40-49","Unknown","EO","Male","55","[c]","27020","27570"
"Leaver Dept.","2022","40-49","Unknown","G6","Female","95","[c]","67450","65310"
"Leaver Dept.","2022","40-49","Unknown","G6","Male","70","[c]","68760","68340"
"Leaver Dept.","2022","40-49","Unknown","G7","Female","200","[c]","53370","52610"
"Leaver Dept.","2022","40-49","Unknown","G7","Male","125","[c]","53840","52660"
"Leaver Dept.","2022","40-49","Unknown","HEO","Female","125","[c]","33170","33630"
"Leaver Dept.","2022","40-49","Unknown","HEO","Male","75","[c]","33790","32000"
"Leaver Dept.","2022","40-49","Unknown","SCS level","Female","45","[c]","91340","87860"
"Leaver Dept.","2022","40-49","Unknown","SCS level","Male","55","[c]","99150","98460"
"Leaver Dept.","2022","40-49","Unknown","SEO","Female","170","[c]","40450","40510"
"Leaver Dept.","2022","40-49","Unknown","SEO","Male","100","[c]","41180","40670"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","EO","Female","55","[c]","27430","27570"
"Leaver Dept.","2022","50-59","Declared disabled","EO","Male","40","[c]","27280","27570"
"Leaver Dept.","2022","50-59","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","HEO","Female","35","[c]","33010","33160"
"Leaver Dept.","2022","50-59","Declared disabled","HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","AA","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","AA","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","AO","Female","165","[c]","21260","21260"
"Leaver Dept.","2022","50-59","Declared non-disabled","AO","Male","80","[c]","21820","21260"
"Leaver Dept.","2022","50-59","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","EO","Female","290","[c]","27100","27570"
"Leaver Dept.","2022","50-59","Declared non-disabled","EO","Male","145","[c]","27320","27570"
"Leaver Dept.","2022","50-59","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","G6","Female","105","[c]","70660","67510"
"Leaver Dept.","2022","50-59","Declared non-disabled","G6","Male","85","[c]","70140","67810"
"Leaver Dept.","2022","50-59","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","G7","Female","195","[c]","53880","53550"
"Leaver Dept.","2022","50-59","Declared non-disabled","G7","Male","145","[c]","54280","54230"
"Leaver Dept.","2022","50-59","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","HEO","Female","230","[c]","32290","32310"
"Leaver Dept.","2022","50-59","Declared non-disabled","HEO","Male","130","[c]","32930","32720"
"Leaver Dept.","2022","50-59","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","SCS level","Female","70","[c]","103350","106500"
"Leaver Dept.","2022","50-59","Declared non-disabled","SCS level","Male","75","[c]","100530","100030"
"Leaver Dept.","2022","50-59","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","SEO","Female","215","[c]","39980","40060"
"Leaver Dept.","2022","50-59","Declared non-disabled","SEO","Male","135","[c]","40320","40530"
"Leaver Dept.","2022","50-59","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","AA","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","AO","Female","55","[c]","22230","22190"
"Leaver Dept.","2022","50-59","Unknown","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","EO","Female","85","[c]","27760","27910"
"Leaver Dept.","2022","50-59","Unknown","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","G6","Female","70","[c]","71120","68120"
"Leaver Dept.","2022","50-59","Unknown","G6","Male","65","[c]","72580","69180"
"Leaver Dept.","2022","50-59","Unknown","G7","Female","130","[c]","53030","52610"
"Leaver Dept.","2022","50-59","Unknown","G7","Male","130","[c]","53590","53120"
"Leaver Dept.","2022","50-59","Unknown","HEO","Female","80","[c]","33680","34530"
"Leaver Dept.","2022","50-59","Unknown","HEO","Male","55","[c]","34060","34530"
"Leaver Dept.","2022","50-59","Unknown","SCS level","Female","65","[c]","115550","115920"
"Leaver Dept.","2022","50-59","Unknown","SCS level","Male","45","[c]","115160","113110"
"Leaver Dept.","2022","50-59","Unknown","SEO","Female","105","[c]","41110","40560"
