"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Food Standards Agency","Digital, Data and Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data and Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data and Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Digital, Data and Technology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Operational Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Policy","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Science and Engineering","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Social Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Social Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Veterinarian","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Veterinarian","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Veterinarian","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Veterinarian","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Digital, Data and Technology","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Economics","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Economics","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Finance","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Human Resources","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Knowledge and Information Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Medicine","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Medicine","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Operational Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Operational Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Other","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Other","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Policy","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Project Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Property","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Property","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Security","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Security","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Statistics","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Statistics","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Statistics","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Statistics","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Unknown","London","Female","80","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Unknown","London","Male","105","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Unknown","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Unknown","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Commercial","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","South West (England)","Male","35","[c]","37430","38450"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Digital, Data and Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Operational Delivery","East Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Operational Delivery","East Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Operational Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Operational Delivery","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Operational Delivery","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Operational Delivery","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Operational Delivery","North East (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Operational Delivery","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Operational Delivery","North West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Operational Delivery","North West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Operational Delivery","South West (England)","Female","40","[c]","28760","27130"
"Leaver CS","2022","HM Land Registry","Operational Delivery","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Operational Delivery","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Operational Delivery","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Operational Delivery","West Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Operational Delivery","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Operational Delivery","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Operational Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Property","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Property","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Digital, Data and Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
