"Status","Year","Parent_department","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Welsh Government","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Operational Delivery","Outside London","Female","40","[c]","34340","24630"
"Leaver CS","2022","Welsh Government","Operational Delivery","Outside London","Male","40","[c]","39490","31210"
"Leaver CS","2022","Welsh Government","Other","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Other","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Policy","Outside London","Female","35","[c]","43910","38160"
"Leaver CS","2022","Welsh Government","Policy","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Project Delivery","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Social Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Veterinarian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Veterinarian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Communications","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Counter Fraud","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Counter Fraud","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Digital, Data and Technology","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Finance","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Human Resources","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Legal","London","Female","55","[c]","60970","59130"
"Leaver Dept.","2022","Attorney General's Departments","Legal","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Operational Delivery","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Operational Delivery","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Operational Delivery","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Operational Delivery","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Other","London","Female","30","[c]","31250","27710"
"Leaver Dept.","2022","Attorney General's Departments","Other","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Policy","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Departments","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Commercial","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Operational Delivery","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Unknown","London","Female","735","[c]","43650","34550"
"Leaver Dept.","2022","Cabinet Office","Unknown","London","Male","560","[c]","43970","34550"
"Leaver Dept.","2022","Cabinet Office","Unknown","Outside London","Female","110","[c]","33640","32000"
"Leaver Dept.","2022","Cabinet Office","Unknown","Outside London","Male","120","[c]","36370","32000"
"Leaver Dept.","2022","Cabinet Office","Unknown","Unknown","Female","160","[c]","39340","32000"
"Leaver Dept.","2022","Cabinet Office","Unknown","Unknown","Male","125","[c]","40590","33250"
"Leaver Dept.","2022","Chancellor's other departments","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Digital, Data and Technology","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Operational Delivery","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Commercial","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Communications","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Economics","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Economics","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Finance","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Finance","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Human Resources","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Human Resources","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","Female","60","[c]","25680","24250"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","Male","50","[c]","26090","24030"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Operational Research","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Policy","London","Female","175","[c]","45020","40050"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Policy","London","Male","180","[c]","48270","42270"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Policy","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Policy","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Policy","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Policy","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Economics","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Human Resources","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Other","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Policy","London","Female","75","[c]","42130","34020"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Policy","London","Male","75","[c]","47920","51730"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
