"Status","Year","Profession_of_post","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Internal Audit","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Inner London - West","London","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Inner London - West","London","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","East Anglia","Outside London","Female","35","[c]","40090","37470"
"Leaver CS","2022","Knowledge and Information Management","East Anglia","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Greater Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Greater Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Inner London - East","London","Female","55","[c]","41970","38070"
"Leaver CS","2022","Knowledge and Information Management","Inner London - East","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Inner London - West","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Inner London - West","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Merseyside","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Northumberland, and Tyne and Wear","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Northumberland, and Tyne and Wear","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Outer London - South","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","West Yorkshire","Outside London","Female","135","[c]","29740","27470"
"Leaver CS","2022","Knowledge and Information Management","West Yorkshire","Outside London","Male","40","[c]","31450","28870"
"Leaver CS","2022","Legal","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Derbyshire and Nottinghamshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Derbyshire and Nottinghamshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Devon","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Eastern Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Eastern Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Greater Manchester","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Greater Manchester","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Hampshire and Isle of Wight","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inner London - East","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inner London - East","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inner London - West","London","Female","130","[c]","56390","55000"
"Leaver CS","2022","Legal","Inner London - West","London","Male","95","[c]","57200","54700"
"Leaver CS","2022","Legal","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Merseyside","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Merseyside","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Northumberland, and Tyne and Wear","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Outer London - South","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Tees Valley and Durham","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Central Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Wales and The Valleys","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Yorkshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Bedfordshire and Hertfordshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Cornwall and Isles of Scilly","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Derbyshire and Nottinghamshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Devon","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Dorset and Somerset","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Anglia","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Anglia","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Eastern Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Essex","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Greater Manchester","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Greater Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Hampshire and Isle of Wight","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Hampshire and Isle of Wight","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Inner London - East","London","Female","45","[c]","80630","87210"
"Leaver CS","2022","Medicine","Inner London - East","London","Male","35","[c]","83250","86640"
"Leaver CS","2022","Medicine","Inner London - West","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Kent","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Leicestershire, Rutland and Northamptonshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lincolnshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Lincolnshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North Yorkshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North Yorkshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Northern Ireland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Northumberland, and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Shropshire and Staffordshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Surrey, East and West Sussex","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Midlands","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Midlands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","Female","215","[c]","26770","27570"
"Leaver CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","Male","195","[c]","30610","29290"
"Leaver CS","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","340","[c]","27000","27570"
"Leaver CS","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","315","[c]","28560","27570"
"Leaver CS","2022","Operational Delivery","Cheshire","Outside London","Female","130","[c]","28130","27570"
"Leaver CS","2022","Operational Delivery","Cheshire","Outside London","Male","125","[c]","33260","27570"
"Leaver CS","2022","Operational Delivery","Cornwall and Isles of Scilly","Outside London","Female","70","[c]","23730","21260"
"Leaver CS","2022","Operational Delivery","Cornwall and Isles of Scilly","Outside London","Male","35","[c]","24410","21840"
"Leaver CS","2022","Operational Delivery","Cumbria","Outside London","Female","85","[c]","25670","22410"
"Leaver CS","2022","Operational Delivery","Cumbria","Outside London","Male","45","[c]","27800","21300"
"Leaver CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","Female","365","[c]","25530","25860"
"Leaver CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","Male","260","[c]","26320","25060"
"Leaver CS","2022","Operational Delivery","Devon","Outside London","Female","220","[c]","25100","22010"
"Leaver CS","2022","Operational Delivery","Devon","Outside London","Male","180","[c]","26630","24030"
"Leaver CS","2022","Operational Delivery","Dorset and Somerset","Outside London","Female","135","[c]","26200","27220"
"Leaver CS","2022","Operational Delivery","Dorset and Somerset","Outside London","Male","130","[c]","28630","26830"
"Leaver CS","2022","Operational Delivery","East Anglia","Outside London","Female","450","[c]","27760","25310"
"Leaver CS","2022","Operational Delivery","East Anglia","Outside London","Male","460","[c]","28330","27570"
"Leaver CS","2022","Operational Delivery","East Wales","Outside London","Female","375","[c]","25580","21830"
"Leaver CS","2022","Operational Delivery","East Wales","Outside London","Male","345","[c]","28190","24250"
"Leaver CS","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","Female","150","[c]","25560","26780"
"Leaver CS","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","Male","185","[c]","27770","26780"
"Leaver CS","2022","Operational Delivery","Eastern Scotland","Outside London","Female","270","[c]","25450","23130"
"Leaver CS","2022","Operational Delivery","Eastern Scotland","Outside London","Male","235","[c]","28740","27570"
"Leaver CS","2022","Operational Delivery","Essex","Outside London","Female","225","[c]","27790","29290"
"Leaver CS","2022","Operational Delivery","Essex","Outside London","Male","180","[c]","28990","27370"
"Leaver CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","465","[c]","27130","26380"
"Leaver CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","275","[c]","29010","27130"
"Leaver CS","2022","Operational Delivery","Greater Manchester","Outside London","Female","440","[c]","26490","24250"
"Leaver CS","2022","Operational Delivery","Greater Manchester","Outside London","Male","345","[c]","26050","25240"
"Leaver CS","2022","Operational Delivery","Hampshire and Isle of Wight","Outside London","Female","350","[c]","24860","23050"
"Leaver CS","2022","Operational Delivery","Hampshire and Isle of Wight","Outside London","Male","360","[c]","26420","23470"
"Leaver CS","2022","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","150","[c]","25230","27570"
"Leaver CS","2022","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","160","[c]","25940","27570"
"Leaver CS","2022","Operational Delivery","Highlands and Islands","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Highlands and Islands","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Inner London - East","London","Female","800","[c]","37290","31060"
"Leaver CS","2022","Operational Delivery","Inner London - East","London","Male","465","[c]","38210","31060"
"Leaver CS","2022","Operational Delivery","Inner London - West","London","Female","700","[c]","37380","31060"
"Leaver CS","2022","Operational Delivery","Inner London - West","London","Male","500","[c]","40610","32790"
"Leaver CS","2022","Operational Delivery","Kent","Outside London","Female","320","[c]","27590","27370"
"Leaver CS","2022","Operational Delivery","Kent","Outside London","Male","310","[c]","29200","27370"
"Leaver CS","2022","Operational Delivery","Lancashire","Outside London","Female","425","[c]","24220","21260"
"Leaver CS","2022","Operational Delivery","Lancashire","Outside London","Male","340","[c]","23360","21260"
"Leaver CS","2022","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","Female","325","[c]","24000","21260"
"Leaver CS","2022","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","Male","240","[c]","24690","22600"
"Leaver CS","2022","Operational Delivery","Lincolnshire","Outside London","Female","75","[c]","24870","27570"
"Leaver CS","2022","Operational Delivery","Lincolnshire","Outside London","Male","70","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Merseyside","Outside London","Female","475","[c]","25970","24880"
"Leaver CS","2022","Operational Delivery","Merseyside","Outside London","Male","295","[c]","26000","24440"
"Leaver CS","2022","Operational Delivery","North Eastern Scotland","Outside London","Female","35","[c]","28950","27570"
"Leaver CS","2022","Operational Delivery","North Eastern Scotland","Outside London","Male","45","[c]","33100","26900"
"Leaver CS","2022","Operational Delivery","North Yorkshire","Outside London","Female","80","[c]","26440","27570"
"Leaver CS","2022","Operational Delivery","North Yorkshire","Outside London","Male","50","[c]","28790","26420"
"Leaver CS","2022","Operational Delivery","Northern Ireland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Northern Ireland","Outside London","Male","40","[c]","29680","24880"
"Leaver CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","Outside London","Female","440","[c]","26820","21260"
"Leaver CS","2022","Operational Delivery","Northumberland, and Tyne and Wear","Outside London","Male","280","[c]","24260","21260"
"Leaver CS","2022","Operational Delivery","Outer London - East and North East","London","Female","185","[c]","28530","31060"
"Leaver CS","2022","Operational Delivery","Outer London - East and North East","London","Male","150","[c]","29570","31060"
"Leaver CS","2022","Operational Delivery","Outer London - South","London","Female","250","[c]","29480","28730"
"Leaver CS","2022","Operational Delivery","Outer London - South","London","Male","150","[c]","32330","30130"
"Leaver CS","2022","Operational Delivery","Outer London - West and North West","London","Female","355","[c]","29980","30980"
"Leaver CS","2022","Operational Delivery","Outer London - West and North West","London","Male","260","[c]","30440","31060"
