"Status","Year","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Scotland","25","[c]","36850","38500"
"Leaver Dept.","2022","Digital, Data and Technology","South East (England)","20","[c]","38740","36080"
"Leaver Dept.","2022","Digital, Data and Technology","South West (England)","65","[c]","38820","36330"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","55","[c]","35450","31200"
"Leaver Dept.","2022","Digital, Data and Technology","Wales","50","[c]","38770","36070"
"Leaver Dept.","2022","Digital, Data and Technology","West Midlands (England)","25","[c]","35180","33880"
"Leaver Dept.","2022","Digital, Data and Technology","Yorkshire and The Humber","80","[c]","43040","39670"
"Leaver Dept.","2022","Economics","London","135","[c]","46120","38570"
"Leaver Dept.","2022","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Wales","15","[c]","30990","29540"
"Leaver Dept.","2022","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Midlands (England)","10","[c]","32210","32320"
"Leaver Dept.","2022","Finance","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","225","[c]","49650","43110"
"Leaver Dept.","2022","Finance","North East (England)","15","[c]","34050","31990"
"Leaver Dept.","2022","Finance","North West (England)","50","[c]","38550","35310"
"Leaver Dept.","2022","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scotland","15","[c]","38500","36210"
"Leaver Dept.","2022","Finance","South East (England)","20","[c]","43000","39390"
"Leaver Dept.","2022","Finance","South West (England)","90","[c]","35360","31240"
"Leaver Dept.","2022","Finance","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","35","[c]","37920","33920"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","110","[c]","44430","41560"
"Leaver Dept.","2022","Geography","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","15","[c]","43020","38790"
"Leaver Dept.","2022","Human Resources","London","300","[c]","41370","33960"
"Leaver Dept.","2022","Human Resources","North East (England)","20","[c]","35350","33000"
"Leaver Dept.","2022","Human Resources","North West (England)","60","[c]","31010","28000"
"Leaver Dept.","2022","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","30","[c]","32800","27570"
"Leaver Dept.","2022","Human Resources","South East (England)","20","[c]","41100","30210"
"Leaver Dept.","2022","Human Resources","South West (England)","45","[c]","38940","36550"
"Leaver Dept.","2022","Human Resources","Unknown","25","[c]","34250","31850"
"Leaver Dept.","2022","Human Resources","Wales","25","[c]","38860","33180"
"Leaver Dept.","2022","Human Resources","West Midlands (England)","15","[c]","37600","34420"
"Leaver Dept.","2022","Human Resources","Yorkshire and The Humber","45","[c]","47080","49170"
"Leaver Dept.","2022","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","East of England","10","[c]","32230","33300"
"Leaver Dept.","2022","Intelligence Analysis","London","40","[c]","38210","34850"
"Leaver Dept.","2022","Intelligence Analysis","North West (England)","15","[c]","26630","25410"
"Leaver Dept.","2022","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","London","90","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","London","230","[c]","45830","46140"
"Leaver Dept.","2022","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","North West (England)","15","[c]","31450","27570"
"Leaver Dept.","2022","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","South West (England)","15","[c]","35350","30000"
"Leaver Dept.","2022","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Yorkshire and The Humber","20","[c]","46960","46890"
"Leaver Dept.","2022","Legal","London","100","[c]","60320","61180"
"Leaver Dept.","2022","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Midlands (England)","10","[c]","90560","90390"
"Leaver Dept.","2022","Medicine","East of England","40","[c]","84120","84560"
"Leaver Dept.","2022","Medicine","London","165","[c]","94600","97550"
"Leaver Dept.","2022","Medicine","North East (England)","10","[c]","74580","71190"
"Leaver Dept.","2022","Medicine","North West (England)","50","[c]","83450","90180"
"Leaver Dept.","2022","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South East (England)","35","[c]","88240","98000"
"Leaver Dept.","2022","Medicine","South West (England)","30","[c]","95070","99900"
"Leaver Dept.","2022","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Midlands (England)","25","[c]","103260","114000"
"Leaver Dept.","2022","Medicine","Yorkshire and The Humber","30","[c]","79580","84560"
"Leaver Dept.","2022","Operational Delivery","East Midlands (England)","350","[c]","27780","25120"
"Leaver Dept.","2022","Operational Delivery","East of England","295","[c]","32200","27570"
"Leaver Dept.","2022","Operational Delivery","London","2760","[c]","39550","33370"
"Leaver Dept.","2022","Operational Delivery","North East (England)","445","[c]","27880","27570"
"Leaver Dept.","2022","Operational Delivery","North West (England)","1030","[c]","27400","25190"
"Leaver Dept.","2022","Operational Delivery","Northern Ireland","20","[c]","27150","25520"
"Leaver Dept.","2022","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Scotland","610","[c]","26510","27570"
"Leaver Dept.","2022","Operational Delivery","South East (England)","495","[c]","33240","27570"
"Leaver Dept.","2022","Operational Delivery","South West (England)","670","[c]","33630","28590"
"Leaver Dept.","2022","Operational Delivery","Unknown","125","[c]","26630","21840"
"Leaver Dept.","2022","Operational Delivery","Wales","315","[c]","28860","27570"
"Leaver Dept.","2022","Operational Delivery","West Midlands (England)","785","[c]","29960","27570"
"Leaver Dept.","2022","Operational Delivery","Yorkshire and The Humber","615","[c]","31300","27570"
"Leaver Dept.","2022","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","London","30","[c]","41400","36590"
"Leaver Dept.","2022","Operational Research","South East (England)","15","[c]","43030","47010"
"Leaver Dept.","2022","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","East Midlands (England)","15","[c]","25430","21430"
"Leaver Dept.","2022","Other","East of England","20","[c]","26090","26590"
"Leaver Dept.","2022","Other","London","270","[c]","37450","31060"
"Leaver Dept.","2022","Other","North East (England)","45","[c]","27640","27570"
"Leaver Dept.","2022","Other","North West (England)","75","[c]","27260","27570"
"Leaver Dept.","2022","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Scotland","85","[c]","27600","24890"
"Leaver Dept.","2022","Other","South East (England)","30","[c]","27580","27120"
"Leaver Dept.","2022","Other","South West (England)","130","[c]","31420","27570"
"Leaver Dept.","2022","Other","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Wales","25","[c]","28600","27570"
"Leaver Dept.","2022","Other","West Midlands (England)","40","[c]","25070","25300"
"Leaver Dept.","2022","Other","Yorkshire and The Humber","30","[c]","27570","21260"
"Leaver Dept.","2022","Planning","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Wales","15","[c]","49990","58810"
"Leaver Dept.","2022","Policy","East Midlands (England)","15","[c]","38270","33510"
"Leaver Dept.","2022","Policy","East of England","15","[c]","39870","44500"
"Leaver Dept.","2022","Policy","London","1810","[c]","46850","41950"
"Leaver Dept.","2022","Policy","North East (England)","25","[c]","39280","36500"
"Leaver Dept.","2022","Policy","North West (England)","75","[c]","36650","34610"
"Leaver Dept.","2022","Policy","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Scotland","15","[c]","42030","37320"
"Leaver Dept.","2022","Policy","South East (England)","15","[c]","32950","31040"
"Leaver Dept.","2022","Policy","South West (England)","45","[c]","38250","36500"
"Leaver Dept.","2022","Policy","Unknown","45","[c]","46260","40140"
"Leaver Dept.","2022","Policy","Wales","50","[c]","40720","37410"
"Leaver Dept.","2022","Policy","West Midlands (England)","70","[c]","38770","34820"
"Leaver Dept.","2022","Policy","Yorkshire and The Humber","210","[c]","40210","37100"
"Leaver Dept.","2022","Project Delivery","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","155","[c]","44210","40000"
"Leaver Dept.","2022","Project Delivery","North East (England)","30","[c]","33140","31100"
"Leaver Dept.","2022","Project Delivery","North West (England)","40","[c]","38820","35310"
"Leaver Dept.","2022","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Scotland","20","[c]","36440","33930"
"Leaver Dept.","2022","Project Delivery","South East (England)","25","[c]","49140","47010"
"Leaver Dept.","2022","Project Delivery","South West (England)","165","[c]","39180","39320"
"Leaver Dept.","2022","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Wales","20","[c]","38690","36840"
"Leaver Dept.","2022","Project Delivery","West Midlands (England)","20","[c]","41200","36650"
"Leaver Dept.","2022","Project Delivery","Yorkshire and The Humber","20","[c]","37690","34770"
"Leaver Dept.","2022","Property","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","East of England","10","[c]","42220","38190"
"Leaver Dept.","2022","Property","London","45","[c]","43880","35880"
"Leaver Dept.","2022","Property","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","North West (England)","10","[c]","34070","29720"
"Leaver Dept.","2022","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","South East (England)","10","[c]","41720","38200"
"Leaver Dept.","2022","Property","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","East Midlands (England)","75","[c]","38930","36330"
"Leaver Dept.","2022","Science and Engineering","East of England","145","[c]","38160","36060"
"Leaver Dept.","2022","Science and Engineering","London","715","[c]","42470","40070"
"Leaver Dept.","2022","Science and Engineering","North East (England)","35","[c]","47030","41260"
"Leaver Dept.","2022","Science and Engineering","North West (England)","175","[c]","35210","32310"
"Leaver Dept.","2022","Science and Engineering","Scotland","15","[c]","39980","42000"
"Leaver Dept.","2022","Science and Engineering","South East (England)","235","[c]","44830","40560"
"Leaver Dept.","2022","Science and Engineering","South West (England)","630","[c]","37330","34530"
"Leaver Dept.","2022","Science and Engineering","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Science and Engineering","West Midlands (England)","130","[c]","35850","35970"
"Leaver Dept.","2022","Science and Engineering","Yorkshire and The Humber","110","[c]","39500","36690"
"Leaver Dept.","2022","Security","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","London","30","[c]","44040","40850"
"Leaver Dept.","2022","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","London","45","[c]","45860","42980"
"Leaver Dept.","2022","Social Research","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Research","Wales","10","[c]","34320","35180"
"Leaver Dept.","2022","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","85","[c]","43890","40640"
"Leaver Dept.","2022","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Wales","15","[c]","35600","30070"
"Leaver Dept.","2022","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Midlands (England)","85","[c]","35670","32250"
"Leaver Dept.","2022","Unknown","East of England","45","[c]","29160","27070"
"Leaver Dept.","2022","Unknown","London","2305","[c]","43800","35590"
"Leaver Dept.","2022","Unknown","North East (England)","290","[c]","29610","27570"
"Leaver Dept.","2022","Unknown","North West (England)","315","[c]","35510","32000"
"Leaver Dept.","2022","Unknown","Northern Ireland","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Scotland","360","[c]","39160","33410"
"Leaver Dept.","2022","Unknown","South East (England)","65","[c]","33920","29290"
"Leaver Dept.","2022","Unknown","South West (England)","45","[c]","37710","33250"
"Leaver Dept.","2022","Unknown","Unknown","355","[c]","40300","32420"
"Leaver Dept.","2022","Unknown","Wales","125","[c]","33650","30730"
"Leaver Dept.","2022","Unknown","West Midlands (England)","115","[c]","31060","27570"
"Leaver Dept.","2022","Unknown","Yorkshire and The Humber","255","[c]","35810","32000"
"Leaver Dept.","2022","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East of England","20","[c]","31120","30420"
"New entrant CS","2022","Commercial","London","190","[c]","36780","34710"
"New entrant CS","2022","Commercial","North East (England)","40","[c]","31690","29360"
"New entrant CS","2022","Commercial","North West (England)","80","[c]","32380","30420"
"New entrant CS","2022","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Scotland","30","[c]","31400","26510"
"New entrant CS","2022","Commercial","South East (England)","55","[c]","29930","26670"
"New entrant CS","2022","Commercial","South West (England)","170","[c]","29900","26670"
"New entrant CS","2022","Commercial","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wales","35","[c]","27860","30210"
"New entrant CS","2022","Commercial","West Midlands (England)","35","[c]","32640","30420"
"New entrant CS","2022","Commercial","Yorkshire and The Humber","130","[c]","34140","29360"
"New entrant CS","2022","Communications","East Midlands (England)","10","[c]","29530","30730"
"New entrant CS","2022","Communications","East of England","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","390","[c]","37180","34020"
"New entrant CS","2022","Communications","North East (England)","10","[c]","27820","27840"
"New entrant CS","2022","Communications","North West (England)","30","[c]","33890","30420"
"New entrant CS","2022","Communications","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Scotland","15","[c]","34100","31960"
"New entrant CS","2022","Communications","South East (England)","15","[c]","31130","30730"
"New entrant CS","2022","Communications","South West (England)","30","[c]","34960","32110"
"New entrant CS","2022","Communications","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wales","20","[c]","30010","30730"
"New entrant CS","2022","Communications","West Midlands (England)","25","[c]","36660","33000"
"New entrant CS","2022","Communications","Yorkshire and The Humber","30","[c]","40320","38330"
"New entrant CS","2022","Corporate Finance","London","10","[c]","44410","27260"
"New entrant CS","2022","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","East Midlands (England)","25","[c]","25460","27570"
"New entrant CS","2022","Counter Fraud","East of England","20","[c]","28700","27570"
"New entrant CS","2022","Counter Fraud","London","125","[c]","28610","25110"
"New entrant CS","2022","Counter Fraud","North East (England)","90","[c]","27420","27570"
"New entrant CS","2022","Counter Fraud","North West (England)","70","[c]","27360","27570"
"New entrant CS","2022","Counter Fraud","Scotland","115","[c]","23610","21260"
"New entrant CS","2022","Counter Fraud","South East (England)","75","[c]","25870","24250"
"New entrant CS","2022","Counter Fraud","South West (England)","20","[c]","25360","27570"
"New entrant CS","2022","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Wales","75","[c]","24080","21260"
"New entrant CS","2022","Counter Fraud","West Midlands (England)","50","[c]","26800","27570"
"New entrant CS","2022","Counter Fraud","Yorkshire and The Humber","35","[c]","26740","27570"
"New entrant CS","2022","Digital, Data and Technology","East Midlands (England)","75","[c]","34760","33000"
"New entrant CS","2022","Digital, Data and Technology","East of England","50","[c]","31790","30200"
"New entrant CS","2022","Digital, Data and Technology","London","730","[c]","43800","40650"
"New entrant CS","2022","Digital, Data and Technology","North East (England)","200","[c]","37140","33500"
"New entrant CS","2022","Digital, Data and Technology","North West (England)","450","[c]","38290","33370"
"New entrant CS","2022","Digital, Data and Technology","Northern Ireland","25","[c]","34170","33080"
"New entrant CS","2022","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Scotland","95","[c]","38120","33370"
"New entrant CS","2022","Digital, Data and Technology","South East (England)","115","[c]","38020","34320"
"New entrant CS","2022","Digital, Data and Technology","South West (England)","380","[c]","31510","29180"
"New entrant CS","2022","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Wales","225","[c]","35470","32210"
"New entrant CS","2022","Digital, Data and Technology","West Midlands (England)","185","[c]","36790","35900"
"New entrant CS","2022","Digital, Data and Technology","Yorkshire and The Humber","255","[c]","39940","37000"
"New entrant CS","2022","Economics","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","270","[c]","36840","32390"
"New entrant CS","2022","Economics","North East (England)","10","[c]","30750","30850"
"New entrant CS","2022","Economics","North West (England)","20","[c]","30260","32540"
"New entrant CS","2022","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Wales","60","[c]","24410","19860"
"New entrant CS","2022","Economics","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Yorkshire and The Humber","10","[c]","32020","30450"
"New entrant CS","2022","Finance","East Midlands (England)","35","[c]","32020","27880"
"New entrant CS","2022","Finance","East of England","30","[c]","34390","31600"
"New entrant CS","2022","Finance","London","260","[c]","41840","40440"
"New entrant CS","2022","Finance","North East (England)","55","[c]","34250","32530"
"New entrant CS","2022","Finance","North West (England)","130","[c]","34400","31350"
"New entrant CS","2022","Finance","Northern Ireland","10","[c]","40990","39370"
"New entrant CS","2022","Finance","Scotland","60","[c]","29260","24600"
"New entrant CS","2022","Finance","South East (England)","100","[c]","33020","30450"
"New entrant CS","2022","Finance","South West (England)","150","[c]","31470","26350"
"New entrant CS","2022","Finance","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wales","55","[c]","29890","27380"
"New entrant CS","2022","Finance","West Midlands (England)","130","[c]","38080","36500"
"New entrant CS","2022","Finance","Yorkshire and The Humber","185","[c]","32860","29360"
"New entrant CS","2022","Geography","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","South West (England)","80","[c]","26730","20420"
"New entrant CS","2022","Geography","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","East Midlands (England)","40","[c]","31690","30450"
"New entrant CS","2022","Human Resources","East of England","40","[c]","28160","26880"
"New entrant CS","2022","Human Resources","London","365","[c]","35870","32560"
"New entrant CS","2022","Human Resources","North East (England)","35","[c]","29180","26590"
"New entrant CS","2022","Human Resources","North West (England)","160","[c]","30420","25660"
"New entrant CS","2022","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scotland","55","[c]","29370","24660"
"New entrant CS","2022","Human Resources","South East (England)","50","[c]","32760","28000"
"New entrant CS","2022","Human Resources","South West (England)","150","[c]","32780","28000"
