"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","White","AA/AO","AO","1410","[c]","21450","21260"
"Leaver Dept.","2022","Declared non-disabled","White","EO","EO","2325","[c]","26640","27570"
"Leaver Dept.","2022","Declared non-disabled","White","G6/G7","G6","630","[c]","68460","66440"
"Leaver Dept.","2022","Declared non-disabled","White","G6/G7","G7","1595","[c]","53790","53600"
"Leaver Dept.","2022","Declared non-disabled","White","SCS level","SCS level","400","[c]","94930","92860"
"Leaver Dept.","2022","Declared non-disabled","White","SEO/HEO","HEO","2150","[c]","32340","32330"
"Leaver Dept.","2022","Declared non-disabled","White","SEO/HEO","SEO","1655","[c]","40040","40070"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","Unknown","105","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","EO","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","EO","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","G6/G7","G7","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","SEO/HEO","HEO","60","[c]","33060","33300"
"Leaver Dept.","2022","Undeclared","Undeclared","SEO/HEO","SEO","50","[c]","41320","40600"
"Leaver Dept.","2022","Undeclared","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","AA/AO","AO","60","[c]","21530","21260"
"Leaver Dept.","2022","Undeclared","White","EO","EO","105","[c]","26900","27570"
"Leaver Dept.","2022","Undeclared","White","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","G6/G7","G7","40","[c]","54350","53170"
"Leaver Dept.","2022","Undeclared","White","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","SEO/HEO","HEO","105","[c]","32170","32040"
"Leaver Dept.","2022","Undeclared","White","SEO/HEO","SEO","80","[c]","40290","40250"
"Leaver Dept.","2022","Undeclared","White","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","AA/AO","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","EO","EO","55","[c]","26860","26880"
"Leaver Dept.","2022","Unknown","Asian","G6/G7","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","G6/G7","G7","45","[c]","54020","53270"
"Leaver Dept.","2022","Unknown","Asian","SCS level","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","SEO/HEO","HEO","55","[c]","33940","34270"
"Leaver Dept.","2022","Unknown","Asian","SEO/HEO","SEO","55","[c]","40920","40470"
"Leaver Dept.","2022","Unknown","Asian","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","EO","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","SEO/HEO","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","SEO/HEO","SEO","30","[c]","41270","40560"
"Leaver Dept.","2022","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","AA/AO","AO","30","[c]","21870","21820"
"Leaver Dept.","2022","Unknown","Undeclared","EO","EO","45","[c]","26670","26880"
"Leaver Dept.","2022","Unknown","Undeclared","G6/G7","G6","50","[c]","70620","67650"
"Leaver Dept.","2022","Unknown","Undeclared","G6/G7","G7","110","[c]","53260","52610"
"Leaver Dept.","2022","Unknown","Undeclared","SCS level","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","SEO/HEO","HEO","90","[c]","32430","32330"
"Leaver Dept.","2022","Unknown","Undeclared","SEO/HEO","SEO","100","[c]","39940","40070"
"Leaver Dept.","2022","Unknown","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA/AO","AA","35","[c]","19840","19200"
"Leaver Dept.","2022","Unknown","Unknown","AA/AO","AO","490","[c]","21750","21260"
"Leaver Dept.","2022","Unknown","Unknown","EO","EO","625","[c]","27540","27570"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","G6","260","[c]","68380","65880"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","G7","540","[c]","54590","54700"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","SCS level","135","[c]","88300","81660"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","HEO","1255","[c]","32240","32000"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","SEO","460","[c]","40880","40600"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Unknown","135","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","AA/AO","AO","130","[c]","22230","22270"
"Leaver Dept.","2022","Unknown","White","EO","EO","200","[c]","27220","27510"
"Leaver Dept.","2022","Unknown","White","G6/G7","G6","150","[c]","70050","68270"
"Leaver Dept.","2022","Unknown","White","G6/G7","G7","350","[c]","53190","52540"
"Leaver Dept.","2022","Unknown","White","SCS level","SCS level","100","[c]","113760","114000"
"Leaver Dept.","2022","Unknown","White","SEO/HEO","HEO","290","[c]","33460","33570"
"Leaver Dept.","2022","Unknown","White","SEO/HEO","SEO","320","[c]","40440","40470"
"Leaver Dept.","2022","Unknown","White","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","AA/AO","AO","75","[c]","21910","21260"
"New entrant CS","2022","Declared disabled","Asian","EO","EO","110","[c]","27870","27570"
"New entrant CS","2022","Declared disabled","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","SEO/HEO","HEO","50","[c]","33860","33210"
"New entrant CS","2022","Declared disabled","Asian","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","Unknown","40","[c]","27290","25910"
"New entrant CS","2022","Declared disabled","Black","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","AA/AO","AO","50","[c]","23820","22600"
"New entrant CS","2022","Declared disabled","Black","EO","EO","90","[c]","28720","28500"
"New entrant CS","2022","Declared disabled","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","SEO/HEO","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","Unknown","105","[c]","31640","30200"
"New entrant CS","2022","Declared disabled","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","AA/AO","AO","55","[c]","21640","21260"
"New entrant CS","2022","Declared disabled","Mixed","EO","EO","80","[c]","27400","27570"
"New entrant CS","2022","Declared disabled","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","SEO/HEO","HEO","35","[c]","33600","33570"
"New entrant CS","2022","Declared disabled","Mixed","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","Unknown","45","[c]","30430","27060"
"New entrant CS","2022","Declared disabled","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","EO","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AA/AO","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","EO","EO","35","[c]","27010","27230"
"New entrant CS","2022","Declared disabled","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","AA/AO","AA","170","[c]","20560","20890"
"New entrant CS","2022","Declared disabled","White","AA/AO","AO","1175","[c]","21830","21260"
"New entrant CS","2022","Declared disabled","White","EO","EO","835","[c]","26970","27570"
"New entrant CS","2022","Declared disabled","White","G6/G7","G6","30","[c]","65780","65310"
"New entrant CS","2022","Declared disabled","White","G6/G7","G7","160","[c]","53260","52740"
"New entrant CS","2022","Declared disabled","White","SCS level","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","SEO/HEO","HEO","525","[c]","32080","32330"
"New entrant CS","2022","Declared disabled","White","SEO/HEO","SEO","230","[c]","39460","39460"
"New entrant CS","2022","Declared disabled","White","Unknown","Unknown","930","[c]","29190","26890"
"New entrant CS","2022","Declared non-disabled","Asian","AA/AO","AA","85","[c]","20900","21050"
"New entrant CS","2022","Declared non-disabled","Asian","AA/AO","AO","1255","[c]","22040","21260"
"New entrant CS","2022","Declared non-disabled","Asian","EO","EO","1355","[c]","27780","27570"
"New entrant CS","2022","Declared non-disabled","Asian","G6/G7","G6","35","[c]","67880","65920"
"New entrant CS","2022","Declared non-disabled","Asian","G6/G7","G7","200","[c]","54500","53050"
"New entrant CS","2022","Declared non-disabled","Asian","SCS level","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","SEO/HEO","HEO","560","[c]","33250","33080"
"New entrant CS","2022","Declared non-disabled","Asian","SEO/HEO","SEO","280","[c]","40460","40070"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","Unknown","205","[c]","27830","24770"
"New entrant CS","2022","Declared non-disabled","Black","AA/AO","AA","40","[c]","22550","21790"
"New entrant CS","2022","Declared non-disabled","Black","AA/AO","AO","530","[c]","23150","21260"
"New entrant CS","2022","Declared non-disabled","Black","EO","EO","675","[c]","28250","27570"
"New entrant CS","2022","Declared non-disabled","Black","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","G6/G7","G7","75","[c]","53550","53050"
"New entrant CS","2022","Declared non-disabled","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","SEO/HEO","HEO","280","[c]","33360","33080"
"New entrant CS","2022","Declared non-disabled","Black","SEO/HEO","SEO","165","[c]","40800","40070"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","Unknown","330","[c]","29790","27980"
"New entrant CS","2022","Declared non-disabled","Mixed","AA/AO","AA","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","AA/AO","AO","350","[c]","22830","21260"
"New entrant CS","2022","Declared non-disabled","Mixed","EO","EO","290","[c]","27340","27530"
"New entrant CS","2022","Declared non-disabled","Mixed","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","G6/G7","G7","55","[c]","53680","53130"
"New entrant CS","2022","Declared non-disabled","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","SEO/HEO","HEO","180","[c]","32820","33080"
"New entrant CS","2022","Declared non-disabled","Mixed","SEO/HEO","SEO","65","[c]","40180","39700"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","Unknown","145","[c]","28230","24800"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","AA/AO","AO","105","[c]","23590","21750"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","EO","EO","75","[c]","27960","27570"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","SEO/HEO","HEO","40","[c]","33160","32790"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","SEO/HEO","SEO","35","[c]","40760","40070"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","Unknown","35","[c]","30260","27980"
"New entrant CS","2022","Declared non-disabled","Undeclared","AA/AO","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","AA/AO","AO","125","[c]","22310","21260"
"New entrant CS","2022","Declared non-disabled","Undeclared","EO","EO","105","[c]","27670","27570"
"New entrant CS","2022","Declared non-disabled","Undeclared","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","G6/G7","G7","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","SEO/HEO","HEO","55","[c]","32590","33000"
"New entrant CS","2022","Declared non-disabled","Undeclared","SEO/HEO","SEO","45","[c]","40460","39930"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","Unknown","50","[c]","29040","26940"
"New entrant CS","2022","Declared non-disabled","Unknown","AA/AO","AA","95","[c]","20020","20950"
"New entrant CS","2022","Declared non-disabled","Unknown","AA/AO","AO","440","[c]","21390","21300"
"New entrant CS","2022","Declared non-disabled","Unknown","EO","EO","115","[c]","25590","24920"
"New entrant CS","2022","Declared non-disabled","Unknown","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","G6/G7","G7","45","[c]","51190","48030"
"New entrant CS","2022","Declared non-disabled","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","SEO/HEO","HEO","145","[c]","29450","29230"
"New entrant CS","2022","Declared non-disabled","Unknown","SEO/HEO","SEO","75","[c]","38600","38070"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","AA/AO","AA","1495","[c]","20560","20890"
"New entrant CS","2022","Declared non-disabled","White","AA/AO","AO","8715","[c]","22250","21260"
"New entrant CS","2022","Declared non-disabled","White","EO","EO","6035","[c]","26840","27230"
"New entrant CS","2022","Declared non-disabled","White","G6/G7","G6","365","[c]","67590","65310"
"New entrant CS","2022","Declared non-disabled","White","G6/G7","G7","1665","[c]","53340","52290"
"New entrant CS","2022","Declared non-disabled","White","SCS level","SCS level","155","[c]","94540","87500"
"New entrant CS","2022","Declared non-disabled","White","SEO/HEO","HEO","3975","[c]","32250","32330"
"New entrant CS","2022","Declared non-disabled","White","SEO/HEO","SEO","2170","[c]","40390","40000"
"New entrant CS","2022","Declared non-disabled","White","Unknown","Unknown","3405","[c]","28930","24800"
"New entrant CS","2022","Undeclared","Asian","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","AA/AO","AO","60","[c]","21570","21260"
"New entrant CS","2022","Undeclared","Asian","EO","EO","50","[c]","27990","27570"
"New entrant CS","2022","Undeclared","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","SEO/HEO","HEO","35","[c]","33330","33080"
"New entrant CS","2022","Undeclared","Asian","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","EO","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other ethnicity","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
