"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Crown Prosecution Service","South West (England)","EO","60","60","26840","26220"
"In post","2022","Crown Prosecution Service","South West (England)","G6/G7","150","140","54410","55610"
"In post","2022","Crown Prosecution Service","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South West (England)","SEO/HEO","50","50","34850","34480"
"In post","2022","Crown Prosecution Service","Wales","AA/AO","70","65","21960","22200"
"In post","2022","Crown Prosecution Service","Wales","EO","70","70","26970","26160"
"In post","2022","Crown Prosecution Service","Wales","G6/G7","185","170","54490","55610"
"In post","2022","Crown Prosecution Service","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","SEO/HEO","65","60","35490","34480"
"In post","2022","Crown Prosecution Service","West Midlands (England)","AA/AO","115","105","22280","22200"
"In post","2022","Crown Prosecution Service","West Midlands (England)","EO","115","110","27000","27070"
"In post","2022","Crown Prosecution Service","West Midlands (England)","G6/G7","280","260","55040","55610"
"In post","2022","Crown Prosecution Service","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","SEO/HEO","75","70","34510","34480"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","AA/AO","170","155","22110","22200"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","EO","170","155","26940","26220"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","G6/G7","335","315","55570","55610"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","SCS level","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","SEO/HEO","150","145","35100","34480"
"In post","2022","Defence Electronics and Components Agency","Wales","AA/AO","85","80","21010","21770"
"In post","2022","Defence Electronics and Components Agency","Wales","EO","220","210","29280","29470"
"In post","2022","Defence Electronics and Components Agency","Wales","G6/G7","10","10","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","SEO/HEO","70","65","37710","34000"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","AA/AO","20","20","20800","20550"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","EO","30","30","27110","26600"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","EO","15","15","24430","25750"
"In post","2022","Defence Equipment and Support","East Midlands (England)","G6/G7","20","20","52920","51280"
"In post","2022","Defence Equipment and Support","East Midlands (England)","SEO/HEO","175","170","35220","34840"
"In post","2022","Defence Equipment and Support","East of England","EO","20","20","22990","21700"
"In post","2022","Defence Equipment and Support","East of England","G6/G7","10","10","54180","51350"
"In post","2022","Defence Equipment and Support","East of England","SEO/HEO","160","155","34990","33820"
"In post","2022","Defence Equipment and Support","London","EO","120","115","20670","20070"
"In post","2022","Defence Equipment and Support","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","SEO/HEO","65","65","31280","28680"
"In post","2022","Defence Equipment and Support","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","EO","70","70","21550","20760"
"In post","2022","Defence Equipment and Support","North West (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","SEO/HEO","65","65","36410","36000"
"In post","2022","Defence Equipment and Support","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","G6/G7","15","15","58240","57110"
"In post","2022","Defence Equipment and Support","Overseas","SEO/HEO","50","50","38850","40580"
"In post","2022","Defence Equipment and Support","Scotland","EO","240","235","21840","21390"
"In post","2022","Defence Equipment and Support","Scotland","G6/G7","30","30","56680","55550"
"In post","2022","Defence Equipment and Support","Scotland","SEO/HEO","225","220","34310","32900"
"In post","2022","Defence Equipment and Support","South East (England)","EO","200","190","21660","21040"
"In post","2022","Defence Equipment and Support","South East (England)","G6/G7","25","25","54610","54440"
"In post","2022","Defence Equipment and Support","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","South East (England)","SEO/HEO","225","215","33920","33140"
"In post","2022","Defence Equipment and Support","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","South West (England)","EO","1565","1495","23000","22500"
"In post","2022","Defence Equipment and Support","South West (England)","G6/G7","1665","1625","56210","55000"
"In post","2022","Defence Equipment and Support","South West (England)","SCS level","110","110","102430","93640"
"In post","2022","Defence Equipment and Support","South West (England)","SEO/HEO","5400","5190","35600","35150"
"In post","2022","Defence Equipment and Support","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Wales","SEO/HEO","15","15","37520","38260"
"In post","2022","Defence Equipment and Support","West Midlands (England)","EO","110","105","21120","20680"
"In post","2022","Defence Equipment and Support","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","West Midlands (England)","SEO/HEO","80","80","32570","32030"
"In post","2022","Defence Equipment and Support","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Yorkshire and The Humber","SEO/HEO","15","10","35390","33000"
"In post","2022","Defence Science and Technology Laboratory","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","East of England","G6/G7","10","10","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","South East (England)","AA/AO","30","30","20310","18750"
"In post","2022","Defence Science and Technology Laboratory","South East (England)","EO","85","80","24850","23490"
"In post","2022","Defence Science and Technology Laboratory","South East (England)","G6/G7","790","750","52180","47660"
"In post","2022","Defence Science and Technology Laboratory","South East (England)","SEO/HEO","805","775","34640","38070"
"In post","2022","Defence Science and Technology Laboratory","South West (England)","AA/AO","155","150","20450","18330"
"In post","2022","Defence Science and Technology Laboratory","South West (England)","EO","205","195","24850","23490"
"In post","2022","Defence Science and Technology Laboratory","South West (England)","G6/G7","1145","1105","53110","47760"
"In post","2022","Defence Science and Technology Laboratory","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Defence Science and Technology Laboratory","South West (England)","SEO/HEO","1420","1380","34530","38070"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AA/AO","55","50","25670","24900"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","320","315","28680","27680"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","2385","2325","58680","56550"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","300","285","87790","81880"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","2175","2150","38180","40050"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","G6/G7","15","10","58790","59650"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","EO","15","15","25430","24570"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","G6/G7","70","70","54750","52370"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","SCS level","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","SEO/HEO","145","145","33770","32730"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","AA/AO","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","EO","15","15","25570","24570"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","G6/G7","25","25","59810","53320"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","SEO/HEO","70","70","53980","68800"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","G6/G7","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","SEO/HEO","5","5","[c]","[c]"
