"Status","Year","Disability","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","South West (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","London","Female","100","[c]","41990","36760"
"Leaver Dept.","2022","Declared disabled","Unknown","London","Male","75","[c]","41040","34550"
"Leaver Dept.","2022","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Scotland","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinarian","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinarian","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinarian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinarian","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinarian","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinarian","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinarian","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinarian","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinarian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","South West (England)","Female","60","[c]","34790","32620"
"Leaver Dept.","2022","Declared non-disabled","Commercial","South West (England)","Male","35","[c]","36960","33300"
"Leaver Dept.","2022","Declared non-disabled","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","London","Female","85","[c]","42310","38290"
"Leaver Dept.","2022","Declared non-disabled","Communications","London","Male","60","[c]","49680","41010"
"Leaver Dept.","2022","Declared non-disabled","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Corporate Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Corporate Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Corporate Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","London","Male","5","[c]","[c]","[c]"
