"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hampshire and Isle of Wight","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - East","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - West","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - West","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - West","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - West","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - West","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - West","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - West","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - West","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - West","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - West","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - West","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - West","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - West","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inner London - West","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Kent","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Kent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Kent","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Kent","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lancashire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lancashire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lancashire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lancashire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lancashire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lancashire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lancashire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lancashire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lincolnshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lincolnshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Merseyside","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Merseyside","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Merseyside","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Merseyside","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Merseyside","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Merseyside","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Merseyside","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Merseyside","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Merseyside","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Merseyside","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northumberland, and Tyne and Wear","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northumberland, and Tyne and Wear","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northumberland, and Tyne and Wear","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northumberland, and Tyne and Wear","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northumberland, and Tyne and Wear","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northumberland, and Tyne and Wear","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northumberland, and Tyne and Wear","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northumberland, and Tyne and Wear","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northumberland, and Tyne and Wear","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northumberland, and Tyne and Wear","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - East and North East","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - East and North East","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - South","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - South","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - South","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - South","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - South","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - South","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - South","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - South","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - South","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - South","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - West and North West","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - West and North West","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - West and North West","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - West and North West","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - West and North West","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - West and North West","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - West and North West","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - West and North West","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - West and North West","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Outer London - West and North West","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Shropshire and Staffordshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Shropshire and Staffordshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Shropshire and Staffordshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Shropshire and Staffordshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Shropshire and Staffordshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Shropshire and Staffordshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Shropshire and Staffordshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Shropshire and Staffordshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South Yorkshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South Yorkshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Southern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Southern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Southern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Southern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Tees Valley and Durham","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Tees Valley and Durham","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Tees Valley and Durham","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Tees Valley and Durham","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Bedfordshire and Hertfordshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Bedfordshire and Hertfordshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Bedfordshire and Hertfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Bedfordshire and Hertfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cheshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cheshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cheshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cheshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cornwall and Isles of Scilly","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cornwall and Isles of Scilly","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cumbria","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cumbria","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cumbria","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cumbria","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Devon","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Devon","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Devon","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Devon","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Dorset and Somerset","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Dorset and Somerset","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Anglia","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Anglia","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Anglia","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Anglia","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Wales","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Essex","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Essex","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Essex","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Essex","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Greater Manchester","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Greater Manchester","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Greater Manchester","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Greater Manchester","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Greater Manchester","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Greater Manchester","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Hampshire and Isle of Wight","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Hampshire and Isle of Wight","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Inner London - East","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Inner London - East","G7","Male","[c]","[c]","[c]","[c]"
