"Status","Year","Age","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","16-19","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Department of Health and Social Care","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Attorney General's Departments","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Cabinet Office","35","[c]","35090","34550"
"Leaver Dept.","2022","20-29","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Competition and Markets Authority","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Department for Business, Energy and Industrial Strategy","35","[c]","34420","33570"
"Leaver Dept.","2022","20-29","Asian","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Department for Education","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Department for Environment, Food and Rural Affairs","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Department for International Trade","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Department for Levelling Up, Housing and Communities","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Department for Transport","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Department for Work and Pensions","175","[c]","28800","27570"
"Leaver Dept.","2022","20-29","Asian","Department of Health and Social Care","220","[c]","28560","26880"
"Leaver Dept.","2022","20-29","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Foreign, Commonwealth and Development Office","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","HM Revenue and Customs","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","HM Treasury","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Home Office","45","[c]","29060","28670"
"Leaver Dept.","2022","20-29","Asian","Ministry of Defence","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Ministry of Justice","75","[c]","24730","22570"
"Leaver Dept.","2022","20-29","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","UK Statistics Authority","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Attorney General's Departments","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Cabinet Office","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Education","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Levelling Up, Housing and Communities","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Department for Work and Pensions","50","[c]","29570","31060"
"Leaver Dept.","2022","20-29","Black","Department of Health and Social Care","110","[c]","29480","26880"
"Leaver Dept.","2022","20-29","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Foreign, Commonwealth and Development Office","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Home Office","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Defence","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Ministry of Justice","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Cabinet Office","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Department for Education","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Department for International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Department for Levelling Up, Housing and Communities","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Department for Transport","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Department for Work and Pensions","30","[c]","29080","27570"
"Leaver Dept.","2022","20-29","Mixed","Department of Health and Social Care","65","[c]","28540","26880"
"Leaver Dept.","2022","20-29","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Foreign, Commonwealth and Development Office","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","HM Revenue and Customs","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Home Office","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Ministry of Defence","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Ministry of Justice","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Cabinet Office","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Department for Work and Pensions","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Department of Health and Social Care","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","HM Treasury","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Cabinet Office","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Education","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Transport","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department for Work and Pensions","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Department of Health and Social Care","50","[c]","31040","28590"
"Leaver Dept.","2022","20-29","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Home Office","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Ministry of Defence","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Ministry of Justice","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","UK Statistics Authority","30","[c]","30320","29540"
"Leaver Dept.","2022","20-29","Unknown","Attorney General's Departments","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Cabinet Office","535","[c]","32780","32000"
"Leaver Dept.","2022","20-29","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Business, Energy and Industrial Strategy","50","[c]","31800","28020"
"Leaver Dept.","2022","20-29","Unknown","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Education","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Environment, Food and Rural Affairs","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for International Trade","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Levelling Up, Housing and Communities","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Department for Transport","65","[c]","33880","30540"
"Leaver Dept.","2022","20-29","Unknown","Department for Work and Pensions","100","[c]","28520","27570"
"Leaver Dept.","2022","20-29","Unknown","Department of Health and Social Care","355","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Foreign, Commonwealth and Development Office","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","HM Revenue and Customs","205","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Home Office","120","[c]","31820","30820"
"Leaver Dept.","2022","20-29","Unknown","Ministry of Defence","40","[c]","32740","31170"
"Leaver Dept.","2022","20-29","Unknown","Ministry of Justice","155","[c]","25550","22570"
"Leaver Dept.","2022","20-29","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Scottish Government","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Attorney General's Departments","45","[c]","28820","27350"
"Leaver Dept.","2022","20-29","White","Cabinet Office","285","[c]","36440","34550"
"Leaver Dept.","2022","20-29","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Charity Commission","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Competition and Markets Authority","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Department for Business, Energy and Industrial Strategy","180","[c]","37020","33570"
"Leaver Dept.","2022","20-29","White","Department for Digital, Culture, Media and Sport","65","[c]","37490","34020"
"Leaver Dept.","2022","20-29","White","Department for Education","100","[c]","34980","32940"
"Leaver Dept.","2022","20-29","White","Department for Environment, Food and Rural Affairs","120","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Department for International Trade","55","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Department for Levelling Up, Housing and Communities","85","[c]","35100","33210"
"Leaver Dept.","2022","20-29","White","Department for Transport","105","[c]","31550","30730"
"Leaver Dept.","2022","20-29","White","Department for Work and Pensions","495","[c]","27500","27570"
"Leaver Dept.","2022","20-29","White","Department of Health and Social Care","910","[c]","28540","26880"
"Leaver Dept.","2022","20-29","White","Food Standards Agency","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Foreign, Commonwealth and Development Office","55","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","HM Revenue and Customs","200","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","HM Treasury","65","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Home Office","240","[c]","30950","25040"
"Leaver Dept.","2022","20-29","White","Ministry of Defence","245","[c]","29470","28050"
"Leaver Dept.","2022","20-29","White","Ministry of Justice","290","[c]","28010","25120"
"Leaver Dept.","2022","20-29","White","National Crime Agency","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Office for Standards in Education, Children's Services and Skills","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Office of Gas and Electricity Markets","35","[c]","28740","26390"
"Leaver Dept.","2022","20-29","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Office of the Secretary of State for Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Scottish Government","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","The National Archives","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","UK Statistics Authority","55","[c]","32150","30210"
"Leaver Dept.","2022","20-29","White","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Welsh Government","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Attorney General's Departments","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Cabinet Office","35","[c]","46530","54700"
"Leaver Dept.","2022","30-39","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Competition and Markets Authority","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Department for Business, Energy and Industrial Strategy","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Department for Education","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Department for International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Department for Levelling Up, Housing and Communities","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Department for Transport","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Department for Work and Pensions","140","[c]","28730","27570"
"Leaver Dept.","2022","30-39","Asian","Department of Health and Social Care","255","[c]","37340","32330"
"Leaver Dept.","2022","30-39","Asian","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Foreign, Commonwealth and Development Office","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","HM Revenue and Customs","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","HM Treasury","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Home Office","75","[c]","33810","28840"
"Leaver Dept.","2022","30-39","Asian","Ministry of Defence","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Ministry of Justice","75","[c]","27760","24020"
"Leaver Dept.","2022","30-39","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","UK Statistics Authority","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Attorney General's Departments","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Cabinet Office","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Department for Education","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Department for Work and Pensions","65","[c]","29180","28430"
"Leaver Dept.","2022","30-39","Black","Department of Health and Social Care","145","[c]","36120","33200"
"Leaver Dept.","2022","30-39","Black","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Foreign, Commonwealth and Development Office","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","HM Revenue and Customs","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Home Office","25","[c]","[c]","[c]"
