"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","No function","Tax","Derbyshire and Nottinghamshire","260","250","31120","33080"
"In post","2022","Unknown","No function","Tax","East Anglia","15","10","[c]","[c]"
"In post","2022","Unknown","No function","Tax","East Wales","330","315","29430","26820"
"In post","2022","Unknown","No function","Tax","Eastern Scotland","140","130","30620","28240"
"In post","2022","Unknown","No function","Tax","Essex","20","20","[c]","[c]"
"In post","2022","Unknown","No function","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","55","50","38170","33370"
"In post","2022","Unknown","No function","Tax","Greater Manchester","400","385","29020","26590"
"In post","2022","Unknown","No function","Tax","Hampshire and Isle of Wight","65","60","28400","21250"
"In post","2022","Unknown","No function","Tax","Inner London - East","275","265","39950","37930"
"In post","2022","Unknown","No function","Tax","Inner London - West","20","20","[c]","[c]"
"In post","2022","Unknown","No function","Tax","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Tax","Lancashire","25","20","[c]","[c]"
"In post","2022","Unknown","No function","Tax","Leicestershire, Rutland and Northamptonshire","20","20","[c]","[c]"
"In post","2022","Unknown","No function","Tax","Merseyside","425","405","27510","22080"
"In post","2022","Unknown","No function","Tax","Northern Ireland","205","195","27690","26590"
"In post","2022","Unknown","No function","Tax","Northumberland, and Tyne and Wear","310","295","27690","21250"
"In post","2022","Unknown","No function","Tax","Outer London - South","175","165","41540","37930"
"In post","2022","Unknown","No function","Tax","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Tax","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Tax","Southern Scotland","75","70","29500","21250"
"In post","2022","Unknown","No function","Tax","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2022","Unknown","No function","Tax","West Central Scotland","130","125","34550","33080"
"In post","2022","Unknown","No function","Tax","West Midlands","195","190","32710","33080"
"In post","2022","Unknown","No function","Tax","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Unknown","No function","Tax","West Yorkshire","310","295","28330","26590"
"In post","2022","Unknown","No function","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Unknown","Berkshire, Buckinghamshire and Oxfordshire","40","40","27800","28000"
"In post","2022","Unknown","No function","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Unknown","Derbyshire and Nottinghamshire","60","60","32620","33080"
"In post","2022","Unknown","No function","Unknown","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Unknown","East Wales","75","70","29350","29080"
"In post","2022","Unknown","No function","Unknown","Eastern Scotland","45","45","28970","28000"
"In post","2022","Unknown","No function","Unknown","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","30540","29250"
"In post","2022","Unknown","No function","Unknown","Greater Manchester","180","175","29810","29250"
"In post","2022","Unknown","No function","Unknown","Hampshire and Isle of Wight","20","20","[c]","[c]"
"In post","2022","Unknown","No function","Unknown","Inner London - East","125","120","41920","37610"
"In post","2022","Unknown","No function","Unknown","Inner London - West","1725","1720","38310","32000"
"In post","2022","Unknown","No function","Unknown","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Unknown","Lancashire","30","30","22810","21250"
"In post","2022","Unknown","No function","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Unknown","Merseyside","115","110","27830","26590"
"In post","2022","Unknown","No function","Unknown","North Yorkshire","5","5","[c]","[c]"
"In post","2022","Unknown","No function","Unknown","Northern Ireland","35","35","29360","27560"
"In post","2022","Unknown","No function","Unknown","Northumberland, and Tyne and Wear","175","165","26520","26590"
"In post","2022","Unknown","No function","Unknown","Outer London - South","75","70","39510","37610"
"In post","2022","Unknown","No function","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Unknown","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Unknown","No function","Unknown","Southern Scotland","35","35","22970","21250"
"In post","2022","Unknown","No function","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Unknown","Unknown","240","240","31460","29250"
"In post","2022","Unknown","No function","Unknown","West Central Scotland","65","65","28390","28000"
"In post","2022","Unknown","No function","Unknown","West Midlands","140","140","30340","28000"
"In post","2022","Unknown","No function","Unknown","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Unknown","No function","Unknown","West Yorkshire","195","190","26840","26590"
"In post","2022","Unknown","No function","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Veterinarian","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Veterinarian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Veterinarian","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Veterinarian","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Veterinarian","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Veterinarian","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Veterinarian","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Veterinarian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Veterinarian","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Veterinarian","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Veterinarian","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Veterinarian","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Veterinarian","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Veterinarian","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Veterinarian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Veterinarian","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Veterinarian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Veterinarian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Commercial","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","75","70","42170","37700"
"In post","2022","Unknown","Project Delivery","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Commercial","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Communications","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Digital, Data and Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Economics","Inner London - West","25","25","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Economics","Overseas","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Economics","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Finance","Southern Scotland","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Inspector of Education and Training","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Inspector of Education and Training","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Legal","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Medicine","Inner London - West","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Medicine","Overseas","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Medicine","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","East Wales","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","40","35","33710","31430"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Inner London - East","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Inner London - West","45","45","37910","38600"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Lancashire","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Merseyside","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Northumberland, and Tyne and Wear","20","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Overseas","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Southern Scotland","25","20","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","West Central Scotland","15","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","Cumbria","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","Dorset and Somerset","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","Gloucestershire, Wiltshire and Bath/Bristol area","175","165","32970","32220"
"In post","2022","Unknown","Project Delivery","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","Hampshire and Isle of Wight","25","25","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","Herefordshire, Worcestershire and Warwickshire","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","Inner London - West","55","50","60700","58030"
"In post","2022","Unknown","Project Delivery","Other","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","Overseas","30","30","62350","64130"
"In post","2022","Unknown","Project Delivery","Other","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","Southern Scotland","40","40","27890","20480"
"In post","2022","Unknown","Project Delivery","Other","West Central Scotland","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Policy","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Policy","Essex","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Policy","Greater Manchester","20","20","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Policy","Inner London - East","50","50","56500","62120"
"In post","2022","Unknown","Project Delivery","Policy","Inner London - West","290","285","53870","53420"
"In post","2022","Unknown","Project Delivery","Policy","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Policy","Merseyside","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Policy","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Policy","Outer London - South","25","25","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Policy","Overseas","75","75","56360","55060"
"In post","2022","Unknown","Project Delivery","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Policy","Southern Scotland","30","30","46120","48500"
"In post","2022","Unknown","Project Delivery","Policy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Policy","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","Bedfordshire and Hertfordshire","20","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","Cheshire","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","Cumbria","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","Derbyshire and Nottinghamshire","35","30","40540","40180"
"In post","2022","Unknown","Project Delivery","Project Delivery","Devon","25","25","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","East Anglia","30","25","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","East Wales","80","80","43060","40180"
"In post","2022","Unknown","Project Delivery","Project Delivery","Eastern Scotland","35","35","46740","47020"
"In post","2022","Unknown","Project Delivery","Project Delivery","Essex","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","330","320","42450","40240"
"In post","2022","Unknown","Project Delivery","Project Delivery","Greater Manchester","45","45","42810","40180"
"In post","2022","Unknown","Project Delivery","Project Delivery","Hampshire and Isle of Wight","110","105","41620","37210"
"In post","2022","Unknown","Project Delivery","Project Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","Inner London - East","135","130","54500","45130"
"In post","2022","Unknown","Project Delivery","Project Delivery","Inner London - West","255","250","49720","47340"
"In post","2022","Unknown","Project Delivery","Project Delivery","Lancashire","35","35","34420","33370"
"In post","2022","Unknown","Project Delivery","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","Merseyside","85","80","42410","40520"
"In post","2022","Unknown","Project Delivery","Project Delivery","North Yorkshire","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","Northumberland, and Tyne and Wear","150","145","43900","40520"
"In post","2022","Unknown","Project Delivery","Project Delivery","Outer London - South","30","30","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","Overseas","25","25","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","Shropshire and Staffordshire","40","35","42010","40180"
"In post","2022","Unknown","Project Delivery","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","Southern Scotland","30","30","40900","33930"
"In post","2022","Unknown","Project Delivery","Project Delivery","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","Tees Valley and Durham","15","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","West Central Scotland","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","West Midlands","45","45","40600","40180"
"In post","2022","Unknown","Project Delivery","Project Delivery","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Project Delivery","West Yorkshire","35","35","39770","38650"
"In post","2022","Unknown","Project Delivery","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Property","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Property","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","Cumbria","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","Devon","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","Dorset and Somerset","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","315","310","35520","32290"
"In post","2022","Unknown","Project Delivery","Science and Engineering","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","Inner London - West","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","Lincolnshire","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","Overseas","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","West Central Scotland","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Science and Engineering","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Security","Inner London - West","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Statistics","Inner London - West","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Statistics","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","Eastern Scotland","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","Greater Manchester","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","Inner London - East","35","30","38980","38180"
"In post","2022","Unknown","Project Delivery","Tax","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","Merseyside","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","Northumberland, and Tyne and Wear","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","Outer London - South","15","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","Southern Scotland","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","West Central Scotland","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","West Midlands","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Tax","West Yorkshire","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","Inner London - East","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","Inner London - West","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","Outer London - South","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","West Midlands","10","5","[c]","[c]"
