"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Operational Research","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","South East (England)","Heterosexual / straight","65","60","41960","44640"
"In post","2022","Analysis","Operational Research","South East (England)","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","Operational Research","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","South East (England)","Unknown","195","185","43450","47010"
"In post","2022","Analysis","Operational Research","South West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","Operational Research","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","South West (England)","Unknown","15","15","[c]","[c]"
"In post","2022","Analysis","Operational Research","Wales","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Analysis","Operational Research","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Yorkshire and The Humber","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Analysis","Operational Research","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Operational Research","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","London","Heterosexual / straight","240","225","61280","54110"
"In post","2022","Analysis","Other","London","LGBO","15","15","[c]","[c]"
"In post","2022","Analysis","Other","London","Undeclared","35","30","63700","57250"
"In post","2022","Analysis","Other","London","Unknown","45","45","44610","36290"
"In post","2022","Analysis","Other","Scotland","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Analysis","Other","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","Scotland","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","Other","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Other","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Other","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","East Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Policy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","London","Heterosexual / straight","235","220","51060","53360"
"In post","2022","Analysis","Policy","London","LGBO","25","25","[c]","[c]"
"In post","2022","Analysis","Policy","London","Undeclared","60","60","52070","53360"
"In post","2022","Analysis","Policy","London","Unknown","30","30","57600","51190"
"In post","2022","Analysis","Policy","North East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","Policy","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","North East (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Policy","North West (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Analysis","Policy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Policy","Yorkshire and The Humber","Heterosexual / straight","105","95","47480","49530"
"In post","2022","Analysis","Policy","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","Policy","Yorkshire and The Humber","Undeclared","15","15","[c]","[c]"
"In post","2022","Analysis","Policy","Yorkshire and The Humber","Unknown","20","20","[c]","[c]"
"In post","2022","Analysis","Project Delivery","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Project Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Psychology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Psychology","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","East of England","Heterosexual / straight","110","105","33640","30220"
"In post","2022","Analysis","Science and Engineering","East of England","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","East of England","Undeclared","20","20","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","East of England","Unknown","185","175","35610","30660"
"In post","2022","Analysis","Science and Engineering","London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","London","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","South East (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","South East (England)","Unknown","70","70","40660","38090"
"In post","2022","Analysis","Science and Engineering","South West (England)","Heterosexual / straight","65","65","36070","31070"
"In post","2022","Analysis","Science and Engineering","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","South West (England)","Unknown","130","125","33830","29750"
"In post","2022","Analysis","Science and Engineering","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Science and Engineering","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Social Research","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Social Research","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Social Research","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Social Research","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Social Research","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Social Research","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Social Research","London","Heterosexual / straight","280","270","46830","42470"
"In post","2022","Analysis","Social Research","London","LGBO","40","40","45670","41540"
"In post","2022","Analysis","Social Research","London","Undeclared","20","20","[c]","[c]"
"In post","2022","Analysis","Social Research","London","Unknown","35","35","45320","42010"
"In post","2022","Analysis","Social Research","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Social Research","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Social Research","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Social Research","North West (England)","Heterosexual / straight","40","35","43880","40520"
"In post","2022","Analysis","Social Research","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","Social Research","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
