"Status","Year","Age","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Welsh Government","Tax","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Welsh Government","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Welsh Government","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Communications","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Counter Fraud","G7","5","5","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Counter Fraud","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Finance","AO","5","5","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Human Resources","HEO","5","5","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Legal","G6","55","50","74210","74660"
"In post","2022","60-64","Attorney General's Departments","Legal","G7","210","175","58960","55610"
"In post","2022","60-64","Attorney General's Departments","Legal","HEO","20","15","36370","34480"
"In post","2022","60-64","Attorney General's Departments","Legal","SCS level","20","15","93400","92510"
"In post","2022","60-64","Attorney General's Departments","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Operational Delivery","AO","90","80","23020","23380"
"In post","2022","60-64","Attorney General's Departments","Operational Delivery","EO","80","65","28850","28430"
"In post","2022","60-64","Attorney General's Departments","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Operational Delivery","HEO","10","10","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Other","AO","10","5","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Other","EO","10","10","28680","28570"
"In post","2022","60-64","Attorney General's Departments","Other","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Policy","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Property","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Property","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Attorney General's Departments","Security","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Property","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Property","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Property","G7","5","5","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Property","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Security","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Cabinet Office","Unknown","AO","45","35","22060","21170"
"In post","2022","60-64","Cabinet Office","Unknown","EO","35","30","26850","26570"
"In post","2022","60-64","Cabinet Office","Unknown","G6","25","20","73990","70880"
"In post","2022","60-64","Cabinet Office","Unknown","G7","75","65","58570","56520"
"In post","2022","60-64","Cabinet Office","Unknown","HEO","70","65","34680","34550"
"In post","2022","60-64","Cabinet Office","Unknown","SCS level","30","30","117600","111690"
"In post","2022","60-64","Cabinet Office","Unknown","SEO","25","25","40410","40600"
"In post","2022","60-64","Chancellor's other departments","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Chancellor's other departments","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Chancellor's other departments","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Chancellor's other departments","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Chancellor's other departments","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Chancellor's other departments","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Chancellor's other departments","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Chancellor's other departments","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Chancellor's other departments","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Chancellor's other departments","Other","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Chancellor's other departments","Other","G6","5","5","[c]","[c]"
"In post","2022","60-64","Chancellor's other departments","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Chancellor's other departments","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","Legal","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","Operational Delivery","EO","5","5","[c]","[c]"
"In post","2022","60-64","Charity Commission","Operational Delivery","HEO","5","5","[c]","[c]"
"In post","2022","60-64","Charity Commission","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","Security","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","Security","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","Statistics","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Counter Fraud","AO","15","10","22550","22740"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Counter Fraud","HEO","15","15","36780","36060"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Counter Fraud","SEO","10","10","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","EO","10","10","31980","30150"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","G7","10","10","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","HEO","15","10","36740","36900"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","SEO","15","10","45910","46760"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Finance","AO","5","5","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Finance","EO","5","5","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Human Resources","HEO","5","5","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Legal","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Legal","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Legal","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Operational Delivery","AA","10","10","19340","19150"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Operational Delivery","AO","110","90","22050","21810"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Operational Delivery","EO","75","65","26590","26380"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Operational Delivery","G6","5","5","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Operational Delivery","G7","5","5","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Operational Delivery","HEO","60","45","34830","34500"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Operational Delivery","SEO","25","25","42120","41480"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Other","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Other","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Policy","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Policy","EO","10","10","28660","28350"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Policy","G6","25","20","72430","71160"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Policy","G7","30","25","57130","57780"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Policy","HEO","20","20","35030","34560"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Policy","SCS level","5","5","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Policy","SEO","25","25","41810","42170"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Project Delivery","G7","5","5","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Project Delivery","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Property","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Science and Engineering","G7","20","15","54740","56620"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Science and Engineering","HEO","10","10","32800","32890"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Science and Engineering","SEO","15","10","40280","40090"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Security","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Other","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Commercial","SEO","10","10","[c]","[c]"
"In post","2022","60-64","Department for Education","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Communications","HEO","5","5","[c]","[c]"
"In post","2022","60-64","Department for Education","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Digital, Data and Technology","G7","5","5","[c]","[c]"
"In post","2022","60-64","Department for Education","Digital, Data and Technology","HEO","10","10","32170","32300"
"In post","2022","60-64","Department for Education","Digital, Data and Technology","SEO","10","5","[c]","[c]"
"In post","2022","60-64","Department for Education","Finance","EO","10","10","[c]","[c]"
"In post","2022","60-64","Department for Education","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Finance","G7","5","5","[c]","[c]"
"In post","2022","60-64","Department for Education","Finance","HEO","5","5","[c]","[c]"
"In post","2022","60-64","Department for Education","Finance","SEO","10","10","[c]","[c]"
"In post","2022","60-64","Department for Education","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Legal","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Legal","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Operational Delivery","EO","5","5","[c]","[c]"
"In post","2022","60-64","Department for Education","Operational Delivery","G6","5","5","[c]","[c]"
"In post","2022","60-64","Department for Education","Operational Delivery","G7","20","20","53690","54400"
"In post","2022","60-64","Department for Education","Operational Delivery","HEO","15","15","31860","32040"
"In post","2022","60-64","Department for Education","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Operational Delivery","SEO","15","10","39170","38960"
"In post","2022","60-64","Department for Education","Policy","AO","5","5","[c]","[c]"
"In post","2022","60-64","Department for Education","Policy","EO","15","15","27430","26000"
"In post","2022","60-64","Department for Education","Policy","G6","10","10","67600","68480"
"In post","2022","60-64","Department for Education","Policy","G7","25","25","55430","54400"
"In post","2022","60-64","Department for Education","Policy","HEO","15","10","32220","30860"
"In post","2022","60-64","Department for Education","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Policy","SEO","25","20","40680","40300"
"In post","2022","60-64","Department for Education","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Property","G6","25","25","65010","65180"
"In post","2022","60-64","Department for Education","Property","G7","10","10","51880","50630"
"In post","2022","60-64","Department for Education","Property","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Security","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","EO","10","5","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","G7","20","20","51240","49320"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","HEO","10","10","33350","29970"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","SEO","10","5","[c]","[c]"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Economics","SEO","[c]","[c]","[c]","[c]"
