"Status","Year","Disability","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Department for Transport","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Female","Heterosexual / straight","100","[c]","25770","25910"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Female","Undeclared","30","[c]","26780","27570"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Male","Heterosexual / straight","75","[c]","26300","26710"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Male","Undeclared","45","[c]","32430","27570"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Estyn","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Estyn","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Estyn","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Estyn","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Estyn","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Estyn","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Estyn","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Estyn","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Estyn","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Female","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Male","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","Female","Heterosexual / straight","55","[c]","27510","23270"
"Leaver CS","2022","Undeclared","Ministry of Defence","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","Female","Undeclared","45","[c]","34300","29830"
"Leaver CS","2022","Undeclared","Ministry of Defence","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","Male","Heterosexual / straight","85","[c]","30950","26670"
"Leaver CS","2022","Undeclared","Ministry of Defence","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","Male","Undeclared","130","[c]","37320","36460"
"Leaver CS","2022","Undeclared","Ministry of Defence","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","Female","Heterosexual / straight","165","[c]","28660","21490"
"Leaver CS","2022","Undeclared","Ministry of Justice","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","Female","Undeclared","80","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","Female","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","Male","Heterosexual / straight","180","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","Male","Undeclared","100","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","Male","Unknown","135","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of the Secretary of State for Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Female","Heterosexual / straight","40","[c]","29000","23520"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Male","Heterosexual / straight","40","[c]","30310","30210"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Supreme Court","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Supreme Court","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
