"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Psychology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Psychology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Psychology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Social Research","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Statistics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tax","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tax","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tax","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tax","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tax","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tax","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","Wales","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Economics","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Economics","Wales","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Geography","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Geography","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Geography","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intelligence Analysis","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Delivery","East Midlands (England)","45","[c]","25320","21260"
"Leaver CS","2022","Undeclared","Operational Delivery","East of England","50","[c]","28750","27440"
"Leaver CS","2022","Undeclared","Operational Delivery","London","160","[c]","36100","31520"
"Leaver CS","2022","Undeclared","Operational Delivery","North East (England)","35","[c]","27990","21590"
"Leaver CS","2022","Undeclared","Operational Delivery","North West (England)","90","[c]","27650","25080"
"Leaver CS","2022","Undeclared","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Delivery","Scotland","50","[c]","29900","27370"
"Leaver CS","2022","Undeclared","Operational Delivery","South East (England)","125","[c]","27050","26090"
"Leaver CS","2022","Undeclared","Operational Delivery","South West (England)","50","[c]","30010","24460"
"Leaver CS","2022","Undeclared","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Delivery","Wales","40","[c]","25700","21840"
"Leaver CS","2022","Undeclared","Operational Delivery","West Midlands (England)","50","[c]","26450","25640"
"Leaver CS","2022","Undeclared","Operational Delivery","Yorkshire and The Humber","50","[c]","28260","25880"
"Leaver CS","2022","Undeclared","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","East of England","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectors","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","London","40","[c]","46670","42480"
"Leaver CS","2022","Undeclared","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","East of England","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","East of England","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","South West (England)","40","[c]","39090","39070"
"Leaver CS","2022","Undeclared","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East Midlands (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","East of England","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","London","55","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North East (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North West (England)","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Scotland","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South East (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Wales","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","London","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","South East (England)","[c]","[c]","[c]","[c]"
