"Status","Year","Age","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","No function","Heterosexual / straight","295","[c]","29410","27980"
"New entrant CS","2022","50-59","Black","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","No function","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","No function","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","No function","Heterosexual / straight","70","[c]","31760","30520"
"New entrant CS","2022","50-59","Mixed","No function","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","No function","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","No function","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Digital, Data & Technology","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","Heterosexual / straight","35","[c]","25810","23170"
"New entrant CS","2022","50-59","Undeclared","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","No function","Undeclared","75","[c]","31800","28620"
"New entrant CS","2022","50-59","Undeclared","No function","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Analysis","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Commercial","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Commercial","Unknown","55","[c]","74680","71500"
"New entrant CS","2022","50-59","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Communications","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Communications","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Counter Fraud","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Debt","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Digital, Data & Technology","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Digital, Data & Technology","Unknown","45","[c]","46700","41750"
"New entrant CS","2022","50-59","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Finance","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Finance","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Grants Management","Unknown","45","[c]","21630","21300"
"New entrant CS","2022","50-59","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Human Resources","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","No function","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","No function","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","No function","Unknown","1530","[c]","29090","26130"
"New entrant CS","2022","50-59","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Project Delivery","Unknown","55","[c]","41380","39000"
"New entrant CS","2022","50-59","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Property","Unknown","60","[c]","33180","25000"
"New entrant CS","2022","50-59","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Security","Unknown","50","[c]","29290","25000"
"New entrant CS","2022","50-59","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","Unknown","675","[c]","32520","28330"
"New entrant CS","2022","50-59","White","Analysis","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Commercial","Heterosexual / straight","45","[c]","40370","38650"
"New entrant CS","2022","50-59","White","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Communications","Heterosexual / straight","60","[c]","36230","32670"
"New entrant CS","2022","50-59","White","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Counter Fraud","Heterosexual / straight","135","[c]","27250","26590"
"New entrant CS","2022","50-59","White","Counter Fraud","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Counter Fraud","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Debt","Heterosexual / straight","65","[c]","22130","21260"
"New entrant CS","2022","50-59","White","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Digital, Data & Technology","Heterosexual / straight","190","[c]","43260","40180"
"New entrant CS","2022","50-59","White","Digital, Data & Technology","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Digital, Data & Technology","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Finance","Heterosexual / straight","75","[c]","38240","35310"
"New entrant CS","2022","50-59","White","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Grants Management","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Grants Management","LGBO","[c]","[c]","[c]","[c]"
