"Status","Year","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Unknown","30","[c]","38460","30020"
"Leaver CS","2022","West Northamptonshire","Heterosexual / straight","110","[c]","26830","27570"
"Leaver CS","2022","West Northamptonshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Unknown","50","[c]","22970","20970"
"Leaver CS","2022","West Surrey","Heterosexual / straight","180","[c]","33420","29290"
"Leaver CS","2022","West Surrey","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Heterosexual / straight","70","[c]","30420","27570"
"Leaver CS","2022","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Heterosexual / straight","50","[c]","29020","27570"
"Leaver CS","2022","West Sussex (South West)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Westminster","Heterosexual / straight","2230","[c]","46060","41570"
"Leaver CS","2022","Westminster","LGBO","265","[c]","41860","36800"
"Leaver CS","2022","Westminster","Undeclared","570","[c]","45980","42370"
"Leaver CS","2022","Westminster","Unknown","1415","[c]","44120","37460"
"Leaver CS","2022","Wiltshire","Heterosexual / straight","500","[c]","32780","29230"
"Leaver CS","2022","Wiltshire","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Wiltshire","Undeclared","85","[c]","34000","33300"
"Leaver CS","2022","Wiltshire","Unknown","145","[c]","34040","30370"
"Leaver CS","2022","Wirral","Heterosexual / straight","105","[c]","26400","21450"
"Leaver CS","2022","Wirral","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Unknown","50","[c]","25750","21260"
"Leaver CS","2022","Wolverhampton","Heterosexual / straight","30","[c]","25490","24470"
"Leaver CS","2022","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Heterosexual / straight","155","[c]","29930","27570"
"Leaver CS","2022","Worcestershire CC","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Unknown","70","[c]","23440","21300"
"Leaver CS","2022","York","Heterosexual / straight","125","[c]","34570","27570"
"Leaver CS","2022","York","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","York","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","York","Unknown","60","[c]","28120","25210"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Heterosexual / straight","70","[c]","24640","22980"
"Leaver Dept.","2022","Angus and Dundee City","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Heterosexual / straight","755","[c]","38920","32820"
"Leaver Dept.","2022","Barnet","LGBO","50","[c]","41850","35580"
"Leaver Dept.","2022","Barnet","Undeclared","95","[c]","43150","36330"
"Leaver Dept.","2022","Barnet","Unknown","240","[c]","51010","42820"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","355","[c]","35200","32710"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","55","[c]","39300","38980"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","35","[c]","34720","31840"
"Leaver Dept.","2022","Bedford","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Heterosexual / straight","35","[c]","38910","29290"
"Leaver Dept.","2022","Berkshire","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Heterosexual / straight","495","[c]","33740","27570"
"Leaver Dept.","2022","Birmingham","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Undeclared","50","[c]","36310","29730"
"Leaver Dept.","2022","Birmingham","Unknown","225","[c]","35260","27570"
"Leaver Dept.","2022","Blackburn with Darwen","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Heterosexual / straight","65","[c]","33480","31990"
"Leaver Dept.","2022","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Heterosexual / straight","40","[c]","27100","27570"
"Leaver Dept.","2022","Bradford","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Heterosexual / straight","340","[c]","36240","29160"
"Leaver Dept.","2022","Bristol, City of","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Undeclared","40","[c]","33330","30450"
"Leaver Dept.","2022","Bristol, City of","Unknown","110","[c]","45220","38160"
"Leaver Dept.","2022","Bromley","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Heterosexual / straight","195","[c]","39060","30760"
"Leaver Dept.","2022","Cambridgeshire CC","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Unknown","50","[c]","44680","36060"
"Leaver Dept.","2022","Camden and City of London","Heterosexual / straight","50","[c]","32070","28490"
"Leaver Dept.","2022","Camden and City of London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Heterosexual / straight","180","[c]","33000","28090"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Unknown","120","[c]","33680","27570"
"Leaver Dept.","2022","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Heterosexual / straight","45","[c]","38340","38070"
"Leaver Dept.","2022","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Heterosexual / straight","70","[c]","34040","27570"
"Leaver Dept.","2022","City of Edinburgh","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Unknown","110","[c]","38770","31060"
"Leaver Dept.","2022","Clackmannanshire and Fife","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Heterosexual / straight","70","[c]","32920","29360"
"Leaver Dept.","2022","Coventry","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Heterosexual / straight","165","[c]","40420","35070"
"Leaver Dept.","2022","Croydon","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Unknown","100","[c]","31830","31530"
"Leaver Dept.","2022","Darlington","Heterosexual / straight","30","[c]","40380","36640"
"Leaver Dept.","2022","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Heterosexual / straight","75","[c]","35470","30470"
"Leaver Dept.","2022","Devon CC","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Heterosexual / straight","70","[c]","27680","23450"
"Leaver Dept.","2022","Durham","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Heterosexual / straight","50","[c]","28860","26840"
"Leaver Dept.","2022","East Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Enfield","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Enfield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Thames Gateway","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Falkirk","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Falkirk","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Flintshire and Wrexham","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Flintshire and Wrexham","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","Heterosexual / straight","265","[c]","28580","27570"
"Leaver Dept.","2022","Glasgow City","LGBO","30","[c]","26480","27570"
"Leaver Dept.","2022","Glasgow City","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","Unknown","120","[c]","32630","28700"
"Leaver Dept.","2022","Gloucestershire CC","Heterosexual / straight","30","[c]","45890","36330"
"Leaver Dept.","2022","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North East","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North East","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North West","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North West","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South East","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South West","Heterosexual / straight","80","[c]","29680","27390"
"Leaver Dept.","2022","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South West","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South West","Unknown","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwent Valleys","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwynedd","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","Heterosexual / straight","55","[c]","32160","31060"
"Leaver Dept.","2022","Hackney and Newham","LGBO","5","[c]","[c]","[c]"
