"Status","Year","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Cabinet Office","East of England","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","London","Female","745","[c]","43660","34550"
"Leaver Dept.","2022","Cabinet Office","London","Male","570","[c]","44020","34550"
"Leaver Dept.","2022","Cabinet Office","North East (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","North East (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","North West (England)","Female","30","[c]","39890","37300"
"Leaver Dept.","2022","Cabinet Office","North West (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Unknown","Female","165","[c]","39500","32000"
"Leaver Dept.","2022","Cabinet Office","Unknown","Male","125","[c]","41200","33250"
"Leaver Dept.","2022","Cabinet Office","Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Wales","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Yorkshire and The Humber","Female","30","[c]","36290","33300"
"Leaver Dept.","2022","Cabinet Office","Yorkshire and The Humber","Male","35","[c]","37220","33300"
"Leaver Dept.","2022","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","London","Female","255","[c]","45140","40050"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","London","Male","240","[c]","47700","41210"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Scotland","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","Male","30","[c]","49120","51710"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","Female","50","[c]","37540","35160"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","Male","40","[c]","34570","31900"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","Female","100","[c]","41970","34280"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","Male","100","[c]","47830","51730"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East of England","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","Female","135","[c]","47430","45250"
"Leaver Dept.","2022","Department for Education","London","Male","85","[c]","47090","40720"
"Leaver Dept.","2022","Department for Education","North East (England)","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North West (England)","Female","55","[c]","37490","36640"
"Leaver Dept.","2022","Department for Education","North West (England)","Male","40","[c]","37360","36780"
"Leaver Dept.","2022","Department for Education","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","Female","35","[c]","37790","33190"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Yorkshire and The Humber","Female","35","[c]","38640","36780"
"Leaver Dept.","2022","Department for Education","Yorkshire and The Humber","Male","30","[c]","42570","39590"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East of England","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","Female","135","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","Male","105","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North West (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South East (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South West (England)","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South West (England)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Wales","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","Female","125","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","London","Male","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","Female","140","[c]","41590","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","London","Male","115","[c]","43540","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Wales","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Wales","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","East Midlands (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","East Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","London","Female","135","[c]","42630","36070"
"Leaver Dept.","2022","Department for Transport","London","Male","150","[c]","44600","42470"
"Leaver Dept.","2022","Department for Transport","North East (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","South East (England)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Unknown","Female","85","[c]","28210","26130"
"Leaver Dept.","2022","Department for Transport","Unknown","Male","70","[c]","29870","27080"
"Leaver Dept.","2022","Department for Transport","Wales","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Wales","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","East Midlands (England)","Female","65","[c]","28290","27570"
"Leaver Dept.","2022","Department for Work and Pensions","East Midlands (England)","Male","55","[c]","27440","27570"
"Leaver Dept.","2022","Department for Work and Pensions","East of England","Female","40","[c]","30440","29290"
"Leaver Dept.","2022","Department for Work and Pensions","East of England","Male","40","[c]","29880","29290"
"Leaver Dept.","2022","Department for Work and Pensions","London","Female","280","[c]","35900","31060"
"Leaver Dept.","2022","Department for Work and Pensions","London","Male","200","[c]","37430","31060"
"Leaver Dept.","2022","Department for Work and Pensions","North East (England)","Female","225","[c]","27380","27570"
"Leaver Dept.","2022","Department for Work and Pensions","North East (England)","Male","140","[c]","30040","27570"
"Leaver Dept.","2022","Department for Work and Pensions","North West (England)","Female","315","[c]","29170","27570"
"Leaver Dept.","2022","Department for Work and Pensions","North West (England)","Male","225","[c]","30500","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Scotland","Female","300","[c]","26300","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Scotland","Male","170","[c]","26150","27570"
"Leaver Dept.","2022","Department for Work and Pensions","South East (England)","Female","70","[c]","28380","27570"
"Leaver Dept.","2022","Department for Work and Pensions","South East (England)","Male","40","[c]","27900","27570"
"Leaver Dept.","2022","Department for Work and Pensions","South West (England)","Female","85","[c]","27470","27570"
"Leaver Dept.","2022","Department for Work and Pensions","South West (England)","Male","45","[c]","29680","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions","Wales","Female","95","[c]","27710","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Wales","Male","65","[c]","27530","27570"
"Leaver Dept.","2022","Department for Work and Pensions","West Midlands (England)","Female","165","[c]","27700","27570"
"Leaver Dept.","2022","Department for Work and Pensions","West Midlands (England)","Male","115","[c]","27950","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Yorkshire and The Humber","Female","190","[c]","31870","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Yorkshire and The Humber","Male","150","[c]","33080","27570"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","Female","125","[c]","39400","35610"
"Leaver Dept.","2022","Department of Health and Social Care","East Midlands (England)","Male","40","[c]","45270","36330"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","Female","255","[c]","39960","35200"
"Leaver Dept.","2022","Department of Health and Social Care","East of England","Male","100","[c]","48860","38200"
"Leaver Dept.","2022","Department of Health and Social Care","London","Female","2475","[c]","43680","40070"
"Leaver Dept.","2022","Department of Health and Social Care","London","Male","1320","[c]","48920","41950"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","Female","75","[c]","44460","40060"
"Leaver Dept.","2022","Department of Health and Social Care","North East (England)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","North West (England)","Female","310","[c]","34880","28590"
"Leaver Dept.","2022","Department of Health and Social Care","North West (England)","Male","175","[c]","42020","30020"
"Leaver Dept.","2022","Department of Health and Social Care","Scotland","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","South East (England)","Female","330","[c]","44240","38580"
"Leaver Dept.","2022","Department of Health and Social Care","South East (England)","Male","165","[c]","47990","41500"
"Leaver Dept.","2022","Department of Health and Social Care","South West (England)","Female","765","[c]","36250","30640"
"Leaver Dept.","2022","Department of Health and Social Care","South West (England)","Male","380","[c]","43630","37960"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Female","125","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Unknown","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Wales","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Wales","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","West Midlands (England)","Female","270","[c]","39410","34170"
"Leaver Dept.","2022","Department of Health and Social Care","West Midlands (England)","Male","95","[c]","47600","36330"
"Leaver Dept.","2022","Department of Health and Social Care","Yorkshire and The Humber","Female","445","[c]","40910","36820"
"Leaver Dept.","2022","Department of Health and Social Care","Yorkshire and The Humber","Male","290","[c]","46120","38920"
"Leaver Dept.","2022","Estyn","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","Female","170","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","London","Male","140","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Scotland","Female","45","[c]","39410","38500"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Scotland","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Midlands (England)","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Midlands (England)","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East of England","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East of England","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","London","Female","120","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","London","Male","125","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","North East (England)","Female","130","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","North East (England)","Male","105","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","North West (England)","Female","140","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","North West (England)","Male","105","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northern Ireland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Scotland","Female","145","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Scotland","Male","110","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","South West (England)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Wales","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Wales","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands (England)","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands (England)","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Yorkshire and The Humber","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Yorkshire and The Humber","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","East of England","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","London","Female","110","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","London","Male","90","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Midlands (England)","Female","5","[c]","[c]","[c]"
