"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Property","Project Delivery","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Project Delivery","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Project Delivery","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Project Delivery","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Berkshire, Buckinghamshire and Oxfordshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Derbyshire and Nottinghamshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Derbyshire and Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Dorset and Somerset","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","East Anglia","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","East Anglia","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","East Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Eastern Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Essex","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Greater Manchester","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Greater Manchester","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Hampshire and Isle of Wight","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Hampshire and Isle of Wight","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Herefordshire, Worcestershire and Warwickshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Inner London - East","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Inner London - West","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Kent","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Leicestershire, Rutland and Northamptonshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Leicestershire, Rutland and Northamptonshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Lincolnshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","North Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","North Yorkshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Northumberland, and Tyne and Wear","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Outer London - South","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Outer London - West and North West","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Shropshire and Staffordshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","South Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","South Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","West Midlands","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","West Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Property","West Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","East Anglia","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","East Anglia","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Inner London - West","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Outer London - West and North West","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Intelligence Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Knowledge and Information Management","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Operational Delivery","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Operational Delivery","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Policy","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Policy","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Project Delivery","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Project Delivery","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Berkshire, Buckinghamshire and Oxfordshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Berkshire, Buckinghamshire and Oxfordshire","Male","90","[c]","32810","28750"
"Leaver CS","2022","Security","Security","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Cumbria","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Derbyshire and Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Devon","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Devon","Male","40","[c]","27520","25000"
"Leaver CS","2022","Security","Security","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Dorset and Somerset","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","East Anglia","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","East Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Eastern Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Essex","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Essex","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Male","55","[c]","30850","32520"
"Leaver CS","2022","Security","Security","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Hampshire and Isle of Wight","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Hampshire and Isle of Wight","Male","55","[c]","30510","26680"
"Leaver CS","2022","Security","Security","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Herefordshire, Worcestershire and Warwickshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Highlands and Islands","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Inner London - West","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Inner London - West","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Kent","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Lincolnshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","North Eastern Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","North Yorkshire","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Northern Ireland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Shropshire and Staffordshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Shropshire and Staffordshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","West Central Scotland","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","West Central Scotland","Male","60","[c]","36100","39070"
"Leaver CS","2022","Security","Security","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Security","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","North Yorkshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","North Yorkshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Inner London - West","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Greater Manchester","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Inner London - West","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Merseyside","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Outer London - South","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Outer London - South","Male","35","[c]","50910","45600"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","South Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","South Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
