"Status","Year","Disability","Ethnicity","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Undeclared","London","Heterosexual / straight","45","[c]","42170","35680"
"Leaver CS","2022","Declared non-disabled","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","London","Undeclared","75","[c]","39160","34670"
"Leaver CS","2022","Declared non-disabled","Undeclared","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Outside London","Heterosexual / straight","95","[c]","27760","25480"
"Leaver CS","2022","Declared non-disabled","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Outside London","Undeclared","265","[c]","30680","27570"
"Leaver CS","2022","Declared non-disabled","Undeclared","Outside London","Unknown","170","[c]","29860","27570"
"Leaver CS","2022","Declared non-disabled","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","London","Heterosexual / straight","45","[c]","51590","39600"
"Leaver CS","2022","Declared non-disabled","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","London","Unknown","70","[c]","43660","34440"
"Leaver CS","2022","Declared non-disabled","Unknown","Outside London","Heterosexual / straight","95","[c]","30900","28080"
"Leaver CS","2022","Declared non-disabled","Unknown","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Outside London","Undeclared","40","[c]","30350","28940"
"Leaver CS","2022","Declared non-disabled","Unknown","Outside London","Unknown","465","[c]","29010","24520"
"Leaver CS","2022","Declared non-disabled","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","London","Heterosexual / straight","2555","[c]","44910","39600"
"Leaver CS","2022","Declared non-disabled","White","London","LGBO","240","[c]","41070","35000"
"Leaver CS","2022","Declared non-disabled","White","London","Undeclared","235","[c]","44250","37870"
"Leaver CS","2022","Declared non-disabled","White","London","Unknown","380","[c]","51930","47980"
"Leaver CS","2022","Declared non-disabled","White","Outside London","Heterosexual / straight","12610","[c]","31170","27570"
"Leaver CS","2022","Declared non-disabled","White","Outside London","LGBO","800","[c]","29220","26780"
"Leaver CS","2022","Declared non-disabled","White","Outside London","Undeclared","895","[c]","31010","27570"
"Leaver CS","2022","Declared non-disabled","White","Outside London","Unknown","2935","[c]","30910","27570"
"Leaver CS","2022","Declared non-disabled","White","Overseas","Heterosexual / straight","45","[c]","52110","48670"
"Leaver CS","2022","Declared non-disabled","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Overseas","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Heterosexual / straight","265","[c]","28640","21840"
"Leaver CS","2022","Declared non-disabled","White","Unknown","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Undeclared","60","[c]","23360","21840"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","London","Undeclared","100","[c]","44580","42190"
"Leaver CS","2022","Undeclared","Undeclared","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Outside London","Undeclared","275","[c]","33480","31000"
"Leaver CS","2022","Undeclared","Undeclared","Outside London","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","London","Heterosexual / straight","90","[c]","42400","40300"
"Leaver CS","2022","Undeclared","White","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Outside London","Heterosexual / straight","660","[c]","28470","25310"
"Leaver CS","2022","Undeclared","White","Outside London","LGBO","70","[c]","26730","26180"
"Leaver CS","2022","Undeclared","White","Outside London","Undeclared","160","[c]","30830","27420"
"Leaver CS","2022","Undeclared","White","Outside London","Unknown","275","[c]","29820","27570"
"Leaver CS","2022","Undeclared","White","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","London","Heterosexual / straight","95","[c]","35580","31060"
"Leaver CS","2022","Unknown","Asian","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","London","Unknown","45","[c]","46390","35500"
"Leaver CS","2022","Unknown","Asian","Outside London","Heterosexual / straight","70","[c]","31210","26900"
"Leaver CS","2022","Unknown","Asian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","London","Heterosexual / straight","45","[c]","34860","32400"
"Leaver CS","2022","Unknown","Black","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Outside London","Heterosexual / straight","35","[c]","32120","28990"
"Leaver CS","2022","Unknown","Black","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","London","Undeclared","35","[c]","37130","36330"
"Leaver CS","2022","Unknown","Undeclared","London","Unknown","50","[c]","50450","46460"
"Leaver CS","2022","Unknown","Undeclared","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Outside London","Undeclared","40","[c]","39570","36330"
"Leaver CS","2022","Unknown","Undeclared","Outside London","Unknown","195","[c]","30290","27810"
"Leaver CS","2022","Unknown","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","London","Undeclared","265","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","London","Unknown","1805","[c]","39280","31060"
"Leaver CS","2022","Unknown","Unknown","Outside London","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outside London","Undeclared","100","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outside London","Unknown","5365","[c]","28630","25000"
"Leaver CS","2022","Unknown","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","Unknown","35","[c]","44300","41600"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Undeclared","70","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","605","[c]","35360","31990"
"Leaver CS","2022","Unknown","White","London","Heterosexual / straight","235","[c]","46740","39640"
"Leaver CS","2022","Unknown","White","London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","London","Undeclared","45","[c]","45800","40070"
"Leaver CS","2022","Unknown","White","London","Unknown","130","[c]","53800","49850"
"Leaver CS","2022","Unknown","White","Outside London","Heterosexual / straight","865","[c]","34960","31540"
"Leaver CS","2022","Unknown","White","Outside London","LGBO","45","[c]","30680","27130"
"Leaver CS","2022","Unknown","White","Outside London","Undeclared","105","[c]","35320","31230"
"Leaver CS","2022","Unknown","White","Outside London","Unknown","560","[c]","39290","35200"
"Leaver CS","2022","Unknown","White","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","London","Heterosexual / straight","75","[c]","36620","32330"
"Leaver Dept.","2022","Declared disabled","Asian","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Outside London","Heterosexual / straight","65","[c]","26770","27570"
"Leaver Dept.","2022","Declared disabled","Asian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","London","Heterosexual / straight","45","[c]","35940","36640"
"Leaver Dept.","2022","Declared disabled","Black","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
