"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South East (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South West (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","South West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Unknown","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","G7","Male","35","[c]","54280","53230"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","HEO","Female","55","[c]","34570","34020"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","HEO","Male","40","[c]","35680","34020"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East of England","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East of England","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East of England","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East of England","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East of England","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East of England","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","G7","Female","35","[c]","54270","54160"
"Leaver Dept.","2022","Department for Education","London","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","HEO","Female","30","[c]","33840","33300"
"Leaver Dept.","2022","Department for Education","London","HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","London","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North East (England)","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North East (England)","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North West (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North West (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North West (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North West (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North West (England)","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North West (England)","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North West (England)","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North West (England)","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North West (England)","SEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","North West (England)","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South East (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South East (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","South West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","West Midlands (England)","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Yorkshire and The Humber","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Yorkshire and The Humber","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Yorkshire and The Humber","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Yorkshire and The Humber","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Yorkshire and The Humber","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Yorkshire and The Humber","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Yorkshire and The Humber","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Yorkshire and The Humber","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East of England","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East of England","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East of England","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East of England","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East of England","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East of England","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East of England","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","East of England","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","HEO","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","HEO","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","SEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North West (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North West (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North West (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North West (England)","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South East (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South East (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
