"Status","Year","Profession_of_post","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","International Trade","Inner London - West","London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","West Midlands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","West Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Cheshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Devon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Devon","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","East Anglia","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","East Anglia","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","East Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Greater Manchester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Hampshire and Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Inner London - East","London","Heterosexual / straight","130","[c]","46770","48860"
"Leaver Dept.","2022","Knowledge and Information Management","Inner London - East","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Inner London - East","London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Inner London - East","London","Unknown","50","[c]","44960","46510"
"Leaver Dept.","2022","Knowledge and Information Management","Inner London - West","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Inner London - West","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Inner London - West","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Merseyside","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","North Yorkshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","North Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Northumberland, and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outer London - South","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outer London - West and North West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outer London - West and North West","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Shropshire and Staffordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","South Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","West Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","East Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","East Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Highlands and Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Inner London - East","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Inner London - East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Inner London - West","London","Heterosexual / straight","45","[c]","61250","59060"
"Leaver Dept.","2022","Legal","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Inner London - West","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Inner London - West","London","Unknown","30","[c]","62030","62000"
"Leaver Dept.","2022","Legal","Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outer London - East and North East","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outer London - West and North West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outer London - West and North West","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Central Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Devon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Devon","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Anglia","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Essex","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Greater Manchester","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Greater Manchester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - East","London","Heterosexual / straight","55","[c]","89460","95140"
"Leaver Dept.","2022","Medicine","Inner London - East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - East","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - East","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Inner London - West","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Kent","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lancashire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Merseyside","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","North Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","North Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Northumberland, and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Northumberland, and Tyne and Wear","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Northumberland, and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - South","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - West and North West","London","Heterosexual / straight","35","[c]","82060","89080"
"Leaver Dept.","2022","Medicine","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - West and North West","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Outer London - West and North West","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Shropshire and Staffordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","South Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Southern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Surrey, East and West Sussex","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Midlands","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Midlands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Midlands","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Yorkshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","30","[c]","32030","29290"
"Leaver Dept.","2022","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","125","[c]","34770","27900"
"Leaver Dept.","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Cheshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Cheshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Cumbria","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Cumbria","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","180","[c]","28170","26350"
"Leaver Dept.","2022","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","Unknown","40","[c]","33020","25060"
"Leaver Dept.","2022","Operational Delivery","Devon","Outside London","Heterosexual / straight","60","[c]","27900","26440"
"Leaver Dept.","2022","Operational Delivery","Devon","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Devon","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Devon","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Dorset and Somerset","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Dorset and Somerset","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Anglia","Outside London","Heterosexual / straight","140","[c]","31490","25010"
"Leaver Dept.","2022","Operational Delivery","East Anglia","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Anglia","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Anglia","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Wales","Outside London","Heterosexual / straight","130","[c]","27950","27570"
"Leaver Dept.","2022","Operational Delivery","East Wales","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Wales","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Wales","Outside London","Unknown","50","[c]","30760","27100"
"Leaver Dept.","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Eastern Scotland","Outside London","Heterosexual / straight","160","[c]","25560","27570"
"Leaver Dept.","2022","Operational Delivery","Eastern Scotland","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Eastern Scotland","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Eastern Scotland","Outside London","Unknown","45","[c]","26090","23780"
"Leaver Dept.","2022","Operational Delivery","Essex","Outside London","Heterosexual / straight","50","[c]","28960","29290"
