"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","AA","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","AO","Female","115","[c]","21330","21260"
"Leaver Dept.","2022","Declared disabled","White","AO","Male","80","[c]","21410","21260"
"Leaver Dept.","2022","Declared disabled","White","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","EO","Female","220","[c]","26960","27570"
"Leaver Dept.","2022","Declared disabled","White","EO","Male","135","[c]","26800","27570"
"Leaver Dept.","2022","Declared disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","G6","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","G6","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","G7","Female","105","[c]","53430","53380"
"Leaver Dept.","2022","Declared disabled","White","G7","Male","65","[c]","55510","54110"
"Leaver Dept.","2022","Declared disabled","White","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","HEO","Female","200","[c]","32320","32310"
"Leaver Dept.","2022","Declared disabled","White","HEO","Male","120","[c]","32250","31990"
"Leaver Dept.","2022","Declared disabled","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","SCS level","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","SEO","Female","125","[c]","39610","40060"
"Leaver Dept.","2022","Declared disabled","White","SEO","Male","70","[c]","39690","39980"
"Leaver Dept.","2022","Declared disabled","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","AA","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","AA","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","AO","Female","150","[c]","21940","21260"
"Leaver Dept.","2022","Declared non-disabled","Asian","AO","Male","145","[c]","21670","21260"
"Leaver Dept.","2022","Declared non-disabled","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","EO","Female","365","[c]","27350","27570"
"Leaver Dept.","2022","Declared non-disabled","Asian","EO","Male","265","[c]","27790","27570"
"Leaver Dept.","2022","Declared non-disabled","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","G6","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","G6","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","G7","Female","95","[c]","53780","53600"
"Leaver Dept.","2022","Declared non-disabled","Asian","G7","Male","85","[c]","54830","54270"
"Leaver Dept.","2022","Declared non-disabled","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","HEO","Female","220","[c]","32530","32330"
"Leaver Dept.","2022","Declared non-disabled","Asian","HEO","Male","145","[c]","33440","33570"
"Leaver Dept.","2022","Declared non-disabled","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","SCS level","Female","40","[c]","94950","96200"
"Leaver Dept.","2022","Declared non-disabled","Asian","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","SEO","Female","135","[c]","40470","40080"
"Leaver Dept.","2022","Declared non-disabled","Asian","SEO","Male","110","[c]","40660","40470"
"Leaver Dept.","2022","Declared non-disabled","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","AO","Female","80","[c]","21980","21260"
"Leaver Dept.","2022","Declared non-disabled","Black","AO","Male","45","[c]","22770","22630"
"Leaver Dept.","2022","Declared non-disabled","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","EO","Female","230","[c]","28010","27570"
"Leaver Dept.","2022","Declared non-disabled","Black","EO","Male","90","[c]","27820","27570"
"Leaver Dept.","2022","Declared non-disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","G6","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","G7","Female","50","[c]","53260","53080"
"Leaver Dept.","2022","Declared non-disabled","Black","G7","Male","35","[c]","53090","52610"
"Leaver Dept.","2022","Declared non-disabled","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","HEO","Female","150","[c]","32970","32330"
"Leaver Dept.","2022","Declared non-disabled","Black","HEO","Male","70","[c]","32870","32650"
"Leaver Dept.","2022","Declared non-disabled","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","SEO","Female","115","[c]","40160","40070"
"Leaver Dept.","2022","Declared non-disabled","Black","SEO","Male","45","[c]","40100","40070"
"Leaver Dept.","2022","Declared non-disabled","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","EO","Female","85","[c]","27240","27570"
"Leaver Dept.","2022","Declared non-disabled","Mixed","EO","Male","35","[c]","27570","27570"
"Leaver Dept.","2022","Declared non-disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","G7","Female","35","[c]","54620","54700"
"Leaver Dept.","2022","Declared non-disabled","Mixed","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","HEO","Female","70","[c]","32810","32330"
"Leaver Dept.","2022","Declared non-disabled","Mixed","HEO","Male","50","[c]","32490","33050"
"Leaver Dept.","2022","Declared non-disabled","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","SEO","Female","55","[c]","40790","41000"
"Leaver Dept.","2022","Declared non-disabled","Mixed","SEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","EO","Female","45","[c]","27180","27570"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","G6","Male","5","[c]","[c]","[c]"
