"Status","Year","Parent_department","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Ministry of Defence","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Intelligence Analysis","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Intelligence Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Intelligence Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Internal Audit","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Knowledge and Information Management","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Knowledge and Information Management","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Knowledge and Information Management","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Knowledge and Information Management","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Medicine","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Medicine","Outside London","Heterosexual / straight","170","[c]","41610","39030"
"Leaver CS","2022","Ministry of Defence","Medicine","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Medicine","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Medicine","Outside London","Unknown","50","[c]","39490","34170"
"Leaver CS","2022","Ministry of Defence","Medicine","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Medicine","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Operational Delivery","Outside London","Heterosexual / straight","30","[c]","32380","27610"
"Leaver CS","2022","Ministry of Defence","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Operational Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Operational Research","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Operational Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Operational Research","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Other","London","Heterosexual / straight","45","[c]","27840","25640"
"Leaver CS","2022","Ministry of Defence","Other","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Other","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Other","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Other","Outside London","Heterosexual / straight","1020","[c]","25490","21380"
"Leaver CS","2022","Ministry of Defence","Other","Outside London","LGBO","35","[c]","23480","20920"
"Leaver CS","2022","Ministry of Defence","Other","Outside London","Undeclared","155","[c]","26540","21710"
"Leaver CS","2022","Ministry of Defence","Other","Outside London","Unknown","160","[c]","24640","21170"
"Leaver CS","2022","Ministry of Defence","Other","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Other","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Other","Overseas","Unknown","30","[c]","41620","41600"
"Leaver CS","2022","Ministry of Defence","Other","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Other","Unknown","Unknown","240","[c]","35950","33270"
"Leaver CS","2022","Ministry of Defence","Policy","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Policy","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Policy","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Policy","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Policy","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Project Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Project Delivery","Outside London","Heterosexual / straight","275","[c]","38490","37850"
"Leaver CS","2022","Ministry of Defence","Project Delivery","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Project Delivery","Outside London","Undeclared","45","[c]","43630","40580"
"Leaver CS","2022","Ministry of Defence","Project Delivery","Outside London","Unknown","50","[c]","39880","38070"
"Leaver CS","2022","Ministry of Defence","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Property","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Property","Outside London","Heterosexual / straight","125","[c]","31320","33300"
"Leaver CS","2022","Ministry of Defence","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Property","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Property","Outside London","Unknown","30","[c]","21660","19010"
"Leaver CS","2022","Ministry of Defence","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Psychology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","Outside London","Heterosexual / straight","425","[c]","34860","32730"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","Outside London","Undeclared","75","[c]","33590","33640"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","Outside London","Unknown","155","[c]","31480","29230"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Security","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Security","Outside London","Heterosexual / straight","385","[c]","31850","28080"
"Leaver CS","2022","Ministry of Defence","Security","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Security","Outside London","Undeclared","70","[c]","33200","39070"
"Leaver CS","2022","Ministry of Defence","Security","Outside London","Unknown","100","[c]","28740","25270"
"Leaver CS","2022","Ministry of Defence","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Statistics","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Statistics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Commercial","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Finance","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Intelligence Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Intelligence Analysis","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","London","Heterosexual / straight","775","[c]","35360","28310"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","London","LGBO","75","[c]","34760","28310"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","London","Undeclared","90","[c]","35020","28310"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","London","Unknown","565","[c]","28460","23720"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","Outside London","Heterosexual / straight","4490","[c]","24790","20970"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","Outside London","LGBO","400","[c]","22540","20970"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","Outside London","Undeclared","435","[c]","25890","20970"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","Outside London","Unknown","1970","[c]","22310","20890"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Operational Delivery","Unknown","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","Outside London","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Psychology","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Security","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","London","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Outside London","Heterosexual / straight","365","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Outside London","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Outside London","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","Unknown","Unknown","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","London","Heterosexual / straight","55","[c]","46450","40170"
"Leaver CS","2022","National Crime Agency","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Outside London","Heterosexual / straight","125","[c]","37520","36410"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
