"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Animal and Plant Health Agency","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","SEO/HEO","Heterosexual / straight","35","35","34920","36460"
"In post","2022","Animal and Plant Health Agency","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","AA/AO","Heterosexual / straight","120","115","24300","24370"
"In post","2022","Animal and Plant Health Agency","South East (England)","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","AA/AO","Unknown","40","35","24010","24370"
"In post","2022","Animal and Plant Health Agency","South East (England)","EO","Heterosexual / straight","165","160","27550","27960"
"In post","2022","Animal and Plant Health Agency","South East (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","EO","Unknown","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","G6/G7","Heterosexual / straight","45","45","57450","54900"
"In post","2022","Animal and Plant Health Agency","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","SEO/HEO","Heterosexual / straight","210","200","36030","34950"
"In post","2022","Animal and Plant Health Agency","South East (England)","SEO/HEO","LGBO","15","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South East (England)","SEO/HEO","Undeclared","45","40","36130","33880"
"In post","2022","Animal and Plant Health Agency","South East (England)","SEO/HEO","Unknown","20","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","AA/AO","Heterosexual / straight","125","115","21330","21300"
"In post","2022","Animal and Plant Health Agency","South West (England)","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","EO","Heterosexual / straight","80","75","25630","25000"
"In post","2022","Animal and Plant Health Agency","South West (England)","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","EO","Unknown","15","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","SEO/HEO","Heterosexual / straight","90","90","35550","35900"
"In post","2022","Animal and Plant Health Agency","South West (England)","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","South West (England)","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","AA/AO","Heterosexual / straight","90","85","21300","21300"
"In post","2022","Animal and Plant Health Agency","Wales","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","EO","Heterosexual / straight","65","60","25430","25010"
"In post","2022","Animal and Plant Health Agency","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","EO","Unknown","15","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","SEO/HEO","Heterosexual / straight","70","70","34860","35900"
"In post","2022","Animal and Plant Health Agency","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Wales","SEO/HEO","Unknown","15","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","AA/AO","Heterosexual / straight","55","50","21340","21300"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","AA/AO","Unknown","10","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","EO","Heterosexual / straight","50","50","25380","25100"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","Heterosexual / straight","75","70","34260","32240"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","Heterosexual / straight","50","50","22000","21300"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","EO","Heterosexual / straight","40","40","25540","24920"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","45","45","33300","31900"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","G6/G7","Unknown","20","15","[c]","[c]"
"In post","2022","Attorney General's Office","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
