"Status","Year","Organisation","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Submarine Delivery Agency","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Plymouth","Female","30","30","31870","31730"
"In post","2022","Submarine Delivery Agency","Plymouth","Male","110","110","35730","35030"
"In post","2022","Submarine Delivery Agency","Portsmouth","Female","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Portsmouth","Male","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","West Cumbria","Female","40","40","38260","34100"
"In post","2022","Submarine Delivery Agency","West Cumbria","Male","120","120","44570","44430"
"In post","2022","Submarine Delivery Agency","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Wiltshire","Female","10","10","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Wiltshire","Male","15","15","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Coventry","Female","50","45","28890","25000"
"In post","2022","Teaching Regulation Agency","Coventry","Male","30","30","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Berkshire","Female","15","15","[c]","[c]"
"In post","2022","The Insolvency Service","Berkshire","Male","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Birmingham","Female","225","210","30060","25190"
"In post","2022","The Insolvency Service","Birmingham","Male","170","160","32140","28840"
"In post","2022","The Insolvency Service","Blackpool","Female","30","25","[c]","[c]"
"In post","2022","The Insolvency Service","Blackpool","Male","10","10","[c]","[c]"
"In post","2022","The Insolvency Service","Brighton and Hove","Female","15","15","[c]","[c]"
"In post","2022","The Insolvency Service","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Bristol, City of","Female","20","20","[c]","[c]"
"In post","2022","The Insolvency Service","Bristol, City of","Male","20","20","[c]","[c]"
"In post","2022","The Insolvency Service","Cambridgeshire CC","Female","10","10","[c]","[c]"
"In post","2022","The Insolvency Service","Cambridgeshire CC","Male","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Cardiff and Vale of Glamorgan","Female","30","30","29160","23560"
"In post","2022","The Insolvency Service","Cardiff and Vale of Glamorgan","Male","35","35","28860","26290"
"In post","2022","The Insolvency Service","City of Edinburgh","Female","45","40","25200","21130"
"In post","2022","The Insolvency Service","City of Edinburgh","Male","35","35","28570","21130"
"In post","2022","The Insolvency Service","Croydon","Female","35","30","31550","25060"
"In post","2022","The Insolvency Service","Croydon","Male","30","30","37310","32950"
"In post","2022","The Insolvency Service","Devon CC","Female","25","25","[c]","[c]"
"In post","2022","The Insolvency Service","Devon CC","Male","15","15","[c]","[c]"
"In post","2022","The Insolvency Service","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Hackney and Newham","Female","120","115","39300","35460"
"In post","2022","The Insolvency Service","Hackney and Newham","Male","110","105","45870","43730"
"In post","2022","The Insolvency Service","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Hertfordshire CC","Female","15","10","[c]","[c]"
"In post","2022","The Insolvency Service","Hertfordshire CC","Male","15","15","[c]","[c]"
"In post","2022","The Insolvency Service","Leeds","Female","65","60","31100","29940"
"In post","2022","The Insolvency Service","Leeds","Male","45","45","33900","30620"
"In post","2022","The Insolvency Service","Manchester","Female","90","85","33410","31000"
"In post","2022","The Insolvency Service","Manchester","Male","95","95","34610","34390"
"In post","2022","The Insolvency Service","Medway","Female","35","30","28560","26000"
"In post","2022","The Insolvency Service","Medway","Male","15","15","[c]","[c]"
"In post","2022","The Insolvency Service","Nottingham","Female","40","35","28180","26290"
"In post","2022","The Insolvency Service","Nottingham","Male","25","25","[c]","[c]"
"In post","2022","The Insolvency Service","Plymouth","Female","30","30","26610","21130"
"In post","2022","The Insolvency Service","Plymouth","Male","25","25","[c]","[c]"
"In post","2022","The Insolvency Service","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","South Teesside","Male","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Southampton","Female","15","15","[c]","[c]"
"In post","2022","The Insolvency Service","Southampton","Male","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Southend-on-Sea","Female","15","15","[c]","[c]"
"In post","2022","The Insolvency Service","Southend-on-Sea","Male","10","10","[c]","[c]"
"In post","2022","The Insolvency Service","Suffolk CC","Female","40","35","26370","21130"
"In post","2022","The Insolvency Service","Suffolk CC","Male","15","15","[c]","[c]"
"In post","2022","The Insolvency Service","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Tyneside","Female","35","35","31070","28280"
"In post","2022","The Insolvency Service","Tyneside","Male","20","20","[c]","[c]"
"In post","2022","The Insolvency Service","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Wirral","Female","30","30","32450","31530"
"In post","2022","The Insolvency Service","Wirral","Male","15","15","[c]","[c]"
"In post","2022","The National Archives","Hounslow and Richmond upon Thames","Female","305","285","35390","33910"
"In post","2022","The National Archives","Hounslow and Richmond upon Thames","Male","270","265","36030","32070"
"In post","2022","The National Archives","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","City of Edinburgh","Female","45","40","42980","39660"
"In post","2022","Transport Scotland","City of Edinburgh","Male","65","65","48090","47490"
"In post","2022","Transport Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","Glasgow City","Female","190","180","42170","39660"
"In post","2022","Transport Scotland","Glasgow City","Male","225","220","47840","47490"
"In post","2022","Transport Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Debt Management Office","Camden and City of London","Female","35","30","50940","44130"
"In post","2022","UK Debt Management Office","Camden and City of London","Male","80","80","61180","56000"
"In post","2022","UK Export Finance","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Walsall","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Walsall","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Warrington","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Warrington","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Westminster","Female","205","200","48460","41950"
"In post","2022","UK Export Finance","Westminster","Male","265","265","56860","52500"
"In post","2022","UK Export Finance","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","York","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","York","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Barnet","Female","760","700","40970","35300"
"In post","2022","UK Health Security Agency","Barnet","Male","370","350","45710","40070"
"In post","2022","UK Health Security Agency","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Berkshire","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Berkshire","Male","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Bexley and Greenwich","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Birmingham","Female","225","200","38300","32310"
"In post","2022","UK Health Security Agency","Birmingham","Male","80","75","45660","35110"
"In post","2022","UK Health Security Agency","Blackpool","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Blackpool","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Brent","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Brent","Male","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Brighton and Hove","Female","10","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Bristol, City of","Female","185","160","34430","29240"
"In post","2022","UK Health Security Agency","Bristol, City of","Male","90","85","47200","37320"
"In post","2022","UK Health Security Agency","Bromley","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Bromley","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Buckinghamshire","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Calderdale and Kirklees","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cambridgeshire CC","Female","130","115","35850","31380"
"In post","2022","UK Health Security Agency","Cambridgeshire CC","Male","65","60","46370","32310"
"In post","2022","UK Health Security Agency","Camden and City of London","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Camden and City of London","Male","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cardiff and Vale of Glamorgan","Male","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Central Hampshire","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cornwall and Isles of Scilly","Female","10","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Coventry","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Coventry","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Derby","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Derby","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Devon CC","Female","25","20","[c]","[c]"
"In post","2022","UK Health Security Agency","Devon CC","Male","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Dorset","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Dorset","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Ealing","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Ealing","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Kent","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Enfield","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Enfield","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Glasgow City","Female","15","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Glasgow City","Male","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Gloucestershire CC","Female","25","20","[c]","[c]"
"In post","2022","UK Health Security Agency","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Greater Manchester North East","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hackney and Newham","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Haringey and Islington","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Harrow and Hillingdon","Female","20","15","[c]","[c]"
"In post","2022","UK Health Security Agency","Harrow and Hillingdon","Male","10","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hertfordshire CC","Female","15","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Hertfordshire CC","Male","10","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kensington & Chelsea and Hammersmith & Fulham","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lambeth","Female","555","525","47120","40070"
"In post","2022","UK Health Security Agency","Lambeth","Male","280","270","51740","45240"
"In post","2022","UK Health Security Agency","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Leeds","Female","375","350","40700","36820"
"In post","2022","UK Health Security Agency","Leeds","Male","240","235","44580","39060"
"In post","2022","UK Health Security Agency","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Leicestershire CC and Rutland","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lewisham and Southwark","Female","35","35","46630","32330"
"In post","2022","UK Health Security Agency","Lewisham and Southwark","Male","15","15","[c]","[c]"
"In post","2022","UK Health Security Agency","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Liverpool","Female","55","50","40070","35610"
"In post","2022","UK Health Security Agency","Liverpool","Male","20","20","[c]","[c]"
"In post","2022","UK Health Security Agency","Luton","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Luton","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Manchester","Female","175","160","32000","25660"
"In post","2022","UK Health Security Agency","Manchester","Male","110","105","36750","26970"
"In post","2022","UK Health Security Agency","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Merton, Kingston upon Thames and Sutton","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Mid Kent","Female","25","20","[c]","[c]"
"In post","2022","UK Health Security Agency","Mid Kent","Male","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Mid Lancashire","Female","30","25","37440","35710"
"In post","2022","UK Health Security Agency","Mid Lancashire","Male","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
