"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Black","Project Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Psychology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Psychology","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Psychology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Psychology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Psychology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Greater Manchester","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Inner London - East","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Outer London - West and North West","50","[c]","36700","34990"
"Leaver Dept.","2022","Black","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","West Midlands","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Social Research","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Social Research","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Social Research","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Social Research","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Social Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Social Research","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Social Research","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tax","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tax","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tax","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tax","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tax","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tax","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tax","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Inner London - East","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Inner London - West","75","[c]","42190","37360"
"Leaver Dept.","2022","Black","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Veterinarian","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Veterinarian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Veterinarian","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Veterinarian","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Veterinarian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Veterinarian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Corporate Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data and Technology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data and Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data and Technology","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data and Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data and Technology","East Anglia","[c]","[c]","[c]","[c]"
