"Status","Year","Age","Ethnicity","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Female","Heterosexual / straight","415","[c]","29620","27960"
"Leaver Dept.","2022","20-29","Asian","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Male","Heterosexual / straight","265","[c]","29070","27710"
"Leaver Dept.","2022","20-29","Asian","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Female","Heterosexual / straight","210","[c]","29680","28590"
"Leaver Dept.","2022","20-29","Black","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Male","Heterosexual / straight","50","[c]","28650","27570"
"Leaver Dept.","2022","20-29","Black","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Female","Heterosexual / straight","115","[c]","30860","31060"
"Leaver Dept.","2022","20-29","Mixed","Female","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Male","Heterosexual / straight","70","[c]","32880","31060"
"Leaver Dept.","2022","20-29","Mixed","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Female","Undeclared","40","[c]","32090","32330"
"Leaver Dept.","2022","20-29","Undeclared","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Male","Undeclared","60","[c]","32060","29840"
"Leaver Dept.","2022","20-29","Undeclared","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Female","Undeclared","180","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Female","Unknown","785","[c]","30700","32000"
"Leaver Dept.","2022","20-29","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Male","Undeclared","155","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Male","Unknown","645","[c]","32570","32000"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Female","Heterosexual / straight","1695","[c]","30490","28180"
"Leaver Dept.","2022","20-29","White","Female","LGBO","265","[c]","31180","28660"
"Leaver Dept.","2022","20-29","White","Female","Undeclared","160","[c]","29920","28230"
"Leaver Dept.","2022","20-29","White","Female","Unknown","175","[c]","30560","29100"
"Leaver Dept.","2022","20-29","White","Male","Heterosexual / straight","1035","[c]","30870","28000"
"Leaver Dept.","2022","20-29","White","Male","LGBO","220","[c]","31800","29590"
"Leaver Dept.","2022","20-29","White","Male","Undeclared","85","[c]","29400","27500"
"Leaver Dept.","2022","20-29","White","Male","Unknown","120","[c]","30320","29100"
"Leaver Dept.","2022","20-29","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Female","Heterosexual / straight","340","[c]","34600","31060"
"Leaver Dept.","2022","30-39","Asian","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Male","Heterosexual / straight","300","[c]","35110","30570"
"Leaver Dept.","2022","30-39","Asian","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Female","Heterosexual / straight","220","[c]","35270","32310"
"Leaver Dept.","2022","30-39","Black","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Male","Heterosexual / straight","85","[c]","34400","31060"
"Leaver Dept.","2022","30-39","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Female","Heterosexual / straight","110","[c]","37790","33650"
"Leaver Dept.","2022","30-39","Mixed","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Male","Heterosexual / straight","50","[c]","40690","36590"
"Leaver Dept.","2022","30-39","Mixed","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Female","Heterosexual / straight","35","[c]","35360","32330"
"Leaver Dept.","2022","30-39","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Female","Undeclared","75","[c]","42840","40070"
"Leaver Dept.","2022","30-39","Undeclared","Female","Unknown","45","[c]","36780","36040"
"Leaver Dept.","2022","30-39","Undeclared","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Male","Undeclared","90","[c]","38750","36960"
"Leaver Dept.","2022","30-39","Undeclared","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Female","Undeclared","125","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Female","Unknown","475","[c]","38900","33250"
"Leaver Dept.","2022","30-39","Unknown","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Male","Undeclared","110","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Male","Unknown","465","[c]","39370","33250"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Female","Heterosexual / straight","1675","[c]","38460","35240"
"Leaver Dept.","2022","30-39","White","Female","LGBO","150","[c]","39320","37910"
"Leaver Dept.","2022","30-39","White","Female","Undeclared","140","[c]","38720","36690"
"Leaver Dept.","2022","30-39","White","Female","Unknown","230","[c]","37810","32090"
"Leaver Dept.","2022","30-39","White","Male","Heterosexual / straight","1200","[c]","38630","35060"
"Leaver Dept.","2022","30-39","White","Male","LGBO","180","[c]","39160","35070"
"Leaver Dept.","2022","30-39","White","Male","Undeclared","90","[c]","39330","35890"
"Leaver Dept.","2022","30-39","White","Male","Unknown","190","[c]","36120","34100"
"Leaver Dept.","2022","30-39","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Female","Heterosexual / straight","245","[c]","40720","32330"
"Leaver Dept.","2022","40-49","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Female","Unknown","50","[c]","44170","34550"
"Leaver Dept.","2022","40-49","Asian","Male","Heterosexual / straight","180","[c]","40530","36290"
"Leaver Dept.","2022","40-49","Asian","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Female","Heterosexual / straight","180","[c]","36460","33440"
"Leaver Dept.","2022","40-49","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Male","Heterosexual / straight","100","[c]","37990","33710"
"Leaver Dept.","2022","40-49","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
