"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Debt","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Debt","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","EO","Female","35","[c]","27540","27350"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","G7","Female","40","[c]","55250","54700"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","G7","Male","55","[c]","54870","54060"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","HEO","Female","40","[c]","33210","33440"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","HEO","Male","65","[c]","32760","32650"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","SEO","Female","55","[c]","39160","39630"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","SEO","Male","70","[c]","40210","39650"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","G7","Male","40","[c]","54470","54850"
"Leaver Dept.","2022","Declared non-disabled","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","HEO","Female","30","[c]","32050","31990"
"Leaver Dept.","2022","Declared non-disabled","Finance","HEO","Male","30","[c]","33690","32330"
"Leaver Dept.","2022","Declared non-disabled","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","SEO","Female","50","[c]","39600","38760"
"Leaver Dept.","2022","Declared non-disabled","Finance","SEO","Male","40","[c]","39770","39960"
"Leaver Dept.","2022","Declared non-disabled","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Grants Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","EO","Female","90","[c]","26960","27500"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","EO","Male","40","[c]","27710","27570"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","G6","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","G7","Female","45","[c]","53320","52630"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","HEO","Female","100","[c]","32120","32330"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","HEO","Male","35","[c]","32440","32000"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","SEO","Female","55","[c]","40450","40070"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","AA","Female","85","[c]","20060","19200"
"Leaver Dept.","2022","Declared non-disabled","No function","AA","Male","50","[c]","19860","19100"
"Leaver Dept.","2022","Declared non-disabled","No function","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","AO","Female","810","[c]","21330","21260"
"Leaver Dept.","2022","Declared non-disabled","No function","AO","Male","465","[c]","21500","21260"
"Leaver Dept.","2022","Declared non-disabled","No function","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","EO","Female","1510","[c]","26960","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","EO","Male","850","[c]","27340","27570"
"Leaver Dept.","2022","Declared non-disabled","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","G6","Female","250","[c]","69670","66240"
"Leaver Dept.","2022","Declared non-disabled","No function","G6","Male","205","[c]","68980","65620"
"Leaver Dept.","2022","Declared non-disabled","No function","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","G7","Female","765","[c]","53250","53130"
"Leaver Dept.","2022","Declared non-disabled","No function","G7","Male","495","[c]","53360","53380"
"Leaver Dept.","2022","Declared non-disabled","No function","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","HEO","Female","1200","[c]","32030","32330"
"Leaver Dept.","2022","Declared non-disabled","No function","HEO","Male","630","[c]","32520","32330"
"Leaver Dept.","2022","Declared non-disabled","No function","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","SCS level","Female","195","[c]","96720","95140"
"Leaver Dept.","2022","Declared non-disabled","No function","SCS level","Male","160","[c]","95680","93980"
"Leaver Dept.","2022","Declared non-disabled","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","SEO","Female","920","[c]","39650","40070"
"Leaver Dept.","2022","Declared non-disabled","No function","SEO","Male","455","[c]","39760","40070"
"Leaver Dept.","2022","Declared non-disabled","No function","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Unknown","Female","75","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","EO","Female","35","[c]","25240","26120"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","EO","Male","55","[c]","24060","25310"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","G6","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","G7","Female","35","[c]","52410","52670"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","G7","Male","40","[c]","53720","53570"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","HEO","Female","70","[c]","31240","31990"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","HEO","Male","65","[c]","31550","31950"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","SEO","Female","50","[c]","39640","39960"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","SEO","Male","50","[c]","40690","40580"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AA","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AO","Female","290","[c]","22120","21680"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AO","Male","205","[c]","22220","21680"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","EO","Female","360","[c]","26740","26010"
"Leaver Dept.","2022","Declared non-disabled","Unknown","EO","Male","320","[c]","26570","25360"
"Leaver Dept.","2022","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G6","Female","55","[c]","68170","68720"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G6","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G7","Female","125","[c]","57560","57460"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G7","Male","130","[c]","57740","57680"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","HEO","Female","205","[c]","33530","33190"
"Leaver Dept.","2022","Declared non-disabled","Unknown","HEO","Male","195","[c]","34040","34490"
"Leaver Dept.","2022","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SCS level","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SCS level","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SEO","Female","145","[c]","42190","41970"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SEO","Male","130","[c]","42310","41980"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Analysis","AO","Male","[c]","[c]","[c]","[c]"
