"Status","Year","Age","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Unknown","Female","235","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Revenue and Customs","Unknown","Male","195","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Economics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Policy","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Policy","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","HM Treasury","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Economics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Finance","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Operational Delivery","Female","100","[c]","25660","24890"
"Leaver Dept.","2022","20-29","Home Office","Operational Delivery","Male","90","[c]","24970","24890"
"Leaver Dept.","2022","20-29","Home Office","Operational Research","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Operational Research","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Other","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Other","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Policy","Female","50","[c]","38620","35070"
"Leaver Dept.","2022","20-29","Home Office","Policy","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Project Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Home Office","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Commercial","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Commercial","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Finance","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Finance","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Intelligence Analysis","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Other","Female","35","[c]","23990","21220"
"Leaver Dept.","2022","20-29","Ministry of Defence","Other","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Policy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Policy","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Project Delivery","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Project Delivery","Male","30","[c]","30750","28120"
"Leaver Dept.","2022","20-29","Ministry of Defence","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Science and Engineering","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Science and Engineering","Male","50","[c]","26990","27540"
"Leaver Dept.","2022","20-29","Ministry of Defence","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Statistics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Defence","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Operational Delivery","Female","360","[c]","26770","23720"
"Leaver Dept.","2022","20-29","Ministry of Justice","Operational Delivery","Male","185","[c]","26690","23710"
"Leaver Dept.","2022","20-29","Ministry of Justice","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Ministry of Justice","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","National Crime Agency","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland Office","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland Office","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office for Standards in Education, Children's Services and Skills","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Other","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Other","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Gas and Electricity Markets","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Qualifications and Examinations Regulation","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Qualifications and Examinations Regulation","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Qualifications and Examinations Regulation","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Qualifications and Examinations Regulation","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Qualifications and Examinations Regulation","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Qualifications and Examinations Regulation","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Rail and Road","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Rail and Road","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Rail and Road","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Rail and Road","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Rail and Road","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of Rail and Road","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Scotland","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Scotland","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Office of the Secretary of State for Wales","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scottish Government","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The National Archives","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The National Archives","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The National Archives","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The National Archives","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The National Archives","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The National Archives","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The National Archives","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","The National Archives","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Export Finance","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Export Finance","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Export Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Export Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Economics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Operational Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Operational Delivery","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Social Research","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Social Research","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Statistics","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","UK Statistics Authority","Statistics","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Water Services Regulation Authority","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Water Services Regulation Authority","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Water Services Regulation Authority","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Water Services Regulation Authority","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","Policy","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Welsh Government","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Counter Fraud","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Legal","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Legal","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Other","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Other","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Attorney General's Departments","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Commercial","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cabinet Office","Project Delivery","Male","[c]","[c]","[c]","[c]"
