"Status","Year","Ethnicity","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Black","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tower Hamlets","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tyneside","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Walsall","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wandsworth","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Warwickshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Warwickshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Essex","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Westminster","Heterosexual / straight","235","[c]","38930","35070"
"Leaver Dept.","2022","Black","Westminster","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Westminster","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Westminster","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wiltshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Worcestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Worcestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","York","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","York","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Angus and Dundee City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Barnet","Heterosexual / straight","40","[c]","36710","32330"
"Leaver Dept.","2022","Mixed","Barnet","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Belfast","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Birmingham","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bradford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bradford","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Brent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Brent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bristol, City of","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bromley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bromley","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Buckinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Caithness and Sutherland, and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cardiff and Vale of Glamorgan","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Central Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","City of Edinburgh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Coventry","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Croydon","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Croydon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Derby","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Derby","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Dorset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Dorset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Dorset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Ealing","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Ealing","Unknown","[c]","[c]","[c]","[c]"
