"Status","Year","Ethnicity","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","White","SEO","Male","Unknown","195","[c]","42300","41540"
"Leaver CS","2022","White","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Female","Heterosexual / straight","660","[c]","37860","31150"
"Leaver CS","2022","White","Unknown","Female","LGBO","60","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Female","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Male","Heterosexual / straight","310","[c]","38120","39500"
"Leaver CS","2022","White","Unknown","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AO","Female","Heterosexual / straight","160","[c]","22050","21260"
"Leaver Dept.","2022","Asian","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AO","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AO","Male","Heterosexual / straight","130","[c]","21760","21260"
"Leaver Dept.","2022","Asian","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AO","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Female","Heterosexual / straight","385","[c]","27490","27570"
"Leaver Dept.","2022","Asian","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Male","Heterosexual / straight","280","[c]","27730","27570"
"Leaver Dept.","2022","Asian","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G7","Female","Heterosexual / straight","105","[c]","53860","53600"
"Leaver Dept.","2022","Asian","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G7","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G7","Male","Heterosexual / straight","80","[c]","54850","54280"
"Leaver Dept.","2022","Asian","G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HEO","Female","Heterosexual / straight","240","[c]","32890","32720"
"Leaver Dept.","2022","Asian","HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HEO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HEO","Male","Heterosexual / straight","140","[c]","33090","33210"
"Leaver Dept.","2022","Asian","HEO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HEO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Female","Heterosexual / straight","45","[c]","97080","97550"
"Leaver Dept.","2022","Asian","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO","Female","Heterosexual / straight","150","[c]","40350","40070"
"Leaver Dept.","2022","Asian","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO","Male","Heterosexual / straight","120","[c]","40560","40210"
"Leaver Dept.","2022","Asian","SEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AO","Female","Heterosexual / straight","90","[c]","22040","21260"
"Leaver Dept.","2022","Black","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AO","Male","Heterosexual / straight","40","[c]","22740","22180"
"Leaver Dept.","2022","Black","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Female","Heterosexual / straight","245","[c]","27930","27570"
"Leaver Dept.","2022","Black","EO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Male","Heterosexual / straight","85","[c]","27780","27570"
"Leaver Dept.","2022","Black","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G7","Female","Heterosexual / straight","70","[c]","53040","52610"
"Leaver Dept.","2022","Black","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G7","Male","Heterosexual / straight","35","[c]","53530","52860"
"Leaver Dept.","2022","Black","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G7","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HEO","Female","Heterosexual / straight","155","[c]","33020","32330"
"Leaver Dept.","2022","Black","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HEO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HEO","Male","Heterosexual / straight","70","[c]","32860","32650"
"Leaver Dept.","2022","Black","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HEO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO","Female","Heterosexual / straight","135","[c]","40460","40070"
"Leaver Dept.","2022","Black","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO","Male","Heterosexual / straight","45","[c]","40550","40250"
"Leaver Dept.","2022","Black","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Female","Heterosexual / straight","80","[c]","27380","27570"
"Leaver Dept.","2022","Mixed","EO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Male","Heterosexual / straight","40","[c]","27850","27570"
"Leaver Dept.","2022","Mixed","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G7","Female","Heterosexual / straight","40","[c]","54390","53950"
"Leaver Dept.","2022","Mixed","G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G7","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G7","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HEO","Female","Heterosexual / straight","70","[c]","32610","32330"
"Leaver Dept.","2022","Mixed","HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","HEO","Male","Heterosexual / straight","40","[c]","33170","33350"
"Leaver Dept.","2022","Mixed","HEO","Male","LGBO","15","[c]","[c]","[c]"
