"Status","Year","Disability","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Unknown","North East (England)","45","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","North West (England)","55","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Scotland","40","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South East (England)","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Wales","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","West Midlands (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","London","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","South West (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","London","95","[c]","40170","35360"
"Leaver CS","2022","Unknown","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","East of England","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","London","140","[c]","46370","41950"
"Leaver CS","2022","Unknown","Digital, Data and Technology","North East (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","North West (England)","50","[c]","42520","37980"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Scotland","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","South West (England)","45","[c]","37240","33840"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Wales","50","[c]","35240","33870"
"Leaver CS","2022","Unknown","Digital, Data and Technology","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Yorkshire and The Humber","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","London","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Wales","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","London","60","[c]","37890","32790"
"Leaver CS","2022","Unknown","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Geography","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Geography","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","London","60","[c]","39470","32640"
"Leaver CS","2022","Unknown","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inspector of Education and Training","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","International Trade","London","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","East of England","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","Yorkshire and The Humber","55","[c]","30400","28530"
"Leaver CS","2022","Unknown","Legal","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","London","55","[c]","56550","55000"
"Leaver CS","2022","Unknown","Legal","North West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","East of England","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","London","50","[c]","72400","71790"
"Leaver CS","2022","Unknown","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","East Midlands (England)","250","[c]","23890","20970"
"Leaver CS","2022","Unknown","Operational Delivery","East of England","280","[c]","29400","26130"
"Leaver CS","2022","Unknown","Operational Delivery","London","1065","[c]","36570","31060"
"Leaver CS","2022","Unknown","Operational Delivery","North East (England)","175","[c]","28440","22600"
"Leaver CS","2022","Unknown","Operational Delivery","North West (England)","415","[c]","26990","24240"
"Leaver CS","2022","Unknown","Operational Delivery","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","Scotland","410","[c]","28770","26900"
"Leaver CS","2022","Unknown","Operational Delivery","South East (England)","545","[c]","24290","21490"
"Leaver CS","2022","Unknown","Operational Delivery","South West (England)","270","[c]","27150","22510"
"Leaver CS","2022","Unknown","Operational Delivery","Unknown","190","[c]","22570","21590"
"Leaver CS","2022","Unknown","Operational Delivery","Wales","205","[c]","24530","21680"
"Leaver CS","2022","Unknown","Operational Delivery","West Midlands (England)","360","[c]","28180","22020"
"Leaver CS","2022","Unknown","Operational Delivery","Yorkshire and The Humber","345","[c]","25860","22200"
"Leaver CS","2022","Unknown","Operational Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","East of England","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","London","150","[c]","38630","30720"
"Leaver CS","2022","Unknown","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","Overseas","45","[c]","40430","40120"
"Leaver CS","2022","Unknown","Other","Scotland","95","[c]","32320","26900"
"Leaver CS","2022","Unknown","Other","South East (England)","70","[c]","24990","20970"
"Leaver CS","2022","Unknown","Other","South West (England)","90","[c]","23910","21010"
"Leaver CS","2022","Unknown","Other","Unknown","240","[c]","35950","33270"
"Leaver CS","2022","Unknown","Other","Wales","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","London","360","[c]","42050","37630"
"Leaver CS","2022","Unknown","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","North West (England)","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","South West (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Wales","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Yorkshire and The Humber","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","London","40","[c]","47260","41950"
"Leaver CS","2022","Unknown","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","South West (England)","40","[c]","39370","37530"
"Leaver CS","2022","Unknown","Project Delivery","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","East of England","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","East of England","45","[c]","38460","33090"
"Leaver CS","2022","Unknown","Science and Engineering","London","50","[c]","47360","40500"
"Leaver CS","2022","Unknown","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","South West (England)","65","[c]","35730","32670"
"Leaver CS","2022","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","East of England","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","London","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Scotland","30","[c]","33990","39070"
"Leaver CS","2022","Unknown","Security","South East (England)","55","[c]","30570","27680"
"Leaver CS","2022","Unknown","Security","South West (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","London","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","London","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tax","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tax","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tax","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tax","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","East Midlands (England)","175","[c]","23590","21260"
"Leaver CS","2022","Unknown","Unknown","East of England","80","[c]","35070","27570"
"Leaver CS","2022","Unknown","Unknown","London","585","[c]","45830","35060"
"Leaver CS","2022","Unknown","Unknown","North East (England)","360","[c]","25530","21260"
"Leaver CS","2022","Unknown","Unknown","North West (England)","395","[c]","28930","21260"
"Leaver CS","2022","Unknown","Unknown","Northern Ireland","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Scotland","650","[c]","35610","30020"
"Leaver CS","2022","Unknown","Unknown","South East (England)","115","[c]","33590","27570"
"Leaver CS","2022","Unknown","Unknown","South West (England)","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","210","[c]","48970","34550"
"Leaver CS","2022","Unknown","Unknown","Wales","140","[c]","26000","27570"
"Leaver CS","2022","Unknown","Unknown","West Midlands (England)","155","[c]","29000","27570"
"Leaver CS","2022","Unknown","Unknown","Yorkshire and The Humber","265","[c]","30690","27570"
"Leaver CS","2022","Unknown","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
