"Status","Year","Age","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Gas and Electricity Markets","Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Qualifications and Examinations Regulation","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of Rail and Road","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Public Guardian","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Public Guardian","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Public Guardian","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Public Guardian","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Wales","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Office of the Secretary of State for Wales","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Planning Inspectorate","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Planning Inspectorate","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Planning Inspectorate","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Planning Inspectorate","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","East of England","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","London","Female","80","[c]","29480","27150"
"Leaver CS","2022","20-29","Public Health England","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","North East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","South West (England)","Female","35","[c]","22450","19750"
"Leaver CS","2022","20-29","Public Health England","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Public Health England","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Queen Elizabeth II Centre","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Registers of Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Registers of Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Revenue Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Revenue Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Royal Fleet Auxiliary","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Royal Fleet Auxiliary","Unknown","Male","45","[c]","28880","28980"
"Leaver CS","2022","20-29","Rural Payments Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Rural Payments Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Courts and Tribunals Service","Scotland","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Courts and Tribunals Service","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Forestry","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Forestry","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Government (excl. agencies)","Scotland","Female","55","[c]","30360","27940"
"Leaver CS","2022","20-29","Scottish Government (excl. agencies)","Scotland","Male","50","[c]","27390","25930"
"Leaver CS","2022","20-29","Scottish Prison Service","Scotland","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Prison Service","Scotland","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Public Pensions Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Public Pensions Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Serious Fraud Office","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Serious Fraud Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Security Scotland","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Social Security Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Student Awards Agency for Scotland","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Student Awards Agency for Scotland","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Submarine Delivery Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Submarine Delivery Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Submarine Delivery Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Submarine Delivery Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Submarine Delivery Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Submarine Delivery Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Submarine Delivery Agency","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Submarine Delivery Agency","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Teaching Regulation Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Teaching Regulation Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Teaching Regulation Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Teaching Regulation Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The Insolvency Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The National Archives","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Transport Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Transport Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Export Finance","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Health Security Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Health Security Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Health Security Agency","East of England","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Health Security Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Health Security Agency","London","Female","90","[c]","32900","32320"
"Leaver CS","2022","20-29","UK Health Security Agency","London","Male","50","[c]","31500","29710"
"Leaver CS","2022","20-29","UK Health Security Agency","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Health Security Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Health Security Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Health Security Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Health Security Agency","South West (England)","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Health Security Agency","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Health Security Agency","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Health Security Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Health Security Agency","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Health Security Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Hydrographic Office","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Hydrographic Office","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Space Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Space Agency","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Space Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Space Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Statistics Authority","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Statistics Authority","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Statistics Authority","South East (England)","Female","30","[c]","23140","23050"
"Leaver CS","2022","20-29","UK Statistics Authority","South East (England)","Male","30","[c]","24070","23050"
"Leaver CS","2022","20-29","UK Statistics Authority","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Statistics Authority","Wales","Female","35","[c]","22730","19610"
"Leaver CS","2022","20-29","UK Statistics Authority","Wales","Male","60","[c]","24670","23050"
"Leaver CS","2022","20-29","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","UK Supreme Court","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","East Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","North East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Valuation Office Agency","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Vehicle Certification Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Vehicle Certification Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Vehicle Certification Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Vehicle Certification Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Veterinary Medicines Directorate","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Veterinary Medicines Directorate","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Water Services Regulation Authority","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Water Services Regulation Authority","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Welsh Government (excl. agencies)","Wales","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Welsh Government (excl. agencies)","Wales","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Welsh Revenue Authority","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Welsh Revenue Authority","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wilton Park","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wilton Park","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Advisory, Conciliation and Arbitration Service","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Advisory, Conciliation and Arbitration Service","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Advisory, Conciliation and Arbitration Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Advisory, Conciliation and Arbitration Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Advisory, Conciliation and Arbitration Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Advisory, Conciliation and Arbitration Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Advisory, Conciliation and Arbitration Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Advisory, Conciliation and Arbitration Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Advisory, Conciliation and Arbitration Service","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Advisory, Conciliation and Arbitration Service","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Advisory, Conciliation and Arbitration Service","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Advisory, Conciliation and Arbitration Service","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Animal and Plant Health Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Attorney General's Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Attorney General's Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","London","Female","65","[c]","52920","54700"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","London","Male","85","[c]","54190","54700"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Centre for Environment, Fisheries and Aquaculture Science","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Centre for Environment, Fisheries and Aquaculture Science","East of England","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Charity Commission","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Charity Commission","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Charity Commission","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Charity Commission","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Companies House","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Companies House","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Competition and Markets Authority","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Competition and Markets Authority","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Competition and Markets Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Competition and Markets Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Commercial Service","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Crown Commercial Service","East of England","Male","[c]","[c]","[c]","[c]"
