"Status","Year","Age","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Outside London","Female","845","[c]","24950","23390"
"New entrant CS","2022","20-29","Asian","Outside London","Male","715","[c]","25350","24880"
"New entrant CS","2022","20-29","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","London","Female","385","[c]","30070","30520"
"New entrant CS","2022","20-29","Black","London","Male","145","[c]","29950","29020"
"New entrant CS","2022","20-29","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Outside London","Female","245","[c]","25410","24690"
"New entrant CS","2022","20-29","Black","Outside London","Male","135","[c]","25910","25000"
"New entrant CS","2022","20-29","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","London","Female","200","[c]","31650","30520"
"New entrant CS","2022","20-29","Mixed","London","Male","125","[c]","31530","30880"
"New entrant CS","2022","20-29","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Outside London","Female","310","[c]","25020","24180"
"New entrant CS","2022","20-29","Mixed","Outside London","Male","200","[c]","25230","24430"
"New entrant CS","2022","20-29","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","London","Female","60","[c]","29180","27980"
"New entrant CS","2022","20-29","Other ethnicity","London","Male","50","[c]","31430","30520"
"New entrant CS","2022","20-29","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Outside London","Female","65","[c]","24700","23140"
"New entrant CS","2022","20-29","Other ethnicity","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","London","Female","40","[c]","32460","31060"
"New entrant CS","2022","20-29","Undeclared","London","Male","55","[c]","32840","30880"
"New entrant CS","2022","20-29","Undeclared","Outside London","Female","75","[c]","25700","23390"
"New entrant CS","2022","20-29","Undeclared","Outside London","Male","125","[c]","27220","26130"
"New entrant CS","2022","20-29","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","London","Female","1430","[c]","30590","28650"
"New entrant CS","2022","20-29","Unknown","London","Male","1020","[c]","31790","29020"
"New entrant CS","2022","20-29","Unknown","Outside London","Female","3600","[c]","24280","23140"
"New entrant CS","2022","20-29","Unknown","Outside London","Male","2810","[c]","24680","23140"
"New entrant CS","2022","20-29","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","Female","115","[c]","24440","28000"
"New entrant CS","2022","20-29","Unknown","Unknown","Male","125","[c]","23800","23500"
"New entrant CS","2022","20-29","White","London","Female","1550","[c]","32620","31460"
"New entrant CS","2022","20-29","White","London","Male","1085","[c]","33380","32560"
"New entrant CS","2022","20-29","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Outside London","Female","6795","[c]","25040","23170"
"New entrant CS","2022","20-29","White","Outside London","Male","4670","[c]","25440","24250"
"New entrant CS","2022","20-29","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Unknown","Female","45","[c]","27730","28000"
"New entrant CS","2022","20-29","White","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","London","Female","235","[c]","37720","34060"
"New entrant CS","2022","30-39","Asian","London","Male","185","[c]","37590","32320"
"New entrant CS","2022","30-39","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Outside London","Female","480","[c]","28200","27230"
"New entrant CS","2022","30-39","Asian","Outside London","Male","510","[c]","28940","27570"
"New entrant CS","2022","30-39","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","London","Female","200","[c]","34570","31060"
"New entrant CS","2022","30-39","Black","London","Male","105","[c]","34700","31060"
"New entrant CS","2022","30-39","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Outside London","Female","265","[c]","27270","26590"
"New entrant CS","2022","30-39","Black","Outside London","Male","175","[c]","29120","27570"
"New entrant CS","2022","30-39","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","London","Female","85","[c]","39110","34710"
"New entrant CS","2022","30-39","Mixed","London","Male","45","[c]","39360","34550"
"New entrant CS","2022","30-39","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Outside London","Female","185","[c]","27730","25520"
"New entrant CS","2022","30-39","Mixed","Outside London","Male","105","[c]","29170","26590"
"New entrant CS","2022","30-39","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Outside London","Female","35","[c]","29690","27230"
"New entrant CS","2022","30-39","Other ethnicity","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","London","Female","35","[c]","38130","34230"
"New entrant CS","2022","30-39","Undeclared","London","Male","45","[c]","41240","39350"
"New entrant CS","2022","30-39","Undeclared","Outside London","Female","90","[c]","29300","27370"
"New entrant CS","2022","30-39","Undeclared","Outside London","Male","100","[c]","31300","27570"
"New entrant CS","2022","30-39","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","London","Female","515","[c]","39830","34710"
"New entrant CS","2022","30-39","Unknown","London","Male","410","[c]","40300","34710"
"New entrant CS","2022","30-39","Unknown","Outside London","Female","2260","[c]","27730","24880"
"New entrant CS","2022","30-39","Unknown","Outside London","Male","1840","[c]","28720","25540"
"New entrant CS","2022","30-39","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Female","60","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Male","60","[c]","25820","23850"
"New entrant CS","2022","30-39","White","London","Female","690","[c]","41430","40020"
"New entrant CS","2022","30-39","White","London","Male","520","[c]","42590","40000"
"New entrant CS","2022","30-39","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Outside London","Female","4265","[c]","28980","26590"
"New entrant CS","2022","30-39","White","Outside London","Male","3415","[c]","29970","27230"
"New entrant CS","2022","30-39","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Unknown","Female","35","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","London","Female","145","[c]","39960","34260"
"New entrant CS","2022","40-49","Asian","London","Male","115","[c]","40370","34800"
"New entrant CS","2022","40-49","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Outside London","Female","305","[c]","29320","27570"
"New entrant CS","2022","40-49","Asian","Outside London","Male","255","[c]","31450","27570"
"New entrant CS","2022","40-49","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","London","Female","135","[c]","34380","31060"
"New entrant CS","2022","40-49","Black","London","Male","80","[c]","37520","34410"
"New entrant CS","2022","40-49","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Outside London","Female","140","[c]","27130","25750"
"New entrant CS","2022","40-49","Black","Outside London","Male","150","[c]","30230","27570"
"New entrant CS","2022","40-49","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","London","Female","35","[c]","39800","37610"
"New entrant CS","2022","40-49","Mixed","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Outside London","Female","85","[c]","29810","26750"
"New entrant CS","2022","40-49","Mixed","Outside London","Male","50","[c]","28150","27570"
"New entrant CS","2022","40-49","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Outside London","Female","55","[c]","31090","26910"
"New entrant CS","2022","40-49","Undeclared","Outside London","Male","105","[c]","35700","30280"
"New entrant CS","2022","40-49","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","London","Female","310","[c]","40020","35980"
"New entrant CS","2022","40-49","Unknown","London","Male","255","[c]","46240","37290"
"New entrant CS","2022","40-49","Unknown","Outside London","Female","1500","[c]","29520","26310"
"New entrant CS","2022","40-49","Unknown","Outside London","Male","1110","[c]","33240","26840"
"New entrant CS","2022","40-49","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Female","45","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","London","Female","425","[c]","45690","41750"
"New entrant CS","2022","40-49","White","London","Male","285","[c]","49370","43800"
"New entrant CS","2022","40-49","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Outside London","Female","3460","[c]","31040","27570"
"New entrant CS","2022","40-49","White","Outside London","Male","2175","[c]","33050","27570"
"New entrant CS","2022","40-49","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","London","Female","60","[c]","41040","31310"
"New entrant CS","2022","50-59","Asian","London","Male","50","[c]","37140","34260"
"New entrant CS","2022","50-59","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Outside London","Female","90","[c]","31090","27570"
"New entrant CS","2022","50-59","Asian","Outside London","Male","105","[c]","30380","27570"
"New entrant CS","2022","50-59","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","London","Female","140","[c]","33640","31060"
"New entrant CS","2022","50-59","Black","London","Male","75","[c]","35190","33700"
"New entrant CS","2022","50-59","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Outside London","Female","100","[c]","27990","26590"
"New entrant CS","2022","50-59","Black","Outside London","Male","90","[c]","29020","26350"
"New entrant CS","2022","50-59","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Outside London","Female","55","[c]","31900","28300"
"New entrant CS","2022","50-59","Mixed","Outside London","Male","35","[c]","34910","28740"
"New entrant CS","2022","50-59","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Outside London","Female","70","[c]","30120","24960"
"New entrant CS","2022","50-59","Undeclared","Outside London","Male","65","[c]","33860","29900"
"New entrant CS","2022","50-59","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","London","Female","205","[c]","42860","35050"
"New entrant CS","2022","50-59","Unknown","London","Male","190","[c]","45170","34630"
"New entrant CS","2022","50-59","Unknown","Outside London","Female","1225","[c]","28470","24880"
"New entrant CS","2022","50-59","Unknown","Outside London","Male","1085","[c]","31570","27230"
"New entrant CS","2022","50-59","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","Female","40","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","London","Female","250","[c]","43190","37610"
"New entrant CS","2022","50-59","White","London","Male","260","[c]","49320","40230"
"New entrant CS","2022","50-59","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Outside London","Female","2790","[c]","29330","26590"
"New entrant CS","2022","50-59","White","Outside London","Male","2120","[c]","32500","27570"
"New entrant CS","2022","50-59","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","London","Female","40","[c]","33570","32320"
"New entrant CS","2022","60-64","Black","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
