"Status","Year","Disability","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Operational Delivery","Outer London - South","SCS level","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Delivery","Outer London - South","SEO/HEO","1020","990","39100","37290"
"In post","2022","Declared non-disabled","Operational Delivery","Outer London - South","Unknown","185","175","33630","32530"
"In post","2022","Declared non-disabled","Operational Delivery","Outer London - West and North West","AA/AO","1010","895","26210","25110"
"In post","2022","Declared non-disabled","Operational Delivery","Outer London - West and North West","EO","2230","2045","30250","30410"
"In post","2022","Declared non-disabled","Operational Delivery","Outer London - West and North West","G6/G7","90","90","56980","55860"
"In post","2022","Declared non-disabled","Operational Delivery","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Delivery","Outer London - West and North West","SEO/HEO","760","725","37420","35930"
"In post","2022","Declared non-disabled","Operational Delivery","Outer London - West and North West","Unknown","250","240","32930","32090"
"In post","2022","Declared non-disabled","Operational Delivery","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Delivery","Overseas","EO","80","80","27360","27370"
"In post","2022","Declared non-disabled","Operational Delivery","Overseas","G6/G7","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Delivery","Overseas","SEO/HEO","75","75","57290","59180"
"In post","2022","Declared non-disabled","Operational Delivery","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Delivery","Shropshire and Staffordshire","AA/AO","1670","1525","23630","21860"
"In post","2022","Declared non-disabled","Operational Delivery","Shropshire and Staffordshire","EO","1105","1010","28040","27570"
"In post","2022","Declared non-disabled","Operational Delivery","Shropshire and Staffordshire","G6/G7","60","60","61550","55860"
"In post","2022","Declared non-disabled","Operational Delivery","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Delivery","Shropshire and Staffordshire","SEO/HEO","445","425","37970","36480"
"In post","2022","Declared non-disabled","Operational Delivery","Shropshire and Staffordshire","Unknown","335","305","29990","28200"
"In post","2022","Declared non-disabled","Operational Delivery","South Yorkshire","AA/AO","1705","1490","22520","21680"
"In post","2022","Declared non-disabled","Operational Delivery","South Yorkshire","EO","1530","1360","26880","27570"
"In post","2022","Declared non-disabled","Operational Delivery","South Yorkshire","G6/G7","145","140","55420","52070"
"In post","2022","Declared non-disabled","Operational Delivery","South Yorkshire","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Delivery","South Yorkshire","SEO/HEO","695","655","34850","33310"
"In post","2022","Declared non-disabled","Operational Delivery","South Yorkshire","Unknown","320","290","29430","28200"
"In post","2022","Declared non-disabled","Operational Delivery","Southern Scotland","AA/AO","775","660","21650","21250"
"In post","2022","Declared non-disabled","Operational Delivery","Southern Scotland","EO","715","630","27320","27570"
"In post","2022","Declared non-disabled","Operational Delivery","Southern Scotland","G6/G7","45","45","54370","54160"
"In post","2022","Declared non-disabled","Operational Delivery","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Delivery","Southern Scotland","SEO/HEO","305","285","35050","33400"
"In post","2022","Declared non-disabled","Operational Delivery","Surrey, East and West Sussex","AA/AO","1685","1540","25280","22610"
"In post","2022","Declared non-disabled","Operational Delivery","Surrey, East and West Sussex","EO","1625","1440","28370","27570"
"In post","2022","Declared non-disabled","Operational Delivery","Surrey, East and West Sussex","G6/G7","90","90","60980","58810"
"In post","2022","Declared non-disabled","Operational Delivery","Surrey, East and West Sussex","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Delivery","Surrey, East and West Sussex","SEO/HEO","575","545","37590","35900"
"In post","2022","Declared non-disabled","Operational Delivery","Surrey, East and West Sussex","Unknown","375","335","31100","30210"
"In post","2022","Declared non-disabled","Operational Delivery","Tees Valley and Durham","AA/AO","2760","2440","23370","21680"
"In post","2022","Declared non-disabled","Operational Delivery","Tees Valley and Durham","EO","1380","1245","27650","27570"
"In post","2022","Declared non-disabled","Operational Delivery","Tees Valley and Durham","G6/G7","100","100","56830","52050"
"In post","2022","Declared non-disabled","Operational Delivery","Tees Valley and Durham","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Delivery","Tees Valley and Durham","SEO/HEO","635","595","36610","35310"
"In post","2022","Declared non-disabled","Operational Delivery","Tees Valley and Durham","Unknown","400","380","29610","28200"
"In post","2022","Declared non-disabled","Operational Delivery","Unknown","AA/AO","70","65","21630","21260"
"In post","2022","Declared non-disabled","Operational Delivery","Unknown","EO","225","210","28730","27570"
"In post","2022","Declared non-disabled","Operational Delivery","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Delivery","Unknown","SEO/HEO","50","50","38350","36600"
"In post","2022","Declared non-disabled","Operational Delivery","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Delivery","West Central Scotland","AA/AO","2535","2185","21330","21260"
"In post","2022","Declared non-disabled","Operational Delivery","West Central Scotland","EO","1940","1755","27090","27570"
"In post","2022","Declared non-disabled","Operational Delivery","West Central Scotland","G6/G7","130","120","57210","55210"
"In post","2022","Declared non-disabled","Operational Delivery","West Central Scotland","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Delivery","West Central Scotland","SEO/HEO","930","890","35130","33370"
"In post","2022","Declared non-disabled","Operational Delivery","West Central Scotland","Unknown","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Delivery","West Midlands","AA/AO","3015","2640","21500","21260"
"In post","2022","Declared non-disabled","Operational Delivery","West Midlands","EO","3120","2850","27100","27570"
"In post","2022","Declared non-disabled","Operational Delivery","West Midlands","G6/G7","340","335","55260","51840"
"In post","2022","Declared non-disabled","Operational Delivery","West Midlands","SCS level","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Delivery","West Midlands","SEO/HEO","1310","1250","35190","33400"
"In post","2022","Declared non-disabled","Operational Delivery","West Midlands","Unknown","705","660","29240","28200"
"In post","2022","Declared non-disabled","Operational Delivery","West Wales and The Valleys","AA/AO","4295","3705","21350","21840"
"In post","2022","Declared non-disabled","Operational Delivery","West Wales and The Valleys","EO","2445","2240","27390","27570"
"In post","2022","Declared non-disabled","Operational Delivery","West Wales and The Valleys","G6/G7","160","155","60060","61440"
"In post","2022","Declared non-disabled","Operational Delivery","West Wales and The Valleys","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Delivery","West Wales and The Valleys","SEO/HEO","915","860","37110","35900"
"In post","2022","Declared non-disabled","Operational Delivery","West Wales and The Valleys","Unknown","505","480","29880","28200"
"In post","2022","Declared non-disabled","Operational Delivery","West Yorkshire","AA/AO","2510","2240","22870","21260"
"In post","2022","Declared non-disabled","Operational Delivery","West Yorkshire","EO","2520","2320","27520","27570"
"In post","2022","Declared non-disabled","Operational Delivery","West Yorkshire","G6/G7","235","230","57710","55210"
"In post","2022","Declared non-disabled","Operational Delivery","West Yorkshire","SCS level","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Delivery","West Yorkshire","SEO/HEO","1230","1175","35940","33370"
"In post","2022","Declared non-disabled","Operational Delivery","West Yorkshire","Unknown","540","505","30160","28200"
"In post","2022","Declared non-disabled","Operational Research","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","East Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","40","40","53490","49830"
"In post","2022","Declared non-disabled","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","35","35","36360","38070"
"In post","2022","Declared non-disabled","Operational Research","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Greater Manchester","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Greater Manchester","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Hampshire and Isle of Wight","AA/AO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Hampshire and Isle of Wight","G6/G7","215","200","51410","47060"
"In post","2022","Declared non-disabled","Operational Research","Hampshire and Isle of Wight","SEO/HEO","180","175","35360","38070"
"In post","2022","Declared non-disabled","Operational Research","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Inner London - East","G6/G7","30","30","62950","61290"
"In post","2022","Declared non-disabled","Operational Research","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Inner London - East","SEO/HEO","35","35","38790","37930"
"In post","2022","Declared non-disabled","Operational Research","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Inner London - West","G6/G7","65","60","63140","61400"
"In post","2022","Declared non-disabled","Operational Research","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Operational Research","Inner London - West","SEO/HEO","55","55","40940","38110"
"In post","2022","Declared non-disabled","Operational Research","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
