"Status","Year","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Heterosexual / straight","35","[c]","41860","35820"
"Leaver Dept.","2022","Declared disabled","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Geography","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Heterosexual / straight","45","[c]","41890","36500"
"Leaver Dept.","2022","Declared disabled","Human Resources","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","International Trade","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Medicine","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Heterosexual / straight","525","[c]","31000","27570"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","LGBO","105","[c]","29090","27570"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Undeclared","75","[c]","31930","27570"
"Leaver Dept.","2022","Declared disabled","Operational Delivery","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Heterosexual / straight","60","[c]","31370","27570"
"Leaver Dept.","2022","Declared disabled","Other","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Heterosexual / straight","130","[c]","44170","39600"
"Leaver Dept.","2022","Declared disabled","Policy","LGBO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Policy","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Heterosexual / straight","45","[c]","38950","36210"
"Leaver Dept.","2022","Declared disabled","Project Delivery","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","Heterosexual / straight","110","[c]","35220","32330"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Heterosexual / straight","155","[c]","39690","33300"
"Leaver Dept.","2022","Declared disabled","Unknown","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","125","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Heterosexual / straight","200","[c]","39780","37400"
"Leaver Dept.","2022","Declared non-disabled","Commercial","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Commercial","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Heterosexual / straight","180","[c]","42660","37420"
"Leaver Dept.","2022","Declared non-disabled","Communications","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Heterosexual / straight","55","[c]","31610","27570"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data and Technology","Heterosexual / straight","340","[c]","42340","38500"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data and Technology","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data and Technology","Undeclared","40","[c]","44430","40130"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data and Technology","Unknown","30","[c]","41820","38710"
"Leaver Dept.","2022","Declared non-disabled","Economics","Heterosexual / straight","90","[c]","47720","40050"
"Leaver Dept.","2022","Declared non-disabled","Economics","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Economics","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Heterosexual / straight","285","[c]","42190","38150"
"Leaver Dept.","2022","Declared non-disabled","Finance","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Geography","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Heterosexual / straight","350","[c]","39360","33280"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","Heterosexual / straight","55","[c]","33460","29250"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","Heterosexual / straight","170","[c]","44650","42370"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Heterosexual / straight","45","[c]","58510","58310"
"Leaver Dept.","2022","Declared non-disabled","Legal","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Medicine","Heterosexual / straight","205","[c]","79790","87100"
"Leaver Dept.","2022","Declared non-disabled","Medicine","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Medicine","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Medicine","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Heterosexual / straight","4910","[c]","32120","27570"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","LGBO","330","[c]","32820","27570"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Undeclared","390","[c]","33250","28590"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Unknown","285","[c]","34410","27570"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","Heterosexual / straight","445","[c]","30520","27570"
"Leaver Dept.","2022","Declared non-disabled","Other","LGBO","35","[c]","31430","27570"
"Leaver Dept.","2022","Declared non-disabled","Other","Undeclared","40","[c]","33250","27570"
"Leaver Dept.","2022","Declared non-disabled","Other","Unknown","45","[c]","32570","27570"
"Leaver Dept.","2022","Declared non-disabled","Planning","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning Inspectors","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Policy","Heterosexual / straight","1075","[c]","46270","40940"
"Leaver Dept.","2022","Declared non-disabled","Policy","LGBO","135","[c]","45320","40490"
"Leaver Dept.","2022","Declared non-disabled","Policy","Undeclared","85","[c]","45160","41970"
"Leaver Dept.","2022","Declared non-disabled","Policy","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Heterosexual / straight","300","[c]","40620","37460"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Heterosexual / straight","60","[c]","43290","39970"
"Leaver Dept.","2022","Declared non-disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Psychology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Heterosexual / straight","1145","[c]","37450","33730"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","LGBO","85","[c]","36030","32650"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Undeclared","100","[c]","36490","35610"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Unknown","30","[c]","43450","38260"
"Leaver Dept.","2022","Declared non-disabled","Security","Heterosexual / straight","50","[c]","37870","35290"
"Leaver Dept.","2022","Declared non-disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Heterosexual / straight","60","[c]","43940","42980"
"Leaver Dept.","2022","Declared non-disabled","Statistics","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Heterosexual / straight","1030","[c]","45320","40580"
"Leaver Dept.","2022","Declared non-disabled","Unknown","LGBO","100","[c]","41780","35060"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Undeclared","80","[c]","41400","34550"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","895","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","Unknown","[c]","[c]","[c]","[c]"
