"Status","Year","Disability","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","Finance","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Public Health England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Public Health England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Wilton Park","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","Wilton Park","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Grants Management","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Grants Management","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Grants Management","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Grants Management","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Companies House","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Companies House","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","FCDO Services","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","HM Prison and Probation Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","HM Prison and Probation Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Met Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Met Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Ministry of Defence (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Public Health England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Public Health England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","UK Health Security Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","UK Health Security Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","HM Prison and Probation Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","HM Prison and Probation Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Companies House","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Companies House","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","FCDO Services","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Government Legal Department","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Met Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Met Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Public Health England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Public Health England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
