"Status","Year","Age","Ethnicity","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Black","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Inner London - East","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Inner London - East","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Inner London - West","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Inner London - West","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Outer London - South","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Outer London - West and North West","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","West Midlands","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Black","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Mixed","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
