"Status","Year","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Analysis","Department for Education","London","20","[c]","48970","45540"
"Leaver Dept.","2022","Analysis","Department for Education","Outside London","15","[c]","44530","42220"
"Leaver Dept.","2022","Analysis","Department for Environment, Food and Rural Affairs","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for International Trade","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Levelling Up, Housing and Communities","London","45","[c]","43880","42980"
"Leaver Dept.","2022","Analysis","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department for Work and Pensions","London","15","[c]","42460","37380"
"Leaver Dept.","2022","Analysis","Department for Work and Pensions","Outside London","15","[c]","44650","47200"
"Leaver Dept.","2022","Analysis","Department of Health and Social Care","London","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department of Health and Social Care","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Department of Health and Social Care","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Food Standards Agency","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HM Treasury","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Ministry of Defence","London","15","[c]","44620","47000"
"Leaver Dept.","2022","Analysis","Ministry of Defence","Outside London","20","[c]","39660","38070"
"Leaver Dept.","2022","Analysis","Office for Standards in Education, Children's Services and Skills","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","London","25","[c]","39460","33570"
"Leaver Dept.","2022","Analysis","UK Statistics Authority","Outside London","60","[c]","33530","30210"
"Leaver Dept.","2022","Analysis","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Cabinet Office","London","30","[c]","50860","54700"
"Leaver Dept.","2022","Commercial","Cabinet Office","Outside London","30","[c]","44720","41480"
"Leaver Dept.","2022","Commercial","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Education","Outside London","15","[c]","37900","36780"
"Leaver Dept.","2022","Commercial","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department for Transport","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care","London","115","[c]","49440","52860"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care","Outside London","100","[c]","45600","40470"
"Leaver Dept.","2022","Commercial","Department of Health and Social Care","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Foreign, Commonwealth and Development Office","Outside London","10","[c]","37650","33930"
"Leaver Dept.","2022","Commercial","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Ministry of Defence","Outside London","60","[c]","37980","38000"
"Leaver Dept.","2022","Commercial","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Export Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Attorney General's Departments","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cabinet Office","London","60","[c]","44250","39810"
"Leaver Dept.","2022","Communications","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Business, Energy and Industrial Strategy","London","20","[c]","46840","40220"
"Leaver Dept.","2022","Communications","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Education","London","10","[c]","33840","33220"
"Leaver Dept.","2022","Communications","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Environment, Food and Rural Affairs","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for International Trade","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Work and Pensions","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Department for Work and Pensions","Outside London","10","[c]","39660","38120"
"Leaver Dept.","2022","Communications","Department of Health and Social Care","London","140","[c]","45630","40740"
"Leaver Dept.","2022","Communications","Department of Health and Social Care","Outside London","55","[c]","39600","37510"
"Leaver Dept.","2022","Communications","Department of Health and Social Care","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HM Treasury","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Ministry of Defence","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Ministry of Defence","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","UK Statistics Authority","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Attorney General's Departments","London","15","[c]","39490","40270"
"Leaver Dept.","2022","Counter Fraud","Cabinet Office","London","10","[c]","38310","32000"
"Leaver Dept.","2022","Counter Fraud","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","31090","25560"
"Leaver Dept.","2022","Counter Fraud","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Department for Transport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Department for Work and Pensions","London","15","[c]","29280","31060"
"Leaver Dept.","2022","Counter Fraud","Department for Work and Pensions","Outside London","80","[c]","27940","27570"
"Leaver Dept.","2022","Counter Fraud","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Department for Work and Pensions","Outside London","55","[c]","23190","21260"
"Leaver Dept.","2022","Debt","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Attorney General's Departments","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office","London","50","[c]","48170","54700"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Charity Commission","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","15","[c]","47490","40050"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","30","[c]","40180","36630"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Education","London","20","[c]","50200","49730"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Education","Outside London","55","[c]","40260","36960"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for International Trade","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Transport","Outside London","20","[c]","37960","31780"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Transport","Unknown","25","[c]","33950","30730"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","London","15","[c]","46790","40270"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","Outside London","100","[c]","40510","36280"
"Leaver Dept.","2022","Digital, Data & Technology","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","London","145","[c]","45900","40850"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","Outside London","95","[c]","41550","36330"
"Leaver Dept.","2022","Digital, Data & Technology","Department of Health and Social Care","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","15","[c]","37090","38500"
"Leaver Dept.","2022","Digital, Data & Technology","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Ministry of Defence","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Ministry of Defence","Outside London","35","[c]","31350","28910"
"Leaver Dept.","2022","Digital, Data & Technology","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","UK Statistics Authority","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","UK Statistics Authority","Outside London","20","[c]","38220","36840"
"Leaver Dept.","2022","Digital, Data & Technology","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Attorney General's Departments","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Cabinet Office","London","15","[c]","47410","41820"
"Leaver Dept.","2022","Finance","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Education","London","15","[c]","47610","53760"
"Leaver Dept.","2022","Finance","Department for Education","Outside London","25","[c]","40160","37030"
"Leaver Dept.","2022","Finance","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Levelling Up, Housing and Communities","London","10","[c]","54370","53130"
"Leaver Dept.","2022","Finance","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Transport","Outside London","15","[c]","32760","31040"
"Leaver Dept.","2022","Finance","Department for Transport","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department for Work and Pensions","London","15","[c]","42690","39960"
"Leaver Dept.","2022","Finance","Department for Work and Pensions","Outside London","80","[c]","36560","35310"
"Leaver Dept.","2022","Finance","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Department of Health and Social Care","London","95","[c]","42930","40690"
"Leaver Dept.","2022","Finance","Department of Health and Social Care","Outside London","135","[c]","39750","36820"
"Leaver Dept.","2022","Finance","Department of Health and Social Care","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Foreign, Commonwealth and Development Office","Outside London","10","[c]","38360","33930"
"Leaver Dept.","2022","Finance","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","HM Treasury","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Ministry of Defence","London","15","[c]","56510","45200"
"Leaver Dept.","2022","Finance","Ministry of Defence","Outside London","25","[c]","41350","38150"
"Leaver Dept.","2022","Finance","Ministry of Justice","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Ministry of Justice","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","60","[c]","24620","21300"
"Leaver Dept.","2022","Human Resources","Attorney General's Departments","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Attorney General's Departments","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Cabinet Office","London","70","[c]","47310","40600"
"Leaver Dept.","2022","Human Resources","Cabinet Office","Outside London","60","[c]","30200","28330"
"Leaver Dept.","2022","Human Resources","Cabinet Office","Unknown","15","[c]","35460","33180"
"Leaver Dept.","2022","Human Resources","Charity Commission","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Education","Outside London","15","[c]","32960","30170"
"Leaver Dept.","2022","Human Resources","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for International Trade","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Levelling Up, Housing and Communities","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department for Transport","Outside London","20","[c]","36790","33350"
"Leaver Dept.","2022","Human Resources","Department for Transport","Unknown","10","[c]","34250","31850"
"Leaver Dept.","2022","Human Resources","Department for Work and Pensions","London","20","[c]","37530","31070"
"Leaver Dept.","2022","Human Resources","Department for Work and Pensions","Outside London","80","[c]","29950","27570"
"Leaver Dept.","2022","Human Resources","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Department of Health and Social Care","London","170","[c]","40460","32650"
"Leaver Dept.","2022","Human Resources","Department of Health and Social Care","Outside London","65","[c]","48120","41030"
"Leaver Dept.","2022","Human Resources","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Foreign, Commonwealth and Development Office","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","HM Treasury","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Ministry of Defence","London","15","[c]","46100","37640"
"Leaver Dept.","2022","Human Resources","Ministry of Defence","Outside London","45","[c]","30030","23240"
"Leaver Dept.","2022","Human Resources","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","National Crime Agency","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","UK Statistics Authority","Outside London","10","[c]","38880","36840"
"Leaver Dept.","2022","Human Resources","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Attorney General's Departments","London","145","[c]","46670","51250"
"Leaver Dept.","2022","Legal","Attorney General's Departments","Outside London","45","[c]","27080","25480"
"Leaver Dept.","2022","Legal","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
