"Status","Year","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Transport","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Lincolnshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Liverpool","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Mid Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Mid Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North and North East Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Nottingham","30","[c]","36020","33710"
"Leaver CS","2022","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Redbridge and Waltham Forest","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Sheffield","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South Hampshire","20","[c]","28510","26590"
"Leaver CS","2022","Department for Transport","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","South West Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Southampton","80","[c]","38580","31040"
"Leaver CS","2022","Department for Transport","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Staffordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Swansea","20","[c]","30920","28760"
"Leaver CS","2022","Department for Transport","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Tyneside","30","[c]","26110","21840"
"Leaver CS","2022","Department for Transport","Unknown","420","[c]","24530","21840"
"Leaver CS","2022","Department for Transport","Wakefield","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Warwickshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Surrey","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Westminster","205","[c]","45410","42890"
"Leaver CS","2022","Department for Transport","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Aberdeen City and Aberdeenshire","30","[c]","35910","27570"
"Leaver CS","2022","Department for Work and Pensions","Angus and Dundee City","70","[c]","23420","21260"
"Leaver CS","2022","Department for Work and Pensions","Barking & Dagenham and Havering","45","[c]","30200","31060"
"Leaver CS","2022","Department for Work and Pensions","Barnet","40","[c]","30440","31060"
"Leaver CS","2022","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","125","[c]","24320","21260"
"Leaver CS","2022","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","45","[c]","26400","27570"
"Leaver CS","2022","Department for Work and Pensions","Bedford","35","[c]","30030","27570"
"Leaver CS","2022","Department for Work and Pensions","Berkshire","65","[c]","29020","29290"
"Leaver CS","2022","Department for Work and Pensions","Bexley and Greenwich","45","[c]","30550","31060"
"Leaver CS","2022","Department for Work and Pensions","Birmingham","160","[c]","27820","27570"
"Leaver CS","2022","Department for Work and Pensions","Blackburn with Darwen","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Blackpool","405","[c]","26220","21260"
"Leaver CS","2022","Department for Work and Pensions","Bournemouth, Christchurch and Poole","25","[c]","27500","27570"
"Leaver CS","2022","Department for Work and Pensions","Bradford","85","[c]","25720","27570"
"Leaver CS","2022","Department for Work and Pensions","Breckland and South Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Brent","50","[c]","31010","31060"
"Leaver CS","2022","Department for Work and Pensions","Bridgend and Neath Port Talbot","30","[c]","23610","21260"
"Leaver CS","2022","Department for Work and Pensions","Brighton and Hove","30","[c]","27600","27570"
"Leaver CS","2022","Department for Work and Pensions","Bristol, City of","85","[c]","25880","27570"
"Leaver CS","2022","Department for Work and Pensions","Bromley","35","[c]","30360","31060"
"Leaver CS","2022","Department for Work and Pensions","Buckinghamshire","30","[c]","28370","27570"
"Leaver CS","2022","Department for Work and Pensions","Caithness and Sutherland, and Ross and Cromarty","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Calderdale and Kirklees","80","[c]","28030","27570"
"Leaver CS","2022","Department for Work and Pensions","Cambridgeshire CC","45","[c]","27560","27570"
"Leaver CS","2022","Department for Work and Pensions","Camden and City of London","15","[c]","30550","31060"
"Leaver CS","2022","Department for Work and Pensions","Cardiff and Vale of Glamorgan","65","[c]","29120","27570"
"Leaver CS","2022","Department for Work and Pensions","Central Bedfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Central Hampshire","15","[c]","28940","27570"
"Leaver CS","2022","Department for Work and Pensions","Central Valleys","70","[c]","25790","27570"
"Leaver CS","2022","Department for Work and Pensions","Cheshire East","20","[c]","27810","27570"
"Leaver CS","2022","Department for Work and Pensions","Cheshire West and Chester","35","[c]","24310","21260"
"Leaver CS","2022","Department for Work and Pensions","Chorley and West Lancashire","10","[c]","28320","27570"
"Leaver CS","2022","Department for Work and Pensions","City of Edinburgh","45","[c]","30210","27570"
"Leaver CS","2022","Department for Work and Pensions","Clackmannanshire and Fife","70","[c]","24710","24410"
"Leaver CS","2022","Department for Work and Pensions","Conwy and Denbighshire","15","[c]","26940","27570"
"Leaver CS","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","90","[c]","24160","21260"
"Leaver CS","2022","Department for Work and Pensions","Coventry","40","[c]","26170","27570"
"Leaver CS","2022","Department for Work and Pensions","Croydon","40","[c]","29680","31060"
"Leaver CS","2022","Department for Work and Pensions","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Derby","70","[c]","25050","24410"
"Leaver CS","2022","Department for Work and Pensions","Devon CC","120","[c]","24640","21260"
"Leaver CS","2022","Department for Work and Pensions","Dorset","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Dudley","75","[c]","23240","21260"
"Leaver CS","2022","Department for Work and Pensions","Dumfries and Galloway","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Durham","60","[c]","26300","24350"
"Leaver CS","2022","Department for Work and Pensions","Ealing","45","[c]","31220","31060"
"Leaver CS","2022","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","40","[c]","25040","26120"
"Leaver CS","2022","Department for Work and Pensions","East Cumbria","10","[c]","27800","27570"
"Leaver CS","2022","Department for Work and Pensions","East Derbyshire","40","[c]","25370","27570"
"Leaver CS","2022","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","35","[c]","24040","21260"
"Leaver CS","2022","Department for Work and Pensions","East Kent","70","[c]","27030","24520"
"Leaver CS","2022","Department for Work and Pensions","East Lancashire","20","[c]","25360","27570"
"Leaver CS","2022","Department for Work and Pensions","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","East Merseyside","40","[c]","26160","27570"
"Leaver CS","2022","Department for Work and Pensions","East Riding of Yorkshire","10","[c]","26980","27570"
"Leaver CS","2022","Department for Work and Pensions","East Surrey","20","[c]","32340","29290"
"Leaver CS","2022","Department for Work and Pensions","East Sussex CC","125","[c]","23690","21260"
"Leaver CS","2022","Department for Work and Pensions","Enfield","30","[c]","30640","31060"
"Leaver CS","2022","Department for Work and Pensions","Essex Haven Gateway","40","[c]","30060","29290"
"Leaver CS","2022","Department for Work and Pensions","Essex Thames Gateway","75","[c]","27530","29170"
"Leaver CS","2022","Department for Work and Pensions","Falkirk","80","[c]","22790","21260"
"Leaver CS","2022","Department for Work and Pensions","Flintshire and Wrexham","65","[c]","23870","21260"
"Leaver CS","2022","Department for Work and Pensions","Glasgow City","190","[c]","25110","21260"
"Leaver CS","2022","Department for Work and Pensions","Gloucestershire CC","40","[c]","27750","27570"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester North East","60","[c]","27870","27570"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester North West","100","[c]","24210","21260"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester South East","105","[c]","23580","21260"
"Leaver CS","2022","Department for Work and Pensions","Greater Manchester South West","50","[c]","25410","27570"
"Leaver CS","2022","Department for Work and Pensions","Gwent Valleys","30","[c]","26200","27570"
"Leaver CS","2022","Department for Work and Pensions","Gwynedd","25","[c]","21200","21260"
"Leaver CS","2022","Department for Work and Pensions","Hackney and Newham","75","[c]","30270","31060"
"Leaver CS","2022","Department for Work and Pensions","Haringey and Islington","50","[c]","30700","31060"
"Leaver CS","2022","Department for Work and Pensions","Harrow and Hillingdon","55","[c]","30810","31060"
"Leaver CS","2022","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","50","[c]","25130","21260"
"Leaver CS","2022","Department for Work and Pensions","Heart of Essex","30","[c]","29830","29290"
"Leaver CS","2022","Department for Work and Pensions","Herefordshire, County of","15","[c]","27570","27570"
"Leaver CS","2022","Department for Work and Pensions","Hertfordshire CC","85","[c]","28500","29290"
"Leaver CS","2022","Department for Work and Pensions","Hounslow and Richmond upon Thames","35","[c]","29730","31060"
"Leaver CS","2022","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","30","[c]","25050","26120"
"Leaver CS","2022","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","30","[c]","25320","27570"
"Leaver CS","2022","Department for Work and Pensions","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Isle of Wight","20","[c]","25590","27570"
"Leaver CS","2022","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","30","[c]","30130","31060"
"Leaver CS","2022","Department for Work and Pensions","Kent Thames Gateway","30","[c]","29320","29290"
"Leaver CS","2022","Department for Work and Pensions","Kingston upon Hull, City of","55","[c]","24760","27570"
"Leaver CS","2022","Department for Work and Pensions","Lambeth","65","[c]","30320","31060"
"Leaver CS","2022","Department for Work and Pensions","Lancaster and Wyre","30","[c]","24240","21260"
"Leaver CS","2022","Department for Work and Pensions","Leeds","265","[c]","31350","27570"
"Leaver CS","2022","Department for Work and Pensions","Leicester","100","[c]","23950","21260"
"Leaver CS","2022","Department for Work and Pensions","Leicestershire CC and Rutland","15","[c]","26530","27570"
"Leaver CS","2022","Department for Work and Pensions","Lewisham and Southwark","55","[c]","30250","31060"
"Leaver CS","2022","Department for Work and Pensions","Lincolnshire CC","50","[c]","25930","27570"
"Leaver CS","2022","Department for Work and Pensions","Liverpool","70","[c]","26710","27570"
"Leaver CS","2022","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Luton","20","[c]","26290","27570"
"Leaver CS","2022","Department for Work and Pensions","Manchester","180","[c]","33420","27570"
"Leaver CS","2022","Department for Work and Pensions","Medway","25","[c]","29660","29290"
"Leaver CS","2022","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","45","[c]","31260","31060"
"Leaver CS","2022","Department for Work and Pensions","Mid Kent","20","[c]","31650","29290"
"Leaver CS","2022","Department for Work and Pensions","Mid Lancashire","120","[c]","22830","21260"
"Leaver CS","2022","Department for Work and Pensions","Milton Keynes","40","[c]","26300","27570"
"Leaver CS","2022","Department for Work and Pensions","Monmouthshire and Newport","25","[c]","26260","27570"
"Leaver CS","2022","Department for Work and Pensions","Na h-Eileanan Siar","20","[c]","22580","21260"
"Leaver CS","2022","Department for Work and Pensions","North and North East Lincolnshire","35","[c]","25760","27570"
"Leaver CS","2022","Department for Work and Pensions","North and West Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Hampshire","30","[c]","28820","27570"
"Leaver CS","2022","Department for Work and Pensions","North Lanarkshire","55","[c]","23530","21260"
"Leaver CS","2022","Department for Work and Pensions","North Northamptonshire","55","[c]","23820","21260"
"Leaver CS","2022","Department for Work and Pensions","North Nottinghamshire","30","[c]","26790","27570"
"Leaver CS","2022","Department for Work and Pensions","North Yorkshire CC","25","[c]","27230","27570"
"Leaver CS","2022","Department for Work and Pensions","Northumberland","20","[c]","27520","27570"
"Leaver CS","2022","Department for Work and Pensions","Norwich and East Norfolk","45","[c]","25590","27570"
"Leaver CS","2022","Department for Work and Pensions","Nottingham","70","[c]","25130","27570"
"Leaver CS","2022","Department for Work and Pensions","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Oxfordshire CC","35","[c]","28170","27570"
"Leaver CS","2022","Department for Work and Pensions","Perth and Kinross, and Stirling","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Peterborough","35","[c]","26350","27570"
"Leaver CS","2022","Department for Work and Pensions","Plymouth","15","[c]","29710","27570"
"Leaver CS","2022","Department for Work and Pensions","Portsmouth","40","[c]","25000","27570"
"Leaver CS","2022","Department for Work and Pensions","Powys","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Redbridge and Waltham Forest","75","[c]","29200","31060"
"Leaver CS","2022","Department for Work and Pensions","Sandwell","25","[c]","25800","27570"
"Leaver CS","2022","Department for Work and Pensions","Scottish Borders","10","[c]","27840","27570"
"Leaver CS","2022","Department for Work and Pensions","Sefton","140","[c]","31860","27570"
"Leaver CS","2022","Department for Work and Pensions","Sheffield","155","[c]","29480","27570"
"Leaver CS","2022","Department for Work and Pensions","Shropshire","15","[c]","27060","27570"
"Leaver CS","2022","Department for Work and Pensions","Solihull","25","[c]","26600","27570"
"Leaver CS","2022","Department for Work and Pensions","Somerset CC","40","[c]","24660","25410"
"Leaver CS","2022","Department for Work and Pensions","South and West Derbyshire","55","[c]","32780","27570"
"Leaver CS","2022","Department for Work and Pensions","South Ayrshire","25","[c]","27210","27570"
"Leaver CS","2022","Department for Work and Pensions","South Hampshire","30","[c]","27670","27570"
"Leaver CS","2022","Department for Work and Pensions","South Lanarkshire","20","[c]","26980","27570"
"Leaver CS","2022","Department for Work and Pensions","South Nottinghamshire","10","[c]","32410","28280"
"Leaver CS","2022","Department for Work and Pensions","South Teesside","45","[c]","24380","21260"
"Leaver CS","2022","Department for Work and Pensions","South West Wales","45","[c]","25620","21260"
"Leaver CS","2022","Department for Work and Pensions","Southampton","30","[c]","26730","27570"
"Leaver CS","2022","Department for Work and Pensions","Southend-on-Sea","30","[c]","28980","29290"
"Leaver CS","2022","Department for Work and Pensions","Staffordshire CC","50","[c]","26380","27570"
"Leaver CS","2022","Department for Work and Pensions","Stoke-on-Trent","50","[c]","24810","26840"
"Leaver CS","2022","Department for Work and Pensions","Suffolk CC","105","[c]","24580","27570"
"Leaver CS","2022","Department for Work and Pensions","Sunderland","115","[c]","25470","27570"
"Leaver CS","2022","Department for Work and Pensions","Swansea","45","[c]","22900","21260"
"Leaver CS","2022","Department for Work and Pensions","Swindon","25","[c]","27670","27570"
"Leaver CS","2022","Department for Work and Pensions","Telford and Wrekin","35","[c]","26690","27570"
"Leaver CS","2022","Department for Work and Pensions","Thurrock","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Torbay","20","[c]","23520","21260"
"Leaver CS","2022","Department for Work and Pensions","Tower Hamlets","45","[c]","34800","31060"
"Leaver CS","2022","Department for Work and Pensions","Tyneside","590","[c]","26340","21260"
"Leaver CS","2022","Department for Work and Pensions","Unknown","85","[c]","30280","27570"
"Leaver CS","2022","Department for Work and Pensions","Wakefield","30","[c]","26880","27570"
"Leaver CS","2022","Department for Work and Pensions","Walsall","30","[c]","24110","21260"
"Leaver CS","2022","Department for Work and Pensions","Wandsworth","20","[c]","28750","31060"
"Leaver CS","2022","Department for Work and Pensions","Warrington","30","[c]","27820","27570"
"Leaver CS","2022","Department for Work and Pensions","Warwickshire CC","65","[c]","25030","27570"
"Leaver CS","2022","Department for Work and Pensions","West Cumbria","20","[c]","27970","27570"
"Leaver CS","2022","Department for Work and Pensions","West Essex","15","[c]","29290","29290"
"Leaver CS","2022","Department for Work and Pensions","West Kent","15","[c]","29830","29290"
"Leaver CS","2022","Department for Work and Pensions","West Lothian","35","[c]","22890","21260"
"Leaver CS","2022","Department for Work and Pensions","West Northamptonshire","40","[c]","27820","27570"
"Leaver CS","2022","Department for Work and Pensions","West Surrey","40","[c]","30130","29290"
"Leaver CS","2022","Department for Work and Pensions","West Sussex (North East)","35","[c]","27420","27570"
"Leaver CS","2022","Department for Work and Pensions","West Sussex (South West)","40","[c]","26200","27570"
"Leaver CS","2022","Department for Work and Pensions","Westminster","190","[c]","41020","36650"
"Leaver CS","2022","Department for Work and Pensions","Wiltshire","30","[c]","26920","27570"
"Leaver CS","2022","Department for Work and Pensions","Wirral","125","[c]","23900","21260"
"Leaver CS","2022","Department for Work and Pensions","Wolverhampton","35","[c]","25110","27570"
"Leaver CS","2022","Department for Work and Pensions","Worcestershire CC","45","[c]","25700","27570"
"Leaver CS","2022","Department for Work and Pensions","York","35","[c]","31450","27570"
"Leaver CS","2022","Department of Health and Social Care","Barnet","140","[c]","37820","32330"
"Leaver CS","2022","Department of Health and Social Care","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Birmingham","125","[c]","43070","37190"
"Leaver CS","2022","Department of Health and Social Care","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Bristol, City of","65","[c]","43520","36690"
"Leaver CS","2022","Department of Health and Social Care","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Cambridgeshire CC","130","[c]","41950","37460"
"Leaver CS","2022","Department of Health and Social Care","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East Surrey","40","[c]","49940","45840"
"Leaver CS","2022","Department of Health and Social Care","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Gloucestershire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Heart of Essex","30","[c]","47800","40060"
"Leaver CS","2022","Department of Health and Social Care","Hertfordshire CC","55","[c]","40270","33090"
"Leaver CS","2022","Department of Health and Social Care","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Lambeth","640","[c]","43310","38200"
"Leaver CS","2022","Department of Health and Social Care","Leeds","370","[c]","33620","29250"
"Leaver CS","2022","Department of Health and Social Care","Leicestershire CC and Rutland","35","[c]","56130","45840"
"Leaver CS","2022","Department of Health and Social Care","Lewisham and Southwark","195","[c]","49080","47130"
"Leaver CS","2022","Department of Health and Social Care","Liverpool","25","[c]","45330","43980"
"Leaver CS","2022","Department of Health and Social Care","Manchester","75","[c]","41820","34170"
"Leaver CS","2022","Department of Health and Social Care","Mid Kent","15","[c]","76370","88800"
"Leaver CS","2022","Department of Health and Social Care","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Oxfordshire CC","35","[c]","38330","31420"
"Leaver CS","2022","Department of Health and Social Care","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Tower Hamlets","220","[c]","49350","40850"
"Leaver CS","2022","Department of Health and Social Care","Tyneside","115","[c]","42140","36940"
"Leaver CS","2022","Department of Health and Social Care","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Essex","5","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Westminster","585","[c]","48110","40650"
"Leaver CS","2022","Department of Health and Social Care","Wiltshire","155","[c]","31010","23940"
"Leaver CS","2022","Department of Health and Social Care","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","York","15","[c]","57230","40070"
"Leaver CS","2022","Estyn","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Hertfordshire CC","[c]","[c]","[c]","[c]"
