"Status","Year","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Commercial","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G6/G7","Heterosexual / straight","70","[c]","57210","54280"
"Leaver Dept.","2022","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G6/G7","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SCS level","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SEO/HEO","Heterosexual / straight","125","[c]","37380","37400"
"Leaver Dept.","2022","Commercial","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SEO/HEO","Undeclared","105","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G6/G7","Heterosexual / straight","60","[c]","59500","56640"
"Leaver Dept.","2022","Communications","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G6/G7","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SEO/HEO","Heterosexual / straight","145","[c]","36600","36250"
"Leaver Dept.","2022","Communications","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","SEO/HEO","Unknown","35","[c]","37720","37300"
"Leaver Dept.","2022","Counter Fraud","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","EO","Heterosexual / straight","45","[c]","27830","27570"
"Leaver Dept.","2022","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","AA/AO","Heterosexual / straight","30","[c]","21310","21260"
"Leaver Dept.","2022","Debt","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","EO","Heterosexual / straight","60","[c]","27360","27140"
"Leaver Dept.","2022","Digital, Data & Technology","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","G6/G7","Heterosexual / straight","120","[c]","57820","55470"
"Leaver Dept.","2022","Digital, Data & Technology","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","G6/G7","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","G6/G7","Unknown","30","[c]","57740","56090"
"Leaver Dept.","2022","Digital, Data & Technology","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","SEO/HEO","Heterosexual / straight","235","[c]","36510","36410"
"Leaver Dept.","2022","Digital, Data & Technology","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","SEO/HEO","Undeclared","110","[c]","36340","35890"
"Leaver Dept.","2022","Digital, Data & Technology","SEO/HEO","Unknown","85","[c]","37430","37080"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","EO","Heterosexual / straight","55","[c]","26130","26060"
"Leaver Dept.","2022","Finance","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G6/G7","Heterosexual / straight","90","[c]","57700","56300"
"Leaver Dept.","2022","Finance","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G6/G7","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO/HEO","Heterosexual / straight","175","[c]","36720","35860"
"Leaver Dept.","2022","Finance","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO/HEO","Undeclared","85","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA/AO","Heterosexual / straight","55","[c]","21780","21260"
"Leaver Dept.","2022","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","EO","Heterosexual / straight","145","[c]","27080","27500"
"Leaver Dept.","2022","Human Resources","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6/G7","Heterosexual / straight","115","[c]","58000","57850"
"Leaver Dept.","2022","Human Resources","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO/HEO","Heterosexual / straight","225","[c]","35020","34140"
"Leaver Dept.","2022","Human Resources","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","AA/AO","Heterosexual / straight","30","[c]","23450","23720"
"Leaver Dept.","2022","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","EO","Heterosexual / straight","30","[c]","26880","27010"
"Leaver Dept.","2022","Legal","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G6/G7","Heterosexual / straight","50","[c]","60650","59130"
"Leaver Dept.","2022","Legal","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","G6/G7","Unknown","35","[c]","59520","59160"
"Leaver Dept.","2022","Legal","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","AA/AO","Heterosexual / straight","1440","[c]","21320","21260"
"Leaver Dept.","2022","No function","AA/AO","LGBO","115","[c]","21140","21240"
"Leaver Dept.","2022","No function","AA/AO","Undeclared","180","[c]","21190","21190"
"Leaver Dept.","2022","No function","AA/AO","Unknown","355","[c]","21310","21130"
"Leaver Dept.","2022","No function","EO","Heterosexual / straight","2415","[c]","27150","27570"
"Leaver Dept.","2022","No function","EO","LGBO","225","[c]","27360","27570"
"Leaver Dept.","2022","No function","EO","Undeclared","290","[c]","26750","27570"
"Leaver Dept.","2022","No function","EO","Unknown","470","[c]","27650","27570"
"Leaver Dept.","2022","No function","G6/G7","Heterosexual / straight","1765","[c]","57390","54700"
"Leaver Dept.","2022","No function","G6/G7","LGBO","170","[c]","57210","54280"
"Leaver Dept.","2022","No function","G6/G7","Undeclared","395","[c]","57880","54220"
"Leaver Dept.","2022","No function","G6/G7","Unknown","645","[c]","58620","54820"
"Leaver Dept.","2022","No function","SCS level","Heterosexual / straight","375","[c]","97510","95140"
"Leaver Dept.","2022","No function","SCS level","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","SCS level","Undeclared","85","[c]","100670","98470"
"Leaver Dept.","2022","No function","SCS level","Unknown","135","[c]","109460","107720"
"Leaver Dept.","2022","No function","SEO/HEO","Heterosexual / straight","3330","[c]","35640","35290"
"Leaver Dept.","2022","No function","SEO/HEO","LGBO","335","[c]","35350","34710"
"Leaver Dept.","2022","No function","SEO/HEO","Undeclared","615","[c]","36140","36330"
"Leaver Dept.","2022","No function","SEO/HEO","Unknown","1275","[c]","34560","32940"
"Leaver Dept.","2022","No function","Unknown","Heterosexual / straight","110","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","EO","Heterosexual / straight","95","[c]","24670","25670"
"Leaver Dept.","2022","Project Delivery","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G6/G7","Heterosexual / straight","105","[c]","57210","56170"
"Leaver Dept.","2022","Project Delivery","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","G6/G7","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SEO/HEO","Heterosexual / straight","270","[c]","35510","35770"
"Leaver Dept.","2022","Project Delivery","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","SEO/HEO","Unknown","50","[c]","36930","37260"
"Leaver Dept.","2022","Project Delivery","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SEO/HEO","Heterosexual / straight","45","[c]","37180","36640"
"Leaver Dept.","2022","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","SEO/HEO","Heterosexual / straight","45","[c]","36030","34590"
"Leaver Dept.","2022","Security","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Heterosexual / straight","240","[c]","21960","21680"
"Leaver Dept.","2022","Unknown","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Unknown","615","[c]","21930","21520"
"Leaver Dept.","2022","Unknown","EO","Heterosexual / straight","515","[c]","26650","25520"
"Leaver Dept.","2022","Unknown","EO","LGBO","35","[c]","26440","25040"
"Leaver Dept.","2022","Unknown","EO","Undeclared","45","[c]","27100","26670"
"Leaver Dept.","2022","Unknown","EO","Unknown","385","[c]","27200","27570"
"Leaver Dept.","2022","Unknown","G6/G7","Heterosexual / straight","190","[c]","60930","57740"
"Leaver Dept.","2022","Unknown","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Undeclared","35","[c]","60290","57460"
"Leaver Dept.","2022","Unknown","G6/G7","Unknown","285","[c]","62900","63260"
"Leaver Dept.","2022","Unknown","SCS level","Heterosexual / straight","35","[c]","91530","81550"
"Leaver Dept.","2022","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Heterosexual / straight","405","[c]","37550","37160"
"Leaver Dept.","2022","Unknown","SEO/HEO","LGBO","40","[c]","37870","36650"
"Leaver Dept.","2022","Unknown","SEO/HEO","Undeclared","55","[c]","37030","37000"
"Leaver Dept.","2022","Unknown","SEO/HEO","Unknown","590","[c]","37910","37050"
"Leaver Dept.","2022","Unknown","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Undeclared","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","75","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","AA/AO","Heterosexual / straight","125","[c]","21770","21260"
"New entrant CS","2022","Analysis","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","AA/AO","Unknown","30","[c]","21450","21510"
"New entrant CS","2022","Analysis","EO","Heterosexual / straight","150","[c]","26820","26350"
"New entrant CS","2022","Analysis","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","EO","Unknown","75","[c]","26960","26670"
"New entrant CS","2022","Analysis","G6/G7","Heterosexual / straight","85","[c]","58110","54110"
"New entrant CS","2022","Analysis","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","G6/G7","Unknown","30","[c]","56960","54110"
"New entrant CS","2022","Analysis","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","SEO/HEO","Heterosexual / straight","560","[c]","34120","33080"
"New entrant CS","2022","Analysis","SEO/HEO","LGBO","85","[c]","33890","33040"
"New entrant CS","2022","Analysis","SEO/HEO","Undeclared","85","[c]","34150","33040"
"New entrant CS","2022","Analysis","SEO/HEO","Unknown","140","[c]","32890","31980"
"New entrant CS","2022","Commercial","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","AA/AO","Undeclared","5","[c]","[c]","[c]"
