"Status","Year","Organisation","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","UK Health Security Agency","Hampshire and Isle of Wight","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hampshire and Isle of Wight","SEO","Male","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, Worcestershire and Warwickshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Highlands and Islands","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Highlands and Islands","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Inner London - East","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Inner London - East","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Inner London - East","AO","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Inner London - East","AO","Male","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Inner London - East","EO","Female","105","95","27550","26880"
"In post","2022","UK Health Security Agency","Inner London - East","EO","Male","30","30","27290","26880"
"In post","2022","UK Health Security Agency","Inner London - East","G6","Female","55","50","73770","67370"
"In post","2022","UK Health Security Agency","Inner London - East","G6","Male","50","50","71790","67100"
"In post","2022","UK Health Security Agency","Inner London - East","G7","Female","115","110","54400","52610"
"In post","2022","UK Health Security Agency","Inner London - East","G7","Male","55","55","54920","53860"
"In post","2022","UK Health Security Agency","Inner London - East","HEO","Female","150","140","33370","32330"
"In post","2022","UK Health Security Agency","Inner London - East","HEO","Male","65","60","33160","32330"
"In post","2022","UK Health Security Agency","Inner London - East","SCS level","Female","40","35","110990","110300"
"In post","2022","UK Health Security Agency","Inner London - East","SCS level","Male","30","30","97170","90950"
"In post","2022","UK Health Security Agency","Inner London - East","SEO","Female","140","135","41150","40070"
"In post","2022","UK Health Security Agency","Inner London - East","SEO","Male","65","65","41740","40620"
"In post","2022","UK Health Security Agency","Inner London - West","EO","Female","60","55","27810","27270"
"In post","2022","UK Health Security Agency","Inner London - West","EO","Male","25","25","[c]","[c]"
"In post","2022","UK Health Security Agency","Inner London - West","G6","Female","60","60","66540","66230"
"In post","2022","UK Health Security Agency","Inner London - West","G6","Male","50","50","66350","66230"
"In post","2022","UK Health Security Agency","Inner London - West","G7","Female","80","80","54170","53360"
"In post","2022","UK Health Security Agency","Inner London - West","G7","Male","80","80","53830","53360"
"In post","2022","UK Health Security Agency","Inner London - West","HEO","Female","95","90","32890","32790"
"In post","2022","UK Health Security Agency","Inner London - West","HEO","Male","55","55","33290","32790"
"In post","2022","UK Health Security Agency","Inner London - West","SCS level","Female","30","30","87410","78210"
"In post","2022","UK Health Security Agency","Inner London - West","SCS level","Male","45","45","94930","90000"
"In post","2022","UK Health Security Agency","Inner London - West","SEO","Female","85","80","40590","40650"
"In post","2022","UK Health Security Agency","Inner London - West","SEO","Male","55","55","40530","40650"
"In post","2022","UK Health Security Agency","Kent","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent","G7","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent","HEO","Female","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent","SEO","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","G7","Female","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","HEO","Female","10","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","SEO","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancashire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Leicestershire, Rutland and Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Leicestershire, Rutland and Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Leicestershire, Rutland and Northamptonshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Leicestershire, Rutland and Northamptonshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Leicestershire, Rutland and Northamptonshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Leicestershire, Rutland and Northamptonshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Leicestershire, Rutland and Northamptonshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Leicestershire, Rutland and Northamptonshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lincolnshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lincolnshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lincolnshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","AO","Female","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","EO","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","G7","Female","15","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","HEO","Female","15","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","HEO","Male","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","SCS level","Male","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","SEO","Female","15","15","[c]","[c]"
"In post","2022","UK Health Security Agency","Merseyside","SEO","Male","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire","AO","Female","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire","EO","Female","10","5","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire","SEO","Female","15","10","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","AO","Female","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","EO","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","G7","Female","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","HEO","Female","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","HEO","Male","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","SCS level","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","SEO","Female","15","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland, and Tyne and Wear","SEO","Male","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - East and North East","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - East and North East","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - East and North East","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - East and North East","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - East and North East","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - East and North East","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - East and North East","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - East and North East","HEO","Male","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - East and North East","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - East and North East","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - South","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - South","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - South","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - South","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - South","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - South","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - South","HEO","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - South","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - South","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - South","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - West and North West","AA","Female","40","25","22460","22350"
"In post","2022","UK Health Security Agency","Outer London - West and North West","AA","Male","15","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - West and North West","AO","Female","90","75","24690","24060"
"In post","2022","UK Health Security Agency","Outer London - West and North West","AO","Male","30","30","24190","23780"
"In post","2022","UK Health Security Agency","Outer London - West and North West","EO","Female","140","125","28200","26880"
"In post","2022","UK Health Security Agency","Outer London - West and North West","EO","Male","60","55","27560","26880"
"In post","2022","UK Health Security Agency","Outer London - West and North West","G6","Female","45","45","71210","67440"
"In post","2022","UK Health Security Agency","Outer London - West and North West","G6","Male","35","30","74420","70470"
"In post","2022","UK Health Security Agency","Outer London - West and North West","G7","Female","120","115","55020","53120"
"In post","2022","UK Health Security Agency","Outer London - West and North West","G7","Male","80","80","55690","54290"
"In post","2022","UK Health Security Agency","Outer London - West and North West","HEO","Female","160","155","33790","32330"
"In post","2022","UK Health Security Agency","Outer London - West and North West","HEO","Male","55","55","33830","32330"
"In post","2022","UK Health Security Agency","Outer London - West and North West","SCS level","Female","25","20","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - West and North West","SCS level","Male","25","20","[c]","[c]"
"In post","2022","UK Health Security Agency","Outer London - West and North West","SEO","Female","160","155","41870","40470"
"In post","2022","UK Health Security Agency","Outer London - West and North West","SEO","Male","85","85","42310","41030"
"In post","2022","UK Health Security Agency","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Shropshire and Staffordshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Shropshire and Staffordshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Shropshire and Staffordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Shropshire and Staffordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Shropshire and Staffordshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Shropshire and Staffordshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Shropshire and Staffordshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Shropshire and Staffordshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Shropshire and Staffordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Shropshire and Staffordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Shropshire and Staffordshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Shropshire and Staffordshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","South Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","South Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","South Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","South Yorkshire","G7","Male","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","South Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","South Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","South Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","South Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","South Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","South Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Southern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Southern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Southern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Southern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","AO","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","EO","Female","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","G7","Female","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","HEO","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","HEO","Male","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","SCS level","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","SEO","Female","15","15","[c]","[c]"
"In post","2022","UK Health Security Agency","Surrey, East and West Sussex","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Tees Valley and Durham","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Tees Valley and Durham","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Tees Valley and Durham","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Tees Valley and Durham","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Central Scotland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Central Scotland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Central Scotland","EO","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","West Central Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Central Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Central Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Central Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Central Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Central Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Central Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Central Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Central Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Midlands","AA","Female","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","West Midlands","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Midlands","AO","Female","45","40","20660","19880"
"In post","2022","UK Health Security Agency","West Midlands","AO","Male","15","15","[c]","[c]"
"In post","2022","UK Health Security Agency","West Midlands","EO","Female","35","30","24530","23390"
"In post","2022","UK Health Security Agency","West Midlands","EO","Male","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","West Midlands","G6","Female","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","West Midlands","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Midlands","G7","Female","25","25","[c]","[c]"
"In post","2022","UK Health Security Agency","West Midlands","G7","Male","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","West Midlands","HEO","Female","45","40","31870","32310"
"In post","2022","UK Health Security Agency","West Midlands","HEO","Male","15","15","[c]","[c]"
"In post","2022","UK Health Security Agency","West Midlands","SCS level","Female","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","West Midlands","SCS level","Male","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","West Midlands","SEO","Female","50","45","39440","40060"
"In post","2022","UK Health Security Agency","West Midlands","SEO","Male","15","15","[c]","[c]"
"In post","2022","UK Health Security Agency","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Wales and The Valleys","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Wales and The Valleys","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Wales and The Valleys","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Wales and The Valleys","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Wales and The Valleys","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Wales and The Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Wales and The Valleys","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Wales and The Valleys","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Yorkshire","AO","Female","20","20","[c]","[c]"
"In post","2022","UK Health Security Agency","West Yorkshire","AO","Male","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","West Yorkshire","EO","Female","40","40","24950","23690"
"In post","2022","UK Health Security Agency","West Yorkshire","EO","Male","20","20","[c]","[c]"
"In post","2022","UK Health Security Agency","West Yorkshire","G6","Female","40","40","66090","62400"
"In post","2022","UK Health Security Agency","West Yorkshire","G6","Male","30","25","[c]","[c]"
"In post","2022","UK Health Security Agency","West Yorkshire","G7","Female","80","75","50780","49530"
"In post","2022","UK Health Security Agency","West Yorkshire","G7","Male","65","65","52150","49530"
"In post","2022","UK Health Security Agency","West Yorkshire","HEO","Female","100","90","30550","28970"
"In post","2022","UK Health Security Agency","West Yorkshire","HEO","Male","70","70","30960","28970"
"In post","2022","UK Health Security Agency","West Yorkshire","SCS level","Female","15","15","[c]","[c]"
"In post","2022","UK Health Security Agency","West Yorkshire","SCS level","Male","15","15","[c]","[c]"
"In post","2022","UK Health Security Agency","West Yorkshire","SEO","Female","90","85","37990","36820"
"In post","2022","UK Health Security Agency","West Yorkshire","SEO","Male","45","45","37990","36820"
"In post","2022","UK Hydrographic Office","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Dorset and Somerset","AO","Female","35","35","20660","20420"
"In post","2022","UK Hydrographic Office","Dorset and Somerset","AO","Male","65","65","20540","20420"
"In post","2022","UK Hydrographic Office","Dorset and Somerset","EO","Female","85","80","27510","26740"
"In post","2022","UK Hydrographic Office","Dorset and Somerset","EO","Male","140","135","27820","26740"
