"Status","Year","Function_of_post","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Digital, Data & Technology","Water Services Regulation Authority","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Attorney General's Departments","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Attorney General's Departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Attorney General's Departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Attorney General's Departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Cabinet Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Business, Energy and Industrial Strategy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Education","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Environment, Food and Rural Affairs","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Levelling Up, Housing and Communities","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Levelling Up, Housing and Communities","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Levelling Up, Housing and Communities","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Levelling Up, Housing and Communities","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Transport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Transport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Transport","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Transport","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions","Outside London","Male","35","[c]","34170","34290"
"Leaver CS","2022","Finance","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Foreign, Commonwealth and Development Office","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Land Registry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Land Registry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Revenue and Customs","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Treasury","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Defence","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Defence","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Defence","Outside London","Female","60","[c]","33540","26930"
"Leaver CS","2022","Finance","Ministry of Defence","Outside London","Male","45","[c]","34740","29230"
"Leaver CS","2022","Finance","Ministry of Justice","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Justice","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Justice","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Ministry of Justice","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","National Crime Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","National Crime Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office for Standards in Education, Children's Services and Skills","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","UK Statistics Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","UK Statistics Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","Female","80","[c]","24630","21300"
"Leaver CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","Male","75","[c]","23780","21300"
"Leaver CS","2022","Grants Management","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Attorney General's Departments","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Attorney General's Departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Attorney General's Departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Attorney General's Departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Competition and Markets Authority","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Education","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for International Trade","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for International Trade","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Levelling Up, Housing and Communities","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Levelling Up, Housing and Communities","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Levelling Up, Housing and Communities","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Levelling Up, Housing and Communities","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Transport","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Outside London","Female","60","[c]","31930","27570"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","London","Female","50","[c]","38370","33170"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Foreign, Commonwealth and Development Office","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Land Registry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Revenue and Customs","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Defence","Outside London","Female","80","[c]","28410","22210"
"Leaver CS","2022","Human Resources","Ministry of Defence","Outside London","Male","40","[c]","29800","22080"
"Leaver CS","2022","Human Resources","Ministry of Justice","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ministry of Justice","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","National Crime Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scottish Government","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scottish Government","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","UK Statistics Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Water Services Regulation Authority","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Welsh Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Welsh Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Department for Transport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Department for Transport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Foreign, Commonwealth and Development Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","HM Treasury","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Defence","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Justice","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Ministry of Justice","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","UK Statistics Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","UK Statistics Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Attorney General's Departments","London","Female","170","[c]","47530","51250"
"Leaver CS","2022","Legal","Attorney General's Departments","London","Male","110","[c]","51250","52780"
"Leaver CS","2022","Legal","Attorney General's Departments","Outside London","Female","190","[c]","37440","28430"
"Leaver CS","2022","Legal","Attorney General's Departments","Outside London","Male","105","[c]","44070","48080"
"Leaver CS","2022","Legal","Cabinet Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cabinet Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Competition and Markets Authority","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Business, Energy and Industrial Strategy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Business, Energy and Industrial Strategy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Business, Energy and Industrial Strategy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Education","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Education","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Work and Pensions","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department for Work and Pensions","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department of Health and Social Care","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Department of Health and Social Care","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Foreign, Commonwealth and Development Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Foreign, Commonwealth and Development Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Foreign, Commonwealth and Development Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Land Registry","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","HM Revenue and Customs","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Ministry of Defence","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Ministry of Defence","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Ministry of Defence","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Ministry of Defence","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
