"Status","Year","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","North East (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Unknown","875","[c]","25740","21470"
"Leaver CS","2022","Unknown","North West (England)","Heterosexual / straight","425","[c]","26920","24890"
"Leaver CS","2022","Unknown","North West (England)","LGBO","30","[c]","27080","24890"
"Leaver CS","2022","Unknown","North West (England)","Undeclared","50","[c]","27880","25040"
"Leaver CS","2022","Unknown","North West (England)","Unknown","960","[c]","26220","22480"
"Leaver CS","2022","Unknown","Northern Ireland","Heterosexual / straight","70","[c]","24820","22020"
"Leaver CS","2022","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","40","[c]","43890","41600"
"Leaver CS","2022","Unknown","Scotland","Heterosexual / straight","465","[c]","37790","30950"
"Leaver CS","2022","Unknown","Scotland","LGBO","40","[c]","32120","27570"
"Leaver CS","2022","Unknown","Scotland","Undeclared","40","[c]","32380","28580"
"Leaver CS","2022","Unknown","Scotland","Unknown","1295","[c]","34080","28980"
"Leaver CS","2022","Unknown","South East (England)","Heterosexual / straight","520","[c]","28750","25960"
"Leaver CS","2022","Unknown","South East (England)","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Undeclared","100","[c]","28330","27370"
"Leaver CS","2022","Unknown","South East (England)","Unknown","300","[c]","27270","24880"
"Leaver CS","2022","Unknown","South West (England)","Heterosexual / straight","330","[c]","30870","26670"
"Leaver CS","2022","Unknown","South West (England)","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Undeclared","40","[c]","29880","29200"
"Leaver CS","2022","Unknown","South West (England)","Unknown","140","[c]","26720","26350"
"Leaver CS","2022","Unknown","Unknown","Heterosexual / straight","35","[c]","31720","29200"
"Leaver CS","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","295","[c]","35640","32700"
"Leaver CS","2022","Unknown","Wales","Heterosexual / straight","300","[c]","36820","28850"
"Leaver CS","2022","Unknown","Wales","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Undeclared","45","[c]","39370","32370"
"Leaver CS","2022","Unknown","Wales","Unknown","380","[c]","28650","24030"
"Leaver CS","2022","Unknown","West Midlands (England)","Heterosexual / straight","165","[c]","28250","26670"
"Leaver CS","2022","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Unknown","375","[c]","24650","26350"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Heterosexual / straight","345","[c]","27280","24890"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Undeclared","55","[c]","28270","26930"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Unknown","490","[c]","28090","24880"
"Leaver Dept.","2022","Analysis","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","London","Heterosexual / straight","180","[c]","44970","40050"
"Leaver Dept.","2022","Analysis","London","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","London","Undeclared","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","London","Unknown","35","[c]","42970","39840"
"Leaver Dept.","2022","Analysis","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Wales","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","Heterosexual / straight","80","[c]","49530","46700"
"Leaver Dept.","2022","Commercial","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","Undeclared","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","London","Unknown","30","[c]","52980","54280"
"Leaver Dept.","2022","Commercial","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Heterosexual / straight","50","[c]","42200","40580"
"Leaver Dept.","2022","Commercial","South West (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Undeclared","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","Heterosexual / straight","175","[c]","44050","38440"
"Leaver Dept.","2022","Communications","London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","Undeclared","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","London","Unknown","50","[c]","44700","40900"
"Leaver Dept.","2022","Communications","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","London","Heterosexual / straight","165","[c]","46920","40600"
"Leaver Dept.","2022","Digital, Data & Technology","London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","London","Undeclared","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","London","Unknown","50","[c]","47520","45000"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","Heterosexual / straight","35","[c]","43090","43190"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North West (England)","Heterosexual / straight","45","[c]","39050","36760"
"Leaver Dept.","2022","Digital, Data & Technology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","North West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South West (England)","Heterosexual / straight","45","[c]","38270","33300"
"Leaver Dept.","2022","Digital, Data & Technology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Wales","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Wales","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Yorkshire and The Humber","Heterosexual / straight","40","[c]","43120","40170"
"Leaver Dept.","2022","Digital, Data & Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Yorkshire and The Humber","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Heterosexual / straight","130","[c]","46260","40920"
"Leaver Dept.","2022","Finance","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Undeclared","60","[c]","[c]","[c]"
