"Status","Year","Age","Disability","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Declared non-disabled","Unknown","Unknown","40","[c]","27190","24100"
"Leaver Dept.","2022","20-29","Declared non-disabled","White","Heterosexual / straight","2280","[c]","30630","28000"
"Leaver Dept.","2022","20-29","Declared non-disabled","White","LGBO","330","[c]","31630","29640"
"Leaver Dept.","2022","20-29","Declared non-disabled","White","Undeclared","180","[c]","29590","27570"
"Leaver Dept.","2022","20-29","Declared non-disabled","White","Unknown","235","[c]","31120","28700"
"Leaver Dept.","2022","20-29","Undeclared","Asian","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Asian","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Mixed","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Other ethnicity","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Other ethnicity","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Undeclared","Undeclared","40","[c]","32940","31650"
"Leaver Dept.","2022","20-29","Undeclared","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","White","Heterosexual / straight","75","[c]","30630","27760"
"Leaver Dept.","2022","20-29","Undeclared","White","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","White","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","White","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Asian","Heterosexual / straight","45","[c]","29690","28000"
"Leaver Dept.","2022","20-29","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Asian","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Asian","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Black","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Mixed","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Other ethnicity","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Undeclared","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Undeclared","Unknown","35","[c]","31710","29540"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Undeclared","325","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Unknown","1385","[c]","31690","32000"
"Leaver Dept.","2022","20-29","Unknown","White","Heterosexual / straight","155","[c]","30420","29360"
"Leaver Dept.","2022","20-29","Unknown","White","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","White","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","White","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Asian","Heterosexual / straight","30","[c]","33170","29390"
"Leaver Dept.","2022","30-39","Declared disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Asian","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Black","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Mixed","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Undeclared","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Undeclared","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","White","Heterosexual / straight","250","[c]","36180","32310"
"Leaver Dept.","2022","30-39","Declared disabled","White","LGBO","70","[c]","35490","32880"
"Leaver Dept.","2022","30-39","Declared disabled","White","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","White","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Asian","Heterosexual / straight","550","[c]","35040","31040"
"Leaver Dept.","2022","30-39","Declared non-disabled","Asian","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Asian","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Asian","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Black","Heterosexual / straight","250","[c]","34320","31060"
"Leaver Dept.","2022","30-39","Declared non-disabled","Black","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Black","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Black","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Mixed","Heterosexual / straight","130","[c]","38980","35850"
"Leaver Dept.","2022","30-39","Declared non-disabled","Mixed","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Mixed","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Mixed","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Other ethnicity","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Other ethnicity","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Undeclared","Heterosexual / straight","35","[c]","33280","30640"
"Leaver Dept.","2022","30-39","Declared non-disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Undeclared","Undeclared","45","[c]","38040","36010"
"Leaver Dept.","2022","30-39","Declared non-disabled","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Unknown","70","[c]","37890","29260"
"Leaver Dept.","2022","30-39","Declared non-disabled","White","Heterosexual / straight","2385","[c]","38940","35450"
"Leaver Dept.","2022","30-39","Declared non-disabled","White","LGBO","220","[c]","40290","37910"
"Leaver Dept.","2022","30-39","Declared non-disabled","White","Undeclared","150","[c]","38810","35070"
"Leaver Dept.","2022","30-39","Declared non-disabled","White","Unknown","295","[c]","37950","31990"
"Leaver Dept.","2022","30-39","Undeclared","Asian","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Black","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Other ethnicity","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Undeclared","Undeclared","70","[c]","41800","40070"
"Leaver Dept.","2022","30-39","Undeclared","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","White","Heterosexual / straight","80","[c]","33610","30000"
"Leaver Dept.","2022","30-39","Undeclared","White","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","White","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","White","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Asian","Heterosexual / straight","40","[c]","34960","32060"
"Leaver Dept.","2022","30-39","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Asian","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Asian","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Black","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Black","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Mixed","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Mixed","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Undeclared","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Undeclared","Undeclared","35","[c]","43730","40960"
"Leaver Dept.","2022","30-39","Unknown","Undeclared","Unknown","60","[c]","37090","36330"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Undeclared","225","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Unknown","860","[c]","39320","33300"
"Leaver Dept.","2022","30-39","Unknown","White","Heterosexual / straight","160","[c]","38200","36740"
"Leaver Dept.","2022","30-39","Unknown","White","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","White","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","White","Unknown","70","[c]","37180","36330"
"Leaver Dept.","2022","40-49","Declared disabled","Asian","Heterosexual / straight","35","[c]","33160","28460"
"Leaver Dept.","2022","40-49","Declared disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Asian","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Black","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Mixed","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Undeclared","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Undeclared","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","White","Heterosexual / straight","225","[c]","39170","32400"
"Leaver Dept.","2022","40-49","Declared disabled","White","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","White","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","White","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Asian","Heterosexual / straight","335","[c]","41220","33790"
"Leaver Dept.","2022","40-49","Declared non-disabled","Asian","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Asian","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Asian","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Black","Heterosexual / straight","225","[c]","36580","33090"
"Leaver Dept.","2022","40-49","Declared non-disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Black","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Black","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Mixed","Heterosexual / straight","55","[c]","43630","40470"
"Leaver Dept.","2022","40-49","Declared non-disabled","Mixed","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Mixed","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Other ethnicity","Heterosexual / straight","30","[c]","40650","33630"
"Leaver Dept.","2022","40-49","Declared non-disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Other ethnicity","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Undeclared","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Undeclared","Undeclared","40","[c]","41100","37830"
"Leaver Dept.","2022","40-49","Declared non-disabled","Undeclared","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Unknown","45","[c]","31230","27570"
"Leaver Dept.","2022","40-49","Declared non-disabled","White","Heterosexual / straight","1815","[c]","44060","39030"
"Leaver Dept.","2022","40-49","Declared non-disabled","White","LGBO","125","[c]","48580","44900"
"Leaver Dept.","2022","40-49","Declared non-disabled","White","Undeclared","130","[c]","42800","38070"
"Leaver Dept.","2022","40-49","Declared non-disabled","White","Unknown","240","[c]","40280","35600"
"Leaver Dept.","2022","40-49","Undeclared","Asian","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Black","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Undeclared","Undeclared","45","[c]","41140","38790"
"Leaver Dept.","2022","40-49","Undeclared","Undeclared","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","White","Heterosexual / straight","50","[c]","37830","33300"
"Leaver Dept.","2022","40-49","Undeclared","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","White","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","White","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Asian","Heterosexual / straight","40","[c]","45520","40640"
"Leaver Dept.","2022","40-49","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Asian","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Asian","Unknown","35","[c]","44690","40070"
"Leaver Dept.","2022","40-49","Unknown","Black","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Black","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Mixed","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Undeclared","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Undeclared","Undeclared","30","[c]","[c]","[c]"
