"Status","Year","Ethnicity","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Mixed","G6/G7","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","G6/G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","G6/G7","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SEO/HEO","Female","Heterosexual / straight","75","[c]","37320","37190"
"Leaver CS","2022","Mixed","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SEO/HEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SEO/HEO","Male","Heterosexual / straight","50","[c]","37550","36890"
"Leaver CS","2022","Mixed","SEO/HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SEO/HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Female","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","AA/AO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","AA/AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","AA/AO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","AA/AO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","AA/AO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","AA/AO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","EO","Female","Heterosexual / straight","35","[c]","29460","30690"
"Leaver CS","2022","Other ethnicity","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","EO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","EO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","EO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6/G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6/G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6/G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO/HEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO/HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO/HEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO/HEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO/HEO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA/AO","Female","Heterosexual / straight","35","[c]","21190","21090"
"Leaver CS","2022","Undeclared","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA/AO","Female","Undeclared","125","[c]","21370","21260"
"Leaver CS","2022","Undeclared","AA/AO","Female","Unknown","105","[c]","20780","20430"
"Leaver CS","2022","Undeclared","AA/AO","Male","Heterosexual / straight","50","[c]","22880","21260"
"Leaver CS","2022","Undeclared","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA/AO","Male","Undeclared","150","[c]","23590","21260"
"Leaver CS","2022","Undeclared","AA/AO","Male","Unknown","105","[c]","21280","20180"
"Leaver CS","2022","Undeclared","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","EO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","EO","Female","Undeclared","100","[c]","27820","27570"
"Leaver CS","2022","Undeclared","EO","Female","Unknown","85","[c]","27680","27570"
"Leaver CS","2022","Undeclared","EO","Male","Heterosexual / straight","35","[c]","28940","27570"
"Leaver CS","2022","Undeclared","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","EO","Male","Undeclared","125","[c]","28890","27570"
"Leaver CS","2022","Undeclared","EO","Male","Unknown","80","[c]","28120","27570"
"Leaver CS","2022","Undeclared","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6/G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6/G7","Female","Undeclared","35","[c]","57180","55260"
"Leaver CS","2022","Undeclared","G6/G7","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6/G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6/G7","Male","Undeclared","80","[c]","59560","58450"
"Leaver CS","2022","Undeclared","G6/G7","Male","Unknown","50","[c]","57790","58390"
"Leaver CS","2022","Undeclared","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO/HEO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO/HEO","Female","Undeclared","90","[c]","37220","36800"
"Leaver CS","2022","Undeclared","SEO/HEO","Female","Unknown","60","[c]","35220","34410"
"Leaver CS","2022","Undeclared","SEO/HEO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO/HEO","Male","Undeclared","180","[c]","39220","38470"
"Leaver CS","2022","Undeclared","SEO/HEO","Male","Unknown","95","[c]","36280","35340"
"Leaver CS","2022","Undeclared","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Female","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Female","Unknown","2045","[c]","21360","21260"
"Leaver CS","2022","Unknown","AA/AO","Male","Heterosexual / straight","65","[c]","24820","21260"
"Leaver CS","2022","Unknown","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Male","Unknown","1880","[c]","21980","21260"
"Leaver CS","2022","Unknown","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Female","Undeclared","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Female","Unknown","805","[c]","27230","27570"
"Leaver CS","2022","Unknown","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Male","Unknown","855","[c]","27290","27570"
"Leaver CS","2022","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","Female","Undeclared","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","Female","Unknown","255","[c]","60930","57190"
"Leaver CS","2022","Unknown","G6/G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","Male","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","Male","Unknown","375","[c]","60510","57510"
"Leaver CS","2022","Unknown","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Female","Unknown","50","[c]","108980","95140"
"Leaver CS","2022","Unknown","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Male","Unknown","45","[c]","105350","93950"
"Leaver CS","2022","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Female","Undeclared","100","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Female","Unknown","595","[c]","36190","35430"
"Leaver CS","2022","Unknown","SEO/HEO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Male","Undeclared","100","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Male","Unknown","710","[c]","37250","36500"
"Leaver CS","2022","Unknown","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","Unknown","475","[c]","36110","32700"
"Leaver CS","2022","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","Unknown","390","[c]","36410","33570"
"Leaver CS","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","AA/AO","Female","Heterosexual / straight","3890","[c]","21290","21260"
"Leaver CS","2022","White","AA/AO","Female","LGBO","365","[c]","21330","21260"
"Leaver CS","2022","White","AA/AO","Female","Undeclared","405","[c]","21200","21260"
"Leaver CS","2022","White","AA/AO","Female","Unknown","1380","[c]","21380","21260"
"Leaver CS","2022","White","AA/AO","Male","Heterosexual / straight","3695","[c]","22240","21260"
"Leaver CS","2022","White","AA/AO","Male","LGBO","265","[c]","21470","21260"
"Leaver CS","2022","White","AA/AO","Male","Undeclared","240","[c]","22540","21260"
"Leaver CS","2022","White","AA/AO","Male","Unknown","860","[c]","23180","21490"
"Leaver CS","2022","White","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","EO","Female","Heterosexual / straight","2715","[c]","27370","27570"
"Leaver CS","2022","White","EO","Female","LGBO","210","[c]","27300","27570"
"Leaver CS","2022","White","EO","Female","Undeclared","285","[c]","27340","27570"
"Leaver CS","2022","White","EO","Female","Unknown","640","[c]","27650","27570"
"Leaver CS","2022","White","EO","Male","Heterosexual / straight","2085","[c]","27950","27570"
"Leaver CS","2022","White","EO","Male","LGBO","220","[c]","27550","27570"
"Leaver CS","2022","White","EO","Male","Undeclared","215","[c]","28020","27570"
"Leaver CS","2022","White","EO","Male","Unknown","395","[c]","28640","27570"
"Leaver CS","2022","White","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","G6/G7","Female","Heterosexual / straight","1015","[c]","59190","56240"
"Leaver CS","2022","White","G6/G7","Female","LGBO","50","[c]","59960","54960"
"Leaver CS","2022","White","G6/G7","Female","Undeclared","90","[c]","60010","56840"
"Leaver CS","2022","White","G6/G7","Female","Unknown","230","[c]","59150","56500"
"Leaver CS","2022","White","G6/G7","Male","Heterosexual / straight","995","[c]","61340","59630"
"Leaver CS","2022","White","G6/G7","Male","LGBO","90","[c]","61380","58390"
"Leaver CS","2022","White","G6/G7","Male","Undeclared","95","[c]","61790","60670"
"Leaver CS","2022","White","G6/G7","Male","Unknown","290","[c]","60560","60050"
"Leaver CS","2022","White","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","SCS level","Female","Heterosexual / straight","165","[c]","93980","91260"
"Leaver CS","2022","White","SCS level","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","White","SCS level","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","White","SCS level","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","White","SCS level","Male","Heterosexual / straight","190","[c]","97800","94340"
"Leaver CS","2022","White","SCS level","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","White","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","White","SCS level","Male","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","White","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","SEO/HEO","Female","Heterosexual / straight","2045","[c]","37070","36540"
"Leaver CS","2022","White","SEO/HEO","Female","LGBO","160","[c]","36100","35160"
"Leaver CS","2022","White","SEO/HEO","Female","Undeclared","215","[c]","37840","37520"
"Leaver CS","2022","White","SEO/HEO","Female","Unknown","430","[c]","37450","36330"
"Leaver CS","2022","White","SEO/HEO","Male","Heterosexual / straight","2115","[c]","38040","37100"
